"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16783216783217,3.07692307692308,3.125,3.25602140945584,3.06274509803922,3.15684210526316,3.3,3.43622960206127,3.375,3.36294258373206,3.44097222222222,3.36315789473684,3.33333333333333,3.3,3.24375,3.2,3.2,3.05527777777778,3.11555555555556,3.10394265232975,3.26666666666667,3.34902597402597,3.27044025157233,3.28571428571429,3.36745192307692,3.36315789473684,3.25,3.13392857142857
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82733585858586,4.18333333333333,3.84204545454545,4.15384615384615,3.71102941176471,3.57670588235294,3.61488095238095,3.41408951640358,3.41408951640358,3.57142857142857,3.40831629175187,2.85,3.18261633011414,3.56376177658143,3.5,2.95250302480339,3.37399641577061
"West Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00858369098712,2.05456349206349,2.03157894736842,2.02564102564103,1.955,1.86842105263158,1.96127110228401,1.97120158887786,1.97594501718213,1.89374185136897,1.94149484536082,2,1.93298969072165,1.88,2.00858369098712,2.06185567010309,2.15,2.13269230769231,2.17948717948718,2.5,2.42149680846506,2.3117033603708
"Little Haiti","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54077380952381,1.43288084464555,1.55364145658263,1.38461538461538,1.50792010318026,1.51904761904762,1.61037234042553,1.625,1.46390711761737,1.52,1.48888888888889,1.41430948419301,1.51904761904762,1.69047619047619
"Homecrest","New York","NY","New York-Newark-Jersey City","Kings County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10567669172932,2.09090909090909,2.2,2.12916666666667,2.108125,2.25,2.2575,2.21825396825397,2.23529411764706,2.24121212121212,2.00267379679144,2.11920222634508,2.23529411764706,2.30034965034965,2.12854166666667,2.12375,2.23529411764706,2.11111111111111,1.95659722222222,2.07692307692308,2.00904977375566,2.13118279569892
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40762463343109,1.48977618621307,1.37692307692308,1.33393017009848,1.35242641209228,1.375,1.3781163434903,1.37251908396947,1.40944326990839,1.37692307692308,1.29411764705882,1.36038961038961,1.34541311846845,1.32666666666667,1.32195945945946,1.32039473684211,1.384375,1.33965776837308,1.32638888888889,1.33747661053194,1.36208368915457,1.36208368915457,1.28708791208791,1.28679653679654,1.31293706293706,1.33333333333333,1.33333333333333,1.33333333333333,1.39110070257611,1.38059701492537,1.32352941176471
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.78445512820513,2.7906976744186,2.78445512820513,2.775,2.79463886225631,2.844,2.83687943262411,2.844,2.84305263157895,2.9023746701847,2.89446059431525,2.78571428571429,2.82514880952381,2.82857142857143,2.78571428571429,2.8608630952381,2.86458333333333,2.86585365853659,2.8,2.73333333333333,2.89930555555556,2.97297297297297,2.94857660353585,2.96717318176546,2.8,2.625,2.86761143410853,2.86761143410853,2.87629198966408,2.88194444444444,2.91289592760181,2.96137339055794,2.96717318176546,2.87063953488372,2.86761143410853,2.99,2.9718456725756,2.88,2.96137339055794,2.92171995589857,2.90525793650794,2.98148648648649,2.98148648648649,2.88374330655957,2.99,3,3.01615837809738,3.17007522331923,3.05213903743315,3.02724520686176,3.03147974628802,3.17796610169492,3.21421945463003,3.28969594594595,3.01724137931034,3,3.0008826125331,3,3,3.05084745762712,3.13333333333333,3.08333333333333,2.99
"Briarwood","New York","NY","New York-Newark-Jersey City","Queens County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47712418300654,2.33333333333333,2.21428571428571,2.44927536231884,2.13903743315508,2.31561085972851,2.42857142857143,2.42396313364055,2.28758169934641,2.403125,2.403125,2.33333333333333,2.33402203856749,2.34592680047226,2.42785714285714,2.40454545454545,2.33333333333333,2.33333333333333,2.36875,2.27096680256261,2.33333333333333,2.33333333333333,2.34584450402145,2.3031746031746,2.33333333333333,2.33958891867739
"South End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",67,,,,,,,,,,,,2.99721448467967,3.05263157894737,2.94549034674863,2.94746650211822,2.86666666666667,3,3.02846448467967,3.23076923076923,3.14464845499328,3.125,3.125,3.11688311688312,3.06406685236769,3.07719471650642,3.07612095933264,3.08692052980132,3.2,3.18181818181818,3.14285714285714,3.12825860271116,3.12825860271116,3.11688311688312,3.16666666666667,3.11399711399711,3.22252747252747,3.23076923076923,3.21052631578947,3.2851929092805,3.43478260869565,3.4,3.3,3.34130781499203,3.28947368421053,3.3,3.30769230769231,3.32916666666667,3.4,3.39869281045752,3.46666666666667,3.52645026835674,3.56521739130435,3.55698463737049,3.3875,3.33333333333333,3.35954253037884,3.38461538461538,3.38553478394116,3.42857142857143,3.5171862509992,3.5085931254996,3.52688580842643,3.55263157894737,3.53846153846154,3.70185185185185,3.78571428571429,3.63639937106918,3.46216200597301,3.43851132686084,3.25869713506139,3.65384615384615,3.86,3.83074534161491,3.72077922077922,3.59712230215827,3.63941769316909,3.57142857142857,3.52222222222222,3.5554435483871,3.48189415041783,3.4433935944649,3.37561255761929,3.38611917822954,3.61590578178573,4.1875,4.3125,4.28571428571429,4.37302423603793,4.22222222222222,4.26573426573427,4.28571428571429,4,4.08450704225352
"Bronzeville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.03452380952381,1.03055555555556,1.06458333333333,1.11176470588235,1.11143790849673,1.11111111111111,1.11176470588235,1.15789473684211,1.15,1.13636363636364,1.13636363636364
"Roslindale","Boston","MA","Boston-Cambridge-Newton","Suffolk County",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81818181818182,1.93181818181818,1.9712389380531,1.92307692307692,1.95813771517997,1.78772522522523,1.73333333333333,1.73837719298246,1.66666666666667,1.74901960784314,1.67234848484848,1.53846153846154,1.54166666666667,1.71228070175439,1.79242424242424,1.87184343434343,1.81818181818182,1.77777777777778,1.82321428571429,1.85,1.96564482029598
"Brighton Beach","New York","NY","New York-Newark-Jersey City","Kings County",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27244897959184,2.34265734265734,2.32159090909091,2.31689536878216,2.41652021089631,2.49252243270189,2.43881118881119,2.36666666666667,2.43301994301994,2.5,2.43888888888889,2.48109657163691,2.54166666666667,2.45819672131148,2.46666666666667,2.41407765119893,2.48868778280543,2.49252243270189,2.3,2.35,2.36888888888889
"Financial District","New York","NY","New York-Newark-Jersey City","New York County",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76666666666667,4.81029810298103,4.74752475247525,4.74465171006629,4.80972920416227,4.80274471376008,4.83606557377049,4.84318455971049,4.91141732283465,4.89677419354839,4.875,4.92647058823529,4.95128205128205,5,4.95265841223598,4.92549342105263,4.78579530581974,4.77567298105683,4.77957619407474,4.84615384615385,4.93506493506494,4.9537750385208,4.875,4.91942703670546,4.92598684210526,4.92105714698551,4.91734972677596,4.77567298105683,4.89704565801253,4.7807075558088,4.85512920908379,4.77707006369427,4.88113573407202,4.99569707401033,5.03032276740483,5.09868421052632,5.17489933730392,5.125,5.04950495049505,4.9338146811071,4.92190152801358,4.886,4.82030178326475,4.85098967297762,4.88372832666461,4.85924932975871,4.9945652173913,5.04591686630522,5.12995896032832,5.02218934911243,5.14830252506947,5.04603225218659
"Ravenswood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375,1.412,1.43333333333333,1.43333333333333,1.43125,1.62025582901554,1.6,1.58333333333333,1.62435297356828,1.70861111111111,1.68181818181818,1.6625,1.595,1.57004830917874,1.58333333333333,1.5625,1.65833333333333,1.75,1.77956989247312,1.82142857142857,1.68181818181818,1.79,1.71875,1.67464114832536,1.6875,1.604375,1.77222222222222,1.82159090909091,1.75,1.75,1.79,1.77673935617861,1.79,1.79,1.775,1.76,1.75,1.75,1.795,1.79,1.775,1.74375,1.75,1.77777777777778,1.75,1.77222222222222,1.68730828220859,1.72941176470588
"Near Eastside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694514501891551,0.640297202797203,0.595238095238095,0.653923541247485,0.607560756075608,0.660511363636364,0.640552995391705,0.640872352618132,0.604166666666667,0.707142857142857,0.65625,0.666666666666667,0.712025316455696,0.65625,0.729511369134011,0.6592783430852,0.668036998972251
"East Central","Ogden","UT","Ogden-Clearfield","Weber County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853076923076923,0.891787852865697,0.890718562874252,0.868055555555556,0.89725907821229,0.995454545454545,0.935532407407407,0.91487479586282,0.865625,0.84375,0.785714285714286,0.846153846153846
"Fort Hamilton","New York","NY","New York-Newark-Jersey City","Kings County",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.895,2.18181818181818,2.19444444444444,2.13333333333333,2.03414351851852,2.05057471264368,2.1,2.06458333333333,2.13333333333333,2.18181818181818,2.20833333333333,2.09473684210526,2.05555555555556,2.12938105891126,2.35573122529644,2.16363636363636,2.02173913043478,2.26666666666667,2.03125,2.25,2.41666666666667,2.38887299771167,2.40708154506438,2.32843137254902,2.27855603448276,2.26969696969697,2.27272727272727,2.28991596638655,2.25,2.1875,2.21428571428571,2.33333333333333,2.35,2.3,2.23333333333333,2.28571428571429,2.28869047619048,2.26533333333333,2.27272727272727,2.3,2.30615384615385
"Flatiron District","New York","NY","New York-Newark-Jersey City","New York County",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93145287548273,6.07114581561892,6.07971014492754,6.0126582278481,6.07971014492754,6.12096774193548,5.99325337331334,6.06700502886944,6.09410612871948,6.16438356164384,6.01006045720763,6.01006045720763,6.04461416845128,6.04461416845128,5.89159465828751,5.825,5.878,5.875,5.9368932038835,5.995,6.07971014492754,5.90348833021179,5.85365853658537,5.75,5.80828594638505,5.9200908597776,5.83936043492868,5.90015847860539,5.94297635605007,5.895,5.95716198125837,5.79714738510301,5.80204778156997,5.8,5.6875,5.55844155844156,5.92351505288853,5.7676685621446,5.79822465241189,5.80828594638505,5.80067485064537,6.02857142857143,6.16388687454677,6.13026457761993,6.17834394904459,6.16666666666667,6.21428571428571,6.29370629370629,6.06601731601732,5.96054421768708,6.02293593618617,6.0126582278481
"South Chicago","Chicago","IL","Chicago-Naperville-Elgin","Cook County",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964880952380952,1,0.958333333333333,0.955357142857143,1,1.05555555555556,1.05555555555556,1.02777777777778,1.05555555555556,1.05555555555556,1.05555555555556,1.0952380952381,1.11805555555556,1.10119047619048,1.11111111111111,1.1536231884058,1.18928571428571,1.09375,1.11805555555556,1.11111111111111,1
"Clinton Hill","New York","NY","New York-Newark-Jersey City","Kings County",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0625,3,3.17353896103896,3.28571428571429,3.23076923076923,3.125,3.1,3.1283747300216,3.11111111111111,3.1205,3.09761904761905,3.1,3.249375,3.24038461538462,3.10277777777778,3.08306451612903,3.1,2.99738562091503,3.11111111111111,3.2083984375,3.2,3.25,3.19880204025365,3.36919592298981,3.42857142857143,3.38076923076923,3.33333333333333,3.25684210526316,3.10555555555556,3.13809523809524,3.19635668789809,3.17957575757576,3.10277777777778,3.24375,3.3125,3.33333333333333,3.436875,3.375,3.42329545454545,3.42644230769231,3.30555555555556
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",79,,,,,,,,,,,,,,,,,,,,,,,2.41128298453139,2.35714285714286,2.39918987936247,2.41128298453139,2.21666666666667,2.30434782608696,2.34657039711191,2.46523388116308,2.47933884297521,2.43608592665196,2.40506329113924,2.41758727989661,2.45117415678028,2.44318181818182,2.38095238095238,2.40384615384615,2.41280660129996,2.51610855528101,2.496660730187,2.52002522066461,2.52043596730245,2.52043596730245,2.47428899974087,2.46681350954479,2.52182347235693,2.51819052873029,2.57278384691831,2.5669674831686,2.51206951438691,2.53764991918704,2.53980288097043,2.53549695740365,2.52235390598132,2.56757225634086,2.54524480215951,2.50223413762288,2.50960060500999,2.51933977181502,2.50990752972259,2.5088722601591,2.53549695740365,2.496660730187,2.50339289026502,2.49326145552561,2.48724489795918,2.53361884368308,2.46659619450317,2.46376811594203,2.48681235870384,2.47655098070799,2.50743731406715,2.53012048192771,2.5403932437639,2.50868390582787,2.54938182321276,2.57452574525745,2.58855585831063,2.5722339675828,2.58928571428571,2.59308510638298,2.5909592061742,2.59391771019678,2.63388937664618,2.64227642276423,2.66355140186916,2.61669024045262,2.62605268134872,2.65486725663717,2.68292682926829,2.69404672192916,2.67094017094017
"Kew Gardens","New York","NY","New York-Newark-Jersey City","Queens County",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47050147492625,2.46323529411765,2.34703440889008,2.41666666666667,2.3474025974026,2.31741573033708,2.38021881287726,2.34970238095238,2.33333333333333,2.41666666666667,2.39285714285714,2.46575342465753,2.36746130581747,2.5,2.4025974025974,2.33333333333333,2.34013605442177,2.37068965517241,2.33333333333333,2.4462481962482,2.5,2.4864046021093,2.46651785714286,2.48275862068966,2.46753246753247,2.55,2.45,2.49375,2.38444444444444,2.41507177033493,2.23081003258316,2.27169444820888,2.3151364764268,2.32051282051282,2.40833333333333,2.36607142857143,2.375,2.48859191655802,2.38461538461538,2.34491379310345,2.37012987012987,2.32291666666667,2.375,2.3912987012987,2.37179487179487,2.30769230769231,2.3448275862069,2.5,2.42567567567568,2.5,2.4,2.33185020393029
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",81,,,,,,,,,,,,,,,,,,,,,,2.16216216216216,2.11566617862372,2.02190395956192,2.27272727272727,2.30529274646922,2.47201492537313,2.33333333333333,2.28342245989305,2.56678082191781,2.54545454545455,2.5,2.44546381243629,2.49776984834969,2.46268656716418,2.46884674922601,2.5,2.46710526315789,2.47058823529412,2.57889953734303,2.51771445801297,2.61924002751032,2.57352941176471,2.59090909090909,2.57142857142857,2.5330538340017,2.6270909493741,2.63653483992467,2.58823529411765,2.59090909090909,2.57352941176471,2.58823529411765,2.60085767456914,2.6541095890411,2.65058420628525,2.62849229337134,2.6,2.64150943396226,2.64350453172205,2.61987134064163,2.63257575757576,2.66043239533288,2.58088235294118,2.65654648956357,2.61348005502063,2.55,2.66397849462366,2.63636363636364,2.83421514865907,2.76923076923077,2.5304897314376,2.58199643493761,2.57019704433498,2.57142857142857,2.65625,2.65700483091787,2.65700483091787,2.63480392156863,2.6424236439529,2.64350453172205,2.54545454545455,2.56156156156156,2.5956547777482,2.61576971214018,2.54772727272727,2.55705128205128,2.61319164041354,2.45714285714286,2.50888758748397,2.65806047882434,2.7027027027027,2.62719298245614,2.57819693830571
"Back Bay","Boston","MA","Boston-Cambridge-Newton","Suffolk County",82,3.375,3.34498834498834,3.53846153846154,3.50673076923077,3.47492323439099,3.55555555555556,3.57723577235772,3.60860513532269,3.75524475524476,3.67948717948718,3.58333333333333,3.66598150051387,3.78409090909091,3.73333333333333,3.89359698681733,3.88888888888889,3.83052558031209,3.66666666666667,3.66666666666667,3.81074177856839,3.91785714285714,3.83498398987266,3.89986072423398,3.81818181818182,4,4,3.91666666666667,3.91737649063032,3.91663191548513,3.90414278269932,3.90828556539865,3.9,3.96474045053869,3.88416860916861,3.8921996037554,3.83141762452107,3.83333333333333,3.875,3.92857142857143,4.11538461538461,4.09090909090909,4.21598639455782,4.14536474164134,4.09545454545455,4.09090909090909,4.13505154639175,4.15384615384615,4.23390877730169,4.24028268551237,4.15825127711557,4.1558194951225,4.21616858237548,4.16666666666667,4.16666666666667,4.05335628227195,4.06360424028269,4,4,4,4.11111111111111,4.11437908496732,4.19087136929461,4.16666666666667,4.34266409266409,4.14787234042553,4.16666666666667,4.18985961564672,4.08333333333333,4.23728813559322,4.121875,4.24165994081248,4.125,4.1572695035461,4.24603174603175,4.26238443215309,4.31818181818182,4.42708333333333,4.375,4.34266409266409,4.24603174603175,4.24165994081248,4.23583825085906,4.23728813559322,4.11857476635514,4.06838709677419,4.16666666666667,4.34266409266409,4.41994750656168,4.5,4.48685897435897,4.57,4.55061728395062,4.58015267175572
"Pico-Robertson","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01494708994709,1.92147034252297,1.95716374269006,1.84814814814815,1.98849206349206,1.95980542754736,2.21904761904762,2.23443223443223,1.92147034252297,1.90238095238095,1.76269924496644,1.72835195530726,2,2.05902777777778,2.29166666666667,2.01816770186335,1.90948517126149
"Brooklyn Heights","New York","NY","New York-Newark-Jersey City","New York County",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91666666666667,4.60365853658537,4.36842105263158,4.49583333333333,4.75357142857143,4.77777777777778,4.71825,4.792,4.82051282051282,4.73709142586452,4.82088091353997,4.60182926829268,4.60365853658537,4.58333333333333,4.83166666666667,4.4377990430622,4.33333333333333,4.45535714285714,4.56214285714286,5.02286585365854,4.5,4.60365853658537,4.976
"Rittenhouse","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53846153846154,2.5,2.51854020296643,2.5,2.57981651376147,2.49583333333333,2.5511894546148,2.5,2.61126373626374,2.58771929824561,2.58108108108108,2.55087072574197,2.62669962917182,2.33793103448276,2.51506024096386,2.48529411764706,2.69732142857143,2.5,2.54924681344148,2.46843029792018,2.33793103448276,2.55482456140351
"Uptown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44444444444444,1.45,1.45,1.44827586206897,1.39285714285714,1.54252873563218,1.53333333333333,1.53333333333333,1.37780565693431,1.43352272727273,1.55555555555556,1.61111111111111,1.56594202898551,1.33333333333333,1.56521739130435,1.56594202898551,1.57291666666667,1.56594202898551,1.51666666666667,1.5,1.53333333333333,1.47916666666667,1.44166666666667,1.53333333333333,1.56521739130435,1.56666666666667,1.60714285714286,1.63068181818182,1.71875,1.68308333333333,1.6995,1.72272727272727,1.59,1.56666666666667,1.66666666666667,1.54545454545455,1.56666666666667,1.70354037267081,1.66666666666667,1.72222222222222,1.76602564102564,1.695,1.68867521367521,1.72222222222222,1.7,1.7,1.65,1.57833333333333,1.6875,1.73611111111111,1.7,1.75,1.7,1.73684210526316,1.71071428571429,1.70458952811894,1.71428571428571
"Near North","Chicago","IL","Chicago-Naperville-Elgin","Cook County",87,,,,,,,,2.25974025974026,2.29857142857143,2.332,2.25820379965458,2.27619047619048,2.25497967479675,2.29039164003779,2.40320630547903,2.47841105354059,2.46153846153846,2.47967479674797,2.53193960511034,2.54807692307692,2.47833333333333,2.4755061881829,2.46921797004992,2.50867924528302,2.48029197080292,2.47227036395147,2.52763385146805,2.55353119796258,2.6,2.6083509970168,2.60260190357956,2.55488621151272,2.48662640207075,2.41137320152687,2.46586672879776,2.45901639344262,2.51694915254237,2.5375,2.55281165311653,2.64220183486239,2.68859359620173,2.82045088566828,2.66525423728814,2.58964143426295,2.59171428571429,2.63782935381533,2.67844827586207,2.40945083014049,2.61037891268534,2.61303630363036,2.54481666200782,2.65790111554882,2.67836206896552,2.6346793806605,2.4994212962963,2.61864406779661,2.75703748666446,2.67640836408364,2.50065731814198,2.50255747126437,2.48275862068966,2.49111635220126,2.49304226475279,2.58514791684464,2.55975609756098,2.57623049219688,2.75568822237081,2.4745145631068,2.76634213092579,2.54846625766871,2.50807353776263,2.49441786283892,2.56559233449477,2.67262711864407,2.82853848021364,2.69264069264069,2.61290322580645,2.68980186480186,2.60034107402032,2.53859469162713,2.47650130548303,2.47683609989986,2.50074074074074,2.59727891156463,2.73114754098361,2.7944080981675,2.86258503401361,2.81495457721873,2.8236165577342,2.85646258503401,2.75130434782609,2.77217391304348,2.67
"Streeterville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58254918361301,2.60162601626016,2.83521126760563,2.85892634207241,2.77968923418424,2.7741935483871,2.83333333333333,2.77318470479192,2.71130221130221,2.72542997542998,2.72205882352941,2.79272247029338,2.70416666666667,2.64600708103855,2.62827076014832,2.69444444444444,2.69444444444444,2.72026209677419,2.79002240531946,2.76794871794872,2.74301675977654,2.69166666666667,2.73,2.69444444444444,2.69444444444444,2.70416666666667,2.73,2.84176206105241,2.77955271565495,2.80258064516129,2.76794871794872,2.78010752688172,2.89398684001903,2.71966911764706,2.63318534961154,2.61448900388098,2.62528206099012,2.67910447761194,2.65394566623545,2.69444444444444,2.8,2.77862595419847,2.86624203821656,2.96296296296296,2.8962148962149,2.72213740458015,2.69320276497696
"Tribeca","New York","NY","New York-Newark-Jersey City","New York County",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28487394957983,5.295,5.25,5.29356060606061,5.295,5.42261904761905,5.52161862527716,5.61956304992647,5.66828338590957,5.3475935828877,5.59666666666667,5.64117647058824,5.59333333333333,5.62257751937985,5.4736910073984,5.39272186147186,5.62371388301621,5.51094890510949,5.69908814589666,5.78466183574879,5.70513392857143,5.65307971014493,5.69505221798776,5.46563108568647,5.64117647058824,5.70415169936447,5.68,5.85043458371455,5.64117647058824,5.64117647058824,6.12244897959184,6.13402575064303,6.295,6.14552511415525,6.03871870088326,6.195,6.17556241729157,6.05942142298671,5.97857142857143,5.86395621579359,5.66666666666667,5.64975490196078,5.7615906958108,5.89820359281437,5.72666666666667,5.75,5.87910179640719,5.85,6.00303951367781,5.89101620029455,5.9577677224736,5.74768800180263
"Bucktown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66666666666667,1.895,1.91666666666667,1.91666666666667,1.92857142857143,1.875,1.92857142857143,1.87611111111111,1.86,1.83333333333333,1.83125,1.91425,1.91633333333333,1.95944398644316,2,2,2,2,1.96428571428571,1.82758620689655,1.76666666666667,1.875
"Gowanus","New York","NY","New York-Newark-Jersey City","Kings County",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71428571428571,3.53535353535354,3.66666666666667,3.63068181818182,3.65151515151515,3.5625,3.42857142857143,3.57142857142857,3.5,3.27272727272727,3.25,3.35811688311688,3.28571428571429,3.35416666666667,3.66666666666667,3.75,3.75,3.66800834824091,3.76923076923077,3.61102941176471,3.57142857142857
"Turtle Bay","New York","NY","New York-Newark-Jersey City","New York County",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5.0328227571116,5,5.0328227571116,5.0164113785558,5,5.05263157894737,5.12451683337759,5.1878453038674,5.08875,5.08420454545455,5.07742403314917,5.19585803689065,5.13873626373626,5.19480519480519,5.11516018627616,5.11258697027198,5.06506578947368,5.17592592592593,5,5.12820512820513,5,5.25114155251142,5.0328227571116,5.26785714285714,5,5.06477732793522,5.05263157894737,5.1423487544484,5.0164113785558,4.94504079003864,4.97860199714693,4.85714285714286,4.90727272727273,5.26315789473684,5.33333333333333,4.89356884057971,4.94772727272727,4.83870967741935,4.9616368286445,5.05263157894737,5,4.98181818181818,4.83903015669408,5.09090909090909,5.26519337016575,5.27086383601757,5.25547445255474,5.16746411483254,5.06477732793522,5.05263157894737
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",93,,,,,,,,,,,,,,,,,,,,,,,,,2.13000708968451,2.13000708968451,2.23325062034739,2.42998352553542,2.28446896125175,2.20893195988073,2.23021582733813,2.19675262655205,2.20374298064881,2.23292469352014,2.24599799770872,2.21465076660988,2.18871595330739,2.19064015015227,2.20574106647802,2.31197553290679,2.28619813717189,2.28619813717189,2.28619813717189,2.28619813717189,2.2554347826087,2.20940959409594,2.26415094339623,2.30034085911157,2.33331518583043,2.35362992758555,2.37359550561798,2.37578398559998,2.37797246558198,2.37578398559998,2.37359550561798,2.389486260454,2.42160230096898,2.43047588580506,2.45183887915937,2.41545893719807,2.41336633663366,2.39187418086501,2.41545893719807,2.38549618320611,2.39519908305243,2.38549618320611,2.37578398559998,2.35239852398524,2.33250384909398,2.28619813717189,2.27272727272727,2.29557069846678,2.38549618320611,2.39956240733544,2.44134696458685,2.37637828805869,2.40963855421687,2.43192157712305,2.44755244755245,2.4914089347079,2.55516840882695,2.4914089347079,2.44969378827647,2.40963855421687,2.47068676716918,2.48900990285413,2.54391371340524,2.58778625954198,2.56290773532153,2.58641013657371,2.56410256410256,2.6125,2.63636363636364
