"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-11-30,"Sunnyside","NY","New York-Newark-Jersey City","Richmond County","New York",3998,2236,0.0113071008593397,0.0126811594202899,0.0017921146953405,666
2018-11-30,"Waveland Park","IA","Des Moines-West Des Moines","Polk County","Des Moines",3999,1347,0.0074794315632012,0.0173716012084592,0.0274599542334096,1093
2018-11-30,"Mount Vernon","OH","Columbus","Franklin County","Columbus",4000,818,0.0186799501867995,0.0186799501867995,0.0500641848523748,637
2018-11-30,"Arapaho","TX","Dallas-Fort Worth-Arlington","Dallas County","Richardson",4001,1820,0.00942872989462008,0.0116731517509728,-0.00817438692098093,1056
2018-11-30,"Helderberg","NY","Albany-Schenectady-Troy","Albany County","Albany",4002,1719,-0.00807847663012118,-0.00865051903114187,-0.000581395348837209,832
2018-11-30,"Mead","KS","Wichita","Sedgwick County","Wichita",4003,740,0.0013531799729364,0.0013531799729364,-0.00134952766531714,1225
2018-11-30,"Woodland Point","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",4004,1420,0.0113960113960114,0.0150107219442459,-0.0125173852573018,501
2018-11-30,"Stanford","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4005,2325,0.0113092648977816,0.0139555167902311,-0.00513478818998716,1438
2018-11-30,"Armonk","NY","New York-Newark-Jersey City","Westchester County","North Castle",4006,5257,0.0125192604006163,0.0223648385842085,-0.0136960600375235,1236
2018-11-30,"Forest Park West","OH","Columbus","Franklin County","Columbus",4007,1297,0.00386996904024768,0.00542635658914729,0.0434432823813355,1129
2018-11-30,"Downtown","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",4008,2703,0.0146396396396396,0.0131184407796102,-0.00478645066273932,1829
2018-11-30,"Muddy Creek","AL","Mobile","Mobile County","Theodore",4009,908,0.00888888888888889,0.0111358574610245,-0.019438444924406,717
2018-11-30,"Douglas","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",4010,2283,0.00263504611330698,0.00617011899515205,0.0256064690026954,633
2018-11-30,"Washington Village","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4011,1216,0.0108063175394846,0.0141784820683903,-0.0161812297734628,2742
2018-11-30,"Westfield","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4012,1440,0,0,-0.0257104194857916,1199
2018-11-30,"Park Hill","KY","Louisville/Jefferson County","Jefferson County","Louisville",4013,800,0.00882723833543506,0.0126582278481013,0.0296010296010296,1402
2018-11-30,"Kops Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",4014,1212,0.011686143572621,0.0150753768844221,-0.0178282009724473,1096
2018-11-30,"United Westwood","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4015,1013,0.013,0.014014014014014,0.0651945320715037,893
2018-11-30,"Bloomingdale","IN","Fort Wayne","Allen County","Fort Wayne",4016,665,0.0168195718654434,0.0199386503067485,0.0199386503067485,1046
2018-11-30,"Hermon","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",4017,2657,0.00605831124574025,0.00188536953242836,-0.00635751682872102,649
2018-11-30,"West De Paul","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4018,2799,-0.0133944307366937,-0.00850159404888417,-0.067,1009
2018-11-30,"Babcock","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",4019,844,-0.00236406619385343,-0.00236406619385343,-0.00588928150765607,641
2018-11-30,"Tijeras Arroyo","NM","Albuquerque","Bernalillo County","Albuquerque",4020,1480,-0.0047074646940148,-0.0073775989268947,0.00338983050847458,999
2018-11-30,"United Amigos","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",4021,1248,0.012987012987013,0.015459723352319,0.0288540807914262,768
2018-11-30,"East Village","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","San Marino",4022,6025,0.00533956282329384,0.00282956058588549,-0.0671930639417867,1067
