"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Ramona","Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",228,,,,181200,189900,182700,187575,189305,189900,185125,179000,180000,184900,175000,180000,174900,175000,176600,176600,174750,169900,169900,170950,172000,173000,173000,174000,175004,185000,185000,192449.5,189900,189900,199900,199900,209450,211000,219949.5,219900,219749.5,229000,229950,234950,245000,247000,249900,250000,257900,260700,254950,259900,259900,265000,265000,276500,281250,269450,269499.5,269900,269999.5,269900,269900,284900,284900,284450,280000,280000,298500,299900,299900,298998,294900,295000,299900,305000,306500,310000,318000,319000,319838.5,320000,320000,324900,319950,325000,329700,329700,330000,339249.5,339699.5,335000,339900,339900,339900,350000,350000,359800,359000,359000,359000,367000,365000,365000,360000,370000,369900,369990
"Bethel","Eugene","OR","Eugene","Lane County",229,208500,212900,212000,207000,199900,199900,209900,205000,199900,195450,195500,190000,189900,185500,182200,185000,185900,184900,179900,177000,174900,179500,175000,179250,175000,165000,169900,176450,175000,172000,174950,170500,175000,177900,177000,179650,176450,176200,179900,181900,189000,199650,195000,194990,192750,189900,189900,192000,189900,197445,205000,202450,199900,207000,199900,199900,199900,199900,199900,202990,209900,209000,219445,219900,219000,219638.5,214900,222950,219975,219937.5,217250,215000,220000,235000,234900,234000,234000,230000,232000,234900,234500,239500,239950,246995,249450,248995,248990,250995,254995,259000,259950,258350,260000,265000,263500,267000,260000,265000,267500,264950,269950,275000,283500,287500,279900,275000,279900
"Las Tierras","El Paso","TX","El Paso","El Paso County",230,125000,125000,124000,122000,122950,122950,120750,122950,121950,122950,123950,123950,123950,123950,124950,124750,123000,123800,124975,126975,126500,124900,120722.5,119900,118000,115000,115000,116000,116350,119500,124000,126950,128300,126950,127750,126950,127000,125000,124900,124425,125000,123900,124000,124900,124500,124900,124825,124725,124500,120500,119900,119999,124500,119000,119900,120000,122916,119950,122475,123149.5,120950,119500,115250,118770,119900,119250,118250,115450,116900,116000,117250,116450,119000,119950,119950,119950,122500,120750,123000,122500,118500,120000,120000,119000,117900,119900,119500,120000,122000,124972.5,125000,125975,125000,125000,124950,125000,128000,128000,128000,125000,125000,125000,126575,125450,126000,132500,129925
"Meadow Woods","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",231,149900,148500,147995,146490,149000,149000,145000,144990,144900,142700,140000,135000,139000,144900,139450,138770,138000,139900,138800,138800,135990,137850,139000,135805,133395,136192.5,134900,135000,137900,129500,130475,129500,129900,134900,143950,142900,149000,149000,149900,149900,150000,149950,159000,154950,169000,164000,165000,174700,172200,169900,175000,179900,179900,179949.5,179990,179450,179450,182500,180000,180000,179999,179450,180000,180000,185900,184900,182250,184900,185000,185000,186200,188405,189900,190000,194800,199900,194950,196590,194900,199940,207500,210000,212000,216999.5,214995,213495,218000,228000,228000,220000,228500,226900,235000,234900,234949.5,239000,239000,235900,238000,242990,249945,255900,250000,255000,250000,250990,250495
"West End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",232,317500,299000,299950,3e+05,299950,292000,290000,285000,284950,279000,279250,277000,275000,266500,268500,270000,269500,268000,260000,260000,259947.5,262000,265000,267000,265000,259900,269000,269475,255000,269000,265900,274950,274950,270000,267450,270000,259000,249900,284950,292000,289000,277500,282000,284000,289950,303662.5,325000,339450,335000,299950,3e+05,332475,329000,319700,299999.5,310000,316500,325000,339950,335000,324500,321975,324250,329900,330000,349950,349975,366500,365000,369700,367000,372450,375000,375000,375000,389900,399000,409950,392500,396000,407450,4e+05,405000,417000,405000,417000,415000,425000,435000,449000,445000,449475,444975,454500,444950,449950,459900,456450,499950,499950,509500,499900,490000,485000,475000,475000,485000
"Great Kills","New York","NY","New York-Newark-Jersey City","Richmond County",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459450,469000,449450,469000,487000,488900,485000,489900,498944,497944,484000,499000,525000,520000,499900,520000,519000,524999.5,526943.5,529000,529000
"Cave Spring","Roanoke","VA","Roanoke","Roanoke City",234,171925,174475,176000,179950,179950,177950,175000,177475,175000,175000,177950,177300,177000,169975,169950,169950,167500,167000,164950,164950,164000,164950,163900,159900,159000,159000,164900,165000,163000,163950,164900,164950,163000,159950,159000,159950,163757.5,164950,163475,159950,159962.5,159962.5,159962.5,159950,164950,163475,172500,173950,169950,169950,164500,165200,169950,169000,169950,169925,169900,169500,169900,169900,169925,169950,169950,169500,165975,164950,168975,165000,162475,169500,169694,159990,161450,159950,159950,169000,169950,169450,174700,174725,169950,169950,171474.5,174825,174900,169950,172875,171950,172225,171450,172500,169950,169950,175000,169950,174925,169990,168000,175950,179000,175000,175000,175000,183450,174950,179900,189700
"Woodbridge","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680000,649000,637944,629000,625750,649999.5,699900,714500,699000,714500,704000,709000,719500,719000,707000,720000,736940,709900,709450,724950
"Winchester","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",236,146000,136000,135000,129900,129500,129000,129500,129000,138500,129950,129000,127000,129000,119900,124700,129450,119900,126450,120000,119950,121000,121000,121000,116900,116900,119950,119450,119450,120000,122000,119000,115000,116500,117000,119900,126750,129500,130000,139450,139000,139949.5,150000,150000,153000,159900,159450.5,158450,164900,162900,164900,162900,171900,170900,179000,184900,184400,185000,189900,189000,179000,177000,179000,179450,184375,189900,189000,189000,188900,189000,189500,199000,197500,197500,195000,195499.5,199945,199945,2e+05,205250,205000,205000,206000,210000,217000,217000,219900,219000,219999.5,224995,229000,229000,225000,234000,238000,238500,238950,249999.5,252450,251249.5,255000,259900,259894,264000,275000,281944,277499.5,278500
"Greenbrier East","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",237,241450,239500,243000,239950,243000,244900,244900,242183,229521,224900,221900,220000,218950,226950,226000,219000,216400,217900,219000,214450,214450,216800,219900,224900,220000,218900,209900,209900,215000,215000,214900,219900,211650,211900,204950,207450,199900,209900,215000,203900,212900,213000,213000,213000,212950,206000,211500,205000,215250,219000,221450,219900,220000,225000,220000,215000,228000,234250,229000,220000,227900,229200,229900,228750,229900,224000,225450,228941.5,227000,227500,235000,239900,236622.5,238245,239900,239900,239900,239900,239900,237900,233700,229250,222450,224900,225000,225000,225000,236000,225000,237000,236900,234950,231400,239000,242400,238000,249450,250000,239900,239400,237000,239450,240000,240000,246250,245000,240000
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",238,180000,179000,179500,180000,180000,180000,179500,179950,179900,178000,175000,175000,175000,179950,180000,180000,185000,180000,185000,185000,189000,185000,195000,191500,189900,188940,188880,189900,189900,179500,189950,185500,193900,195000,199900,195000,198975,199900,2e+05,205000,207900,204000,219000,219000,225000,223000,225000,224900,229450,235000,239900,239950,239000,239900,244900,250000,250000,260000,268500,269900,269000,270000,269400,275000,269900,270000,270000,275000,279000,275000,280000,284900,286000,287750,289999,295000,291950,290000,290000,290000,290000,290950,290000,290000,290000,295000,292750,290000,294950,295000,295000,295000,297000,295000,299000,299000,299000,299850,3e+05,3e+05,3e+05,3e+05,3e+05,310000,310000,315000,315000
"Serra Mesa","San Diego","CA","San Diego-Carlsbad","San Diego County",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510000,510000,529900,525000,519900,499500,519950,534888,549000,539900,537000,532500,532500,549000,549500,550000,550000,559450,565000,549900,559900,599000,577000,570000,589000,595000,599000,619450,625000,627000,619900,619900,627450,638500,649000,644375,649000,652500,667000,665500,669900,659900,649000
"Liberty City","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238000,230000,229250,235000,247500,245000,250000,250000,249000,249900,249900,250000,260000,252900,249900,250000
"Great Bridge","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",241,218000,217000,222850,224900,218350,215000,228000,229000,229500,219900,220000,220000,219500,225000,229900,224400,229500,210000,204950,199900,199900,204900,214900,219900,219950,216500,224450,225000,229900,219900,219700,215000,219900,225000,215000,215975,215000,215000,215000,216950,215000,215000,211500,213950,204900,212500,199900,199450,209900,222400,219900,215400,216900,219900,227450,224900,227450,237900,229900,230000,229000,237950,243900,234900,232500,229900,224500,222250,224500,224900,215000,212450,197450,195000,2e+05,202950,197450,209900,208950,225000,228900,232450,224000,224950,224500,226000,230000,229950,229700,229000,229000,232500,250000,252900,242400,239900,245500,249000,262000,265000,247350,235000,239900,244900,250000,239900,240450
"Valley Station","Louisville","KY","Louisville/Jefferson County","Jefferson County",242,134975,134900,135950,139700,139900,139000,134900,129900,129900,129900,129900,129975,128950,125000,125000,125000,125000,119900,124925,124900,124900,119900,119900,120950,118400,118200,119900,119700,120950,119150,119900,124900,124900,120000,120950,128950,134500,126000,120000,119949.5,129900,124500,119900,127500,124950,118500,120000,117900,115000,115000,119900,119250,119900,119900,125000,122000,121500,124000,125000,134925,124949.5,119900,118000,119000,119900,125000,127000,125000,127900,127000,124950,124900,125000,125000,126500,129900,127950,129900,132900,135000,133100,132450,135000,135000,134400,127750,135000,139500,144950,139900,139900,137500,148000,143700,148000,149700,149949.5,158250,149950,149900,147950,150000,155000,159000,150000,150000,150000
"Disston Heights","Saint Petersburg","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",243,130000,129900,132500,135000,139000,134900,131875,134900,134900,129950,129000,129600,125000,125000,122000,120000,116250,118000,117900,119950,120000,119950,119000,119000,119900,119900,117900,109900,110000,112000,114900,115000,116000,119325,121450,119900,120000,119900,125000,124950,125000,125000,128000,125000,129000,129950,129500,134400,129900,131000,134900,139900,143950,139900,139900,139900,142950,148450,144900,146250,144950,149900,149900,154900,155000,155000,152200,155000,160000,160000,159000,159000,159900,162000,165000,168450,166000,166225,167250,174900,174949.5,169900,177600,176000,185000,189900,189900,189900,199500,198000,199000,199900,199500,199900,2e+05,202450,199900,214900,215000,219900,227000,225000,225000,225950,219900,219000,220750
"North End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",244,329000,335500,322000,309000,314950,299950,299950,299950,299000,299000,299000,295500,285000,289000,287000,285000,275000,275000,269950,268500,264750,265000,266125,266750,268325,269900,269000,279900,275000,275000,275000,279000,279900,279475,265000,281950,289000,292000,299000,3e+05,297000,290000,310000,309950,314950,314000,317200,334450,324975,325000,322950,309950,325000,337450,339450,339950,336250,339900,345000,348975,349975,339950,339950,350000,369700,359900,349950,349975,369925,369950,366500,375000,359450,350000,372200,374900,384950,385000,399500,399500,419975,429925,427499.5,419950,427475,419000,419000,440000,449995,447450,439950,439950,439975,459950,454975,459975,449425,477500,482500,462475,474000,479000,495000,495000,479500,479000,484500
"West Islip","Islip","NY","New York-Newark-Jersey City","Suffolk County",245,399000,399000,399000,389990,389000,385000,389000,389000,385000,380000,379000,377000,375000,369000,369000,368800,364999.5,359059,359059,359000,359059,359000,359000,359000,359000,349990,359990,359000,359000,355000,359495,359500,365000,375000,375000,379990,375000,375000,375000,369990,369000,372000,366000,369000,377000,377000,379000,380000,389250,379990,369900,370000,379000,385900,369000,379000,379000,399000,375000,389000,387000,394499.5,389999,395500,389990,380000,399000,399000,389000,387495,389250,389500,399000,399000,399000,399000,399000,399000,407900,407900,410000,429000,429000,419000,414500,399000,399000,4e+05,399000,407378,429000,429000,429450,439000,435000,435000,459000,450000,439900,449994.5,449990,469000,449900,449000,448500,455000,459000
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",246,165000,164949.5,165000,165000,165000,160000,159900,160000,159000,159000,159000,156675,155000,159000,159000,164450,165000,159700,160000,165000,163950,165000,165000,165000,160000,164500,165000,169900,174000,175000,180000,179000,174900,169000,169500,169250,175000,178000,179900,182000,189000,189900,190000,190000,195000,199000,199250,199999,2e+05,210000,215000,218000,219000,219000,219900,219900,219900,223700,230000,230000,230000,230000,225000,226500,230000,233000,235000,238000,239000,243500,240000,239900,240000,245000,245000,249000,249000,252000,250000,250000,249000,249500,250000,250000,255000,255000,259000,255000,259000,255000,255000,256500,258000,259000,259900,258500,259000,261750,265000,260000,261000,264000,265000,269000,269000,269450,270000
"Arlanza","Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289450,289950,286200,285000,289900,289900,295950,297000,309444,309000,299900,299900,299900,299900,304500,317500,315000,319950,324400,330000,334900,334950,339400,339900,335000,327450,339000,342000,335000,345000,340000,345000,345500,356000,362499.5,365000,365944
"South","Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549900,549900,561500,581500,581500,581500,583000,569000,599000,599000,618000,649000,648000,609000,632000,640000,648500,659000,684900,649450,649000,671950,649000,639000,622000,629000,654500,672500,679000,684900,675000,669000
"Nanuet","Clarkstown","NY","New York-Newark-Jersey City","Rockland County",249,359950,369000,359950,369800,370000,369950,364700,364450,364800,364700,359900,359900,364000,359900,359950,369900,369000,364900,364900,359950,359950,349949.5,349900,357000,352499.5,339900,360000,355000,339900,349950,346950,329900,349900,351950,344000,346950,364000,344500,364000,369000,350000,380000,355000,362450,377400,374999,394000,369000,375000,369000,364000,369000,370000,362500,366704.5,372000,375000,377500,375000,369000,368750,365000,359000,387500,389000,387000,387000,375000,369900,373500,369900,359000,359000,359500,369000,384000,374950,375000,375000,392995,399000,399000,398250,399000,390000,385000,389500,395000,399000,399950,419450,422450,4e+05,4e+05,415000,430000,432450,425000,450000,454500,461500,449000,429450,427000,426000,439900,439900
"South Norfolk","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",250,219999,220000,220000,215950,219900,219950,219900,219000,214450,209900,209900,205000,203000,206500,209900,209900,205000,199900,195000,189450,189000,192450,190000,189900,191000,196500,189900,189900,189900,189900,189900,189900,194900,192000,189900,189900,189950,189900,185000,194900,198000,198000,195000,2e+05,207300,205700,2e+05,209900,2e+05,209000,212000,214900,212000,199900,199900,206495,205990,204900,2e+05,199950,2e+05,204900,208990,206955.5,207911,214900,212350,205000,210000,214900,212450,214998,210000,215000,210000,210000,214999,210000,219900,215000,214900,214900,214900,214900,218500,219900,219900,224900,219990,219995,221282.5,222500,224900,231055,228500,231490,234990,229000,230490,233343,234900,235000,230245,226855,225000,229500,229900
"Porter Ranch","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524999.5,522000,524900,539900,535000,515000,519900,514950,514900,519000,509500,510000,532500,545000,550000,565000,575000,589000,599000,599000,587000,597000,599000,597444,599943.5,619000,611950,599999,622750,624485,624485,624485,652450,627497.5,679250,665000,666000,649999,679900,650000,679950,699900,699972.5,699450,675000,679000,649894,649900,672450,688500,699450,699925,7e+05,775000,777475,768500,759250,750000
"West Side","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,419000,449450,424999,424999,425000,437400,449900,444000,439000,425000,399450,425000,407250,405500
"Northwest","Spokane","WA","Spokane-Spokane Valley","Spokane County",253,164900,164950,165000,164900,164900,159974.5,159999,156750,152500,151250,149445,149900,147000,148437.5,147875,147750,149245,149900,149900,147500,147400,145000,145000,145000,144900,140000,143950,149900,150000,149000,143200,144900,140495,142000,139950,141950,138000,138250,142200,139900,148900,149900,149900,149999,149900,147900,144000,144000,140000,139900,143500,147000,149000,150000,151250,154997,157825,157900,154997,154925,154950,155000,154900,154900,159900,159900,159250,159900,160000,160000,159000,159450,159900,164000,167200,165000,165000,169000,165000,165000,169900,179900,179900,177000,189200,178250,180000,179900,183950,185000,187000,190000,189900,193999,189999,198000,199950,2e+05,210000,221450,219900,219949.5,215000,219900,222450,215000,217000
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego County",254,440000,399000,389900,385000,379000,379000,379000,375000,369949.5,371712.5,379000,369000,374900,374950,371300,364450,369000,369900,367500,366250,372107,369000,369000,347000,349900,359450,364500,374474,374900,399950,379000,367500,379000,359000,375000,379000,385000,375000,392000,395000,389000,405000,425000,427450,449000,450000,439500,442000,452450,449450,449250,444250,439000,449000,431950,434450,440000,454450,449900,449900,450000,485000,501751,510000,499000,485000,490000,492000,489000,506500,5e+05,507000,479000,499000,499000,499450,505000,525375,525000,525750,525000,531950,539900,549000,549000,549000,548900,549000,548950,575000,580000,579900,559000,575000,579000,577000,575000,599500,625000,606500,571950,595000,569000,567450,559900,592750,599900
"Anthem","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",255,168950,170000,170000,169400,169000,169900,164900,167750,165000,160000,159825,155000,155950,155000,154900,154900,150000,150000,149900,149900,149900,149900,150000,149900,147500,149000,149900,149950,149900,149900,149950,151250,154950,159000,158000,159950,159000,160000,163000,160000,162900,175000,175500,180000,184950,189900,189900,189900,185900,195700,199000,2e+05,205000,204000,213950,218450,219450,219950,219000,219900,219900,221450,222000,225000,228317.5,228850,228800,229949.5,229900,229900,229000,231500,238500,239900,239900,239900,239900,244450,249900,254500,254900,250000,254950,257500,254900,254950,262900,258999,259950,262750,265000,269000,275000,279450,279950,279999,289900,289900,289900,289900,294888,299995,309495,310000,310000,310000,315000
"South Reno","Reno","NV","Reno","Washoe County",256,210000,210000,215000,219000,215900,220000,218450,215000,215000,209900,2e+05,199000,192250,189000,184000,180000,183000,183000,182000,185000,180000,180000,183500,185000,183800,185000,179000,177500,174000,174950,180000,180000,185000,185000,187000,195000,198000,199700,199500,205000,209950,227000,229900,235000,240000,244900,245000,244900,245000,245000,242700,250000,260000,259900,259900,259697.5,265000,269000,275000,275000,282950,285000,286000,288000,289870,289000,289500,290000,290000,305000,304950,304900,305000,306900,318500,324950,329000,334900,339000,335900,332900,331450,324900,324975,328750,329950,337500,340000,359900,356950,356950,360000,359900,359900,355700,355000,349900,357000,356000,379000,384950,379900,385000,385000,391997.5,397673,387500
"Rittenhouse","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249950,255000,252500,245000,249950,250000,269000,266950,264900,255000,257000,259900,259000,255000,254250,251750,259500,262500,259900
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",258,235000,235000,236900,230000,226900,226900,227450,228000,228450,210000,213950,215000,211500,214650,210000,209950,205425,202500,199900,199900,199450,199900,199900,200500,195700,2e+05,195000,198500,199900,199900,2e+05,209900,208225,209000,205897,205000,199900,192000,199500,210000,205000,199900,199900,2e+05,197900,197950,197900,198200,199450,199990,204950,206900,203400,199950,198500,199000,199900,199900,199900,195000,195000,194900,198800,2e+05,200950,201900,203700,199900,199700,199900,202500,2e+05,199900,209900,199450,212000,218500,205000,215000,216400,215000,212500,209900,204900,204900,207400,215900,220000,226500,229900,219400,217500,217500,224500,225000,229900,223900,219999.5,219900,229900,224450,234750,229000,229950,229950,235000,241475
"Uptown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",259,229000,225000,225000,224000,219900,217000,217000,214900,210000,209000,206500,209000,199900,199900,199900,199000,197900,189999,195000,195000,194500,190000,188000,189950,189900,185000,189000,184000,184000,181000,184900,179900,175000,175000,179000,179000,179000,182500,187000,189500,194900,189250,194900,194700,192000,193500,193500,189450,199000,199000,199900,199900,199900,199900,199900,199900,2e+05,199950,209900,209900,199900,209950,215000,215000,212000,215000,217000,215000,209450,209900,209900,214950,219900,209900,212450,215000,210000,210000,218500,218500,214900,215000,215000,214900,217000,217500,220000,224700,224900,225000,225000,225000,222000,219950,220000,224000,225000,225000,229900,229000,229450,235000,235000,229900,229900,229900,229900
"Green Valley South","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",260,149900,149000,152150,149900,144900,144900,144000,139900,144000,144950,144800,139900,135900,136500,140950,139999,129900,129000,129950,130000,130000,129575,126222.5,126000,127500,129900,130000,128900,129900,125900,124499.5,125000,129950,130000,131750,140000,140000,140000,145000,149900,150000,151000,154900,160000,160000,169450,169950,174999,166400,162000,172500,170000,174950,179199,175000,179900,186000,188500,188500,202500,205000,202500,210000,216000,207800,209900,215750,220000,219950,219900,219900,224941.5,224995,229900,229900,219900,219000,229500,229900,224950,225000,222443.5,229900,225000,221000,225000,229000,236500,240000,248300,250000,259450,254999,265000,269000,267450,259975,266450,267450,265000,277450,280000,279999,279950,283745,292444,294500
"People Active in Community Effort","San Antonio","TX","San Antonio-New Braunfels","Bexar County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,168499,169900,175000,185000,185990,193900,190990,184499,188990,188995,188990,188000,188997,184995
"Near North","Chicago","IL","Chicago-Naperville-Elgin","Cook County",262,219900,219900,224999,229000,224450,219900,224900,219900,217500,209000,207000,206400,210000,214900,210000,2e+05,207000,208000,2e+05,199949.5,199000,199000,189000,189950,193950,189900,193950,195900,195000,194700,184950,181200,187000,199000,204750,2e+05,199000,189900,199899,199500,208750,214950,221250,219000,229900,222500,227500,234400,229450,234950,234900,234400,234900,234400,229000,235000,234750,234500,225000,228000,228000,227750,225000,226500,232900,234900,235900,234000,229000,225000,225000,235000,245900,249900,248950,249450,239900,240000,249000,249949.5,254500,255500,249450,249999,250000,249900,249000,249900,249950,254950,259000,252500,257000,249999.5,249900,255000,255000,259999,260000,262500,265000,265000,262250,262500,265000,265000,264000
"Yorktown Heights","Yorktown","NY","New York-Newark-Jersey City","Westchester County",263,417000,419900,419000,415000,399900,399900,399900,399950,4e+05,4e+05,399900,399450,399999,405000,399900,399000,397013.5,399000,399000,389900,389450,388900,382400,372450,369000,369000,369900,375000,369900,369000,371000,374700,379000,384450,379000,382450,385000,379000,389900,392450,399000,387450,380750,389950,397000,385000,375000,377000,392500,399000,399900,399992,4e+05,409000,4e+05,408700,399900,399000,404500,404500,399450,399900,395000,404500,415000,405000,415000,412000,399900,402500,419000,424000,405000,399900,399450,399000,399900,399950,417500,399900,399900,425000,429000,419000,409950,425000,425000,425000,419450,427000,399900,399450,425000,424686,439500,439000,419000,419000,438000,459000,464000,456950,489000,487000,484000,489900,499900
"Kamm's Corner","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",264,118450,119900,124826,121500,124900,124450,125000,125000,125000,123950,119900,119900,119900,119900,118900,116900,116900,114499,111900,114000,109900,110000,109900,109225,106950,108950,110000,108900,109500,111000,114500,112450,114500,112000,110000,109900,109900,109950,115000,114900,114900,114850,115000,116500,114900,116450,117450,118000,119900,115000,116900,119900,120000,119900,119000,119000,119000,117250,119900,117500,115000,124000,129250,124900,119900,124900,124994,124900,120450,119900,117000,115000,119900,119900,122500,124500,124000,119900,122750,124900,125000,120000,119900,119900,120000,123950,129900,139000,139000,134900,135000,139700,139900,139900,139900,140950,134950,139900,139900,139900,139000,139900,139900,144900,144200,149900,149900
"Sixteen Acres","Springfield","MA","Springfield","Hampden County",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182450,189900,194900,197400,202400,202950,195000,196400,197900,194950,196500,206900,209900,209900,209965,209999,210888,209900,209000,209000,219900,218900
"Sheep Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",266,140000,139000,139900,137500,139000,137000,135000,139000,140950,137500,136200,134900,134900,136200,135900,134987,134700,129900,129900,129900,128362.5,128173,124450,121500,123700,126600,129800,129700,129800,132800,130000,136700,137394,137394,137513,139250,140000,140000,144945,150000,159000,161000,169900,171000,174900,179450,179999.5,185499.5,185000,190000,189900,189900,187450,186950,195000,195000,197000,195000,192500,195000,195000,195000,195000,207000,199999,206750,207750,207750,209950,209900,202950,199990,204900,2e+05,205500,215250,219900,225000,224900,228088.5,227577,219749.5,227900,230000,235000,235000,236000,241500,249900,249900,249450,244999,249945,259450,262500,270000,269944,273950.5,270950.5,270000,270000,278944,284750,290000,283169,284000,299000
"Sand Lake","Anchorage","AK","Anchorage","Anchorage Borough",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,325000,316000,309500,310000,310000,303764,309450,319900,305000,315950,318250,314000,325000,320000,325000,318950,312450,323499.5,324999.5,325000,329500,325000,320000,319900,319700,325000,329000,329500,325000,329250,319900,314950,325000,339000,339900,337000,325000,325000,335000,337900,332000,329450,329900,329950,337000,329949.5,328000,329900,325000,322500,329000,325000,327000,326950
"Westbury","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,224900,234500,235000,239999,249000,244999,238899,219000,215000,214900,208000,223200,225000,229900,234950,235000,235000,230000,248375,245400,240000
"Old Northwest - West University","Reno","NV","Reno","Washoe County",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000,214900,214900,219000,219900,217575,214500,215000,224000,217000,224900,217000,229950,234950,244900,239450,252000,254900,259250,254900,252450,255200,257700,269000,270000,269000,269000,275000,284950,284900,279000,280000,283020,289900,288500,285000,289000,290000,295000,295000,299999,299900,310000,313900,304900,299900,312000,322000,324500,324450,325000,335250,348950,337450,334900,331950,339000,335000
