"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Las Tierras","El Paso","TX","El Paso","El Paso County",212,129925,129950,128000,126900,131776,133425,131776,133950,132000,134975,135000,135000,134947.5,129475,132500,135000,134900,129950,130450,137350,134997.5,129950,126500,125625,125450,119900,124900,124900,125925,125900,126925,129900,130950,128777,128638.5,128388.5,130000,128950,127000,125950,129950,129500,129950,134950,137950,138700,139225,138700,138225,134950,132999.5,128950,125000,126250,127249.5,128450,129400,129650,134900,136709.5,135950,129900,130000,132000,129900,128000,131175,134500,130400,136400,134000,129000,127800,125500,127000,124500,127750,126000,129900,127900,125000,127900,125250,125475,120000,124500,124500,125500,127200,129950,127750,129400,128000,129950,128700,129950,134000,133500,129950,129900,130000,136250,137500,134000,133950,139225,138500
"South Tacoma","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",213,159500,159950,164950,160000,159900,164900,155000,160000,159950,149950,146165,139900,138400,135000,131950,130350,129000,122500,124999,122000,131225,125000,126975,126975,129475,130000,128450,112500,129700,134950,129450,129000,125000,124500,120000,120000,109000,111474.5,116000,119995,122497.5,119995,119995,119997.5,118475,122145,135000,135000,133450,130000,139900,139900,135950,144950,144925,131000,143450,139450,145000,149900,149999.5,159900,159950,161000,162500,167000,160500,159900,159900,167000,169725,160000,164000,159950,159900,169000,179950,179970,190000,204950,2e+05,197000,190000,195475,190000,192500,209950,212500,220000,220200,220000,225000,224900,229990,237500,238747.5,234000,238700,239900,240000,240000,240000,250000,254950,252475,259900,247000
"Meadow Woods","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",214,110000,120000,125000,119000,99900,104950,104900,108800,110000,114950,109900,109900,108400,102900,109950,124900,129000,138842.5,133990,127950,130000,129000,129245,124900,118900,115000,116900,117000,122900,125000,129250,119950,123000,126000,129900,131250,145000,145900,159990,168000,159900,153000,174950,172450,175000,175000,179900,177000,179900,179900,185907.5,195450,200015,189725,199900,195000,185000,185000,184000,180000,179900,179900,188950,185000,199000,199000,195750,207997.5,205995,205000,215992.5,215742.5,215742.5,2e+05,208410,215000,199950,210000,210000,210000,215455,229000,229245,229950,229695,229490,231690,235000,231890,231995,235000,235000,240000,239350,241500,243499.5,253900,249948.5,250000,257333,251950,260000,250000,256850.5,247205,249900,248552.5
"West End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297975,295000,279900,264950,270000,279950,269886.5,279975,281950,279900,281000,280450,279450,279000,297725,297249.5,304900,289000,280000,269925,266800,269975,275000,275000,269999,280000,289450,287000,295000,292475,299974.5,309475,309000,324000,325000,339900,345000,340000,338450,349950,349950,369950,387450,382450,379900,369975,369450,369900,392500,414000,399250,417475,389500,399950
"Woodbridge","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557000,557050,539000,560000,574900,585000,607500,595000,568750,565000,655000,632000,689000,675000,689495,695000,709000,619000,574000,599888,574000,599900,625000,709000,702000,663950,695000,697495,699990,649000,669000,671950,675000,652000,699900,699990,735444,738944,719000,718500,725000,739000,720809,691250,699900,707995,726950,725000,763000,786950,759000,777000,794000,774000,765000,755000,770000,765000,780000,765000,792000,783750,822500,789000,8e+05,756444,749888,810000,804950
"Winchester","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157500,173700,164500,157500,157499.5,148999.5,147499.5,160000,159500,159900,158900,160000,160000,167950,168000,169000,169900,168950,169999.5,171000,167450,166500,167444,165000,167444,165000,167500,189995,189995,189947.5,189000,199000,199000,199000,220000,212388.5,212388.5,220000,229900,229900,215000,229000,241950,249000,249900,249990,245000,259699,253000,254900
"West Town","Chicago","IL","Chicago-Naperville-Elgin","Cook County",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614950,640000,639000,680000,682500,672500,664500,650000,644450,639000,679000,669000,644000,639000,654450,629950,644450,629450,644000,629500,639000,649900
"Greenbrier East","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",219,235000,243950,244900,239900,232000,230000,244950,244950,234950,226999.5,221900,224900,222000,230000,237900,238900,239900,232500,235900,236450,235000,237950,240000,255450,247450,240000,249900,239900,242500,238700,235000,239900,240000,239900,239900,249900,250950,239999,239999,269400,255000,248000,248500,249450,250000,258650,259800,276945,262950,244900,243500,258400,262950,247450,254900,243500,266000,243900,243500,239900,242400,246400,239900,244900,244900,249900,249900,249900,253982,259350.5,259950,259995,261900,262545,257900,262782.5,271529,268900,269000,270494.5,269900,262900,262900,269900,265000,269400,269900,276900,284945,274950,271741,269900,269950,269900,271200,272500,275500,268000,270500,265000,265450,269000,264900,252500,259900,261000,262000
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000,1495000,1395000,1375000,1300000,1350000,1350000,1199999,1231900,1169050,1199499.5,1150000,1199500,1195000,1249000,1150226,1193550,1199500,1149450,1149450,1149450,1150000,1200000,1200000,1230000,1237500,1216850,1210000,1200000,1141200,1192500,1199000,1250000,1290000,1290000,1290000,1250000,1240000
"Serra Mesa","San Diego","CA","San Diego-Carlsbad","San Diego County",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569900,564900,539450,539000,529000,530000,537000,549900,550000,550000,569900,569000,554500,612449.5,599999,579000,575000,572450,609450,6e+05,624900,624999,627000,599900,580950,614450,614950,644000,651950,674250,684000,699000,689000,689000,679000,684900
"Great Bridge","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",222,242500,235000,229900,239950,239950,242500,239900,241000,247900,230000,234900,224950,230465,242450,237117.5,249400,239900,240000,230000,229950,234900,259900,280467.5,280860,282668,281042.5,307679,285000,291000,264900,249900,279980,284990,284995,259400,284945,275500,264900,272950,282445,274830,274830,259761,269900,264811,269900,259100,269900,259900,267450,259900,252000,262000,265440.5,269271.5,254950,249950,259900,274184.5,262500,274541,255925,264900,264900,268691,264900,273846,274209.5,276062,274209.5,279000,290450,280303,299900,309024,309900,299000,289000,289000,309000,290420,299900,308500,304200,303979.5,312000,293927,294796,297250,297000,299999,300200,319200,319900,303500,279900,320000,322353,309000,309500,314750,312900,294400,285000,285000,285900,289900
"Westgate","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",223,199000,199000,189900,179900,175500,171635,179900,171270,159000,159995,159990,154900,149900,157497.5,158500,159900,159900,159950,159900,159900,159990,161000,161990,160495,169950,179999,180012.5,184315,199000,195000,189900,191425,195000,199990,199000,199995,203990,199900,207650,195000,2e+05,225789,225394.5,239000,225789,239900,229995,247400,244900,244945,259000,242200,246950,249900,249900,249445,249890,252499.5,250000,259000,265000,273700,265000,260000,278000,275000,277000,280000,284900,268900,277500,280000,272450,269950,264900,279000,279900,294845,309500,299900,299999,299000,299200,315000,319995,324950,325000,304990,299999,294900,306694,318000,339499.5,329000,340000,347500,347500,345000,340000,346900,350000,350000,367000,354500,369495,374945,354750
"Elkhorn","Omaha","NE","Omaha-Council Bluffs","Douglas County",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000,191000,196500,196500,193000,193000,196500,2e+05,200750,210000,202750,219262.5,206950,222250,231000,235000,237000,234900,239000,239900,239900,209900,247000,252046.5,250000,250000,239900,239900,240000,239900,255000,240000,264900,259000,265000,265000,268800,277600,276662.5,268000,260000,260212.5,260425,261500,263000,260000,261732.5,272450,270000,275000,284263,292000,292000,281950,280450,284631.5,286250,280900,287022.5,299000,290000,297450,296295,285000,295000,317661.5,327762.5,335000,339000,326525,343225,339800,329950,319900,314950,314975,299990,3e+05
"Valley Ranch","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",225,243200,240750,244500,240000,240750,239950,241500,244900,248000,239950,239900,238247.5,239900,241500,242362.5,239900,239900,237289,229999.5,229500,229450,227754.5,229700,229900,229500,229500,229900,234000,234900,230000,225250,237065,239900,239000,239900,239900,239000,238500,239063,242450,265000,239900,241000,245000,245000,259900,258450,260950,264000,269500,277000,279000,269500,269000,269000,269999.5,264750,259900,275000,279000,281700,283500,302400,285000,275000,275000,265300,285000,285000,275000,285000,289900,291200,292600,292600,304000,299000,299000,299000,303750,299999,312500,299000,307500,315000,305000,324900,328000,329000,325000,329500,309900,315000,317000,337900,337000,354450,359000,359000,349900,345000,352500,352500,335000,329999.5,329000,329000
"Pacific Palisades","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797000,1912000,2250000,2195000,2172500,2049500,1995000,2185000,2440000,2295000,1995000,1995000,1995000,1895000,1872000,1995000,2195000,1995000,2345000,2399450,2665000,2471000,2442000,2299500,2195000,2199000,2450000,2595000,2649000,2747000,2695000,2995000,2945000,2995000,3147500,3095000,3085990,2995000,2995000,2885000,2972500,2922500,2895000,2847500,3033995
"Edgebrook Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,146000,146000,145350,149160,147800,145000,139900,147000,150000,144000,142500
"North End","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",228,199950,199900,199900,199900,209000,199900,199000,189950,189900,186450,184900,174900,176950,174400,179000,168000,164900,169000,170000,170000,172500,173700,169700,178900,169900,162200,159900,159950,154450,159900,159900,159900,164906.5,164900,159900,164900,169900,180000,180000,182000,184950,174950,174900,174900,184900,185000,179900,179900,189450,189900,187000,194500,197000,209000,199900,187500,179700,177500,169900,169950,174900,175000,172400,179900,179900,180000,180000,179900,184900,189900,194500,197000,195000,199900,194500,199000,190000,190000,190000,199000,195000,199250,199900,199700,199450,199000,199900,194413,199900,2e+05,199919,195949.5,199900,199750,198300,189900,199000,199950,214900,228400,227800,222500,228850,224000,235000,229000,228000
"South Norfolk","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",229,176450,175000,174900,174900,169900,167000,164950,159900,149900,149900,149900,149200,149650,145000,145000,145000,145000,139900,145000,139900,144950,142200,138250,148000,139000,135000,135000,129950,132900,134600,133950,139444.5,140950,139900,149900,149900,139900,136000,144000,144950,144900,152000,149900,139900,139900,139900,149900,150000,145000,146844.5,159900,149900,154900,160950,159900,164949.5,164900,149950,159900,161750,162750,148890,149000,141376,147000,141000,151000,150000,156750,163500,159200,150000,163900,163200,162000,159883,158850,158950,159441.5,159441.5,158900,155000,155000,165000,169000,169900,169950,174900,182400,189000,199900,192000,184900,176900,189900,189900,192250,195750,197450,205000,203450,216695,204900,199900,194950,194400,193900
"Centennial","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",230,182160,179925,175000,172450,169450,169925,169900,164750,166450,164930,160000,150000,149450,154700,154500,145000,149000,149900,146950,145000,142500,139900,139900,137900,139900,134000,133500,129900,139500,139900,147700,149300,149900,150900,151900,149900,151450,149200,153000,164350,163450,169900,169900,179900,179892,174925,177000,174900,174900,180000,186950,196750,194900,189900,189250,187000,189950,194000,189950,194900,203000,199999,199900,208700,215000,212000,205000,214900,220000,220000,219950,225000,224500,235000,239900,243000,249000,249700,250000,250000,250000,249900,249900,249900,250000,267450,255000,257000,272000,279900,288250,289000,288000,288000,289900,285750,280000,294000,299925,299900,3e+05,304700,310000,314900,310000,309950,299999
"Upper Kensington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39900,45000,44937.5,44900,45000,41100,39450,41100,45000,45000,46000,45950,49900,46750,47950
"Northwest","Spokane","WA","Spokane-Spokane Valley","Spokane County",232,154000,149999,154975,155000,156250,153975,149900,149900,147500,140000,142475,140000,139900,144999.5,145000,145000,140750,140000,147500,149000,143200,139950,139450,139000,142450,141950,139900,149900,150000,148500,139990,139925,138750,135000,134900,129900,131950,134900,138000,142200,139900,145750,144500,146250,142000,139900,139900,134900,129000,129000,128000,137500,142750,139949.5,139999,142449.5,139450,139900,147475,145000,147950,152450,149700,143000,146000,149900,149950,150000,151000,149900,149900,149900,149900,155000,157900,159900,159900,169750,159900,159900,152400,155000,145000,145000,141000,159900,174900,173250,175000,179900,178000,179900,175900,175000,170950,172000,178500,179950,195000,199950,195000,192450,199900,199900,195222,199900,199900
"Springlake, University Terrace","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",233,216000,204949.5,193500,198250,191900,192000,190000,189950,189900,184000,175000,184000,187750,197450,192500,194800,189900,189900,194800,199250,199500,196650,189500,179350,174200,174950,182200,175700,179900,181000,189500,189500,179900,179900,182450,184900,179700,183000,179400,181500,187000,183000,179950,179900,179900,179900,179900,182400,179900,179900,175000,175000,179900,174900,169900,174500,174250,180000,180000,185000,186000,179900,179900,179900,185000,186950,179900,184950,186900,182400,184900,184900,186450,189250,195450,196500,196000,189950,184750,187900,184450,184000,182500,182950,184700,189000,188500,189000,187500,185000,189500,192949.5,189500,186000,184500,183200,183200,190750,189999,199900,197000,189900,196950,199000,207400,194500,201250
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego County",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549900,525000,537450,549900,582000,618800,639500,679000,639500,639498,644900,635000,674500,742051.5,659900,659450,662400,599000,674900,676959.5,675000,655000,659450,672000,699000,699000,679000,684000,689000,749900,724900,699000,699000,649500,649000,687500,704000,699000,679000,717400,709800,762499.5,749000,749000,7e+05,719000,7e+05,735000,767425,744949.5,729000,679000,694480,744949.5,737450,735000,729000,727000,779900,849950,840000,842000,842000
"Anthem","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",235,299450,290000,269000,265000,272250,267000,249511.5,239950,234950,234867.5,238000,244450,235000,249000,244900,226411.5,229900,225284.5,225000,242183,237500,226921.5,230000,229900,238950,228950,229900,224500,259900,274900,269000,260000,274500,277350,270000,287000,299900,285900,298500,3e+05,289950,299900,304950,309950,349900,349900,348700,350000,345000,339450,339500,349999,345000,357400,363000,369000,347000,359900,362200,384900,384450,384995,375000,357500,395000,384900,364000,359000,355400,374000,364500,359950,358750,376950,385000,389900,377950,375950,375000,386500,399800,399900,4e+05,399000,399000,399000,389495,397777,397777,395000,399950,420000,419500,399900,4e+05,399900,424450,411950,425000,429450,425000,4e+05,414990,390000,386157,389900,380000
"South Reno","Reno","NV","Reno","Washoe County",236,215000,214900,215000,215000,214950,220000,215000,211000,209950,209450,2e+05,197000,189950,182000,180000,179000,179995,185000,184950,189000,187500,183650,180000,179450,179900,179900,176700,180000,185000,189000,195000,198950,199900,2e+05,198100,204750,210614.5,224950,224950,247975,254500,248000,249900,254000,255975,258475,255500,254450,259450,255000,269900,279944,280000,280000,279000,283900,289000,289000,293000,289000,288000,291057,294425,3e+05,309900,299900,305000,305000,325000,326950,328500,324925,339275,339900,337137.5,342462,349900,352475,350000,355000,355000,365000,349950,356500,343999.5,345000,359900,365000,375000,375000,379500,375000,367900,365000,367450,374000,379950,389900,417000,419000,418950,425000,429700,429450,429900,440000,440000
"Frankford","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",237,76950,74497.5,70000,75000,75000,79700,79900,79900,75000,78900,74900,74900,74949.5,69900,72449.5,69900,69900,72449.5,69900,69900,65900,59450,64900,64997.5,68450,65450,65000,69900,69900,69950,69900,64850,63749.5,60950,63999,63749.5,63999,66900,63000,62000,69425,68000,68500,64900,59900,59500,53449.5,54949.5,56000,54900,59900,58950,58950,63500,64900,62900,59900,61950,66400,64950,66999,65000,66450,60000,59999.5,60000,68000,65000,66450,68500,67000,67500,67000,73950,73900,69900,71400,69900,69900,60000,64900,58999.5,58999,59950,60000,64000,65250,69900,66000,74500,75950,71000,72000,69900,70999.5,70999.5,78898,74949.5,73900,71450,72900,72900,79900,83450,82000,85500,79400
"Braeswood Place","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539000,532200,529500,489990,485000,484990,485000,489990,495062.5,497512.5,534000,544499.5,529490,529000,520000,485000,490000,489900,510000,499612.5,499000,499000,525000,510000,524900,542000,544450,517475,499625,489000,459900,447500,450000,459000,475000,477000,480000,475000,475000,465000,459000,450000,450000,446500
"Central","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",238,184000,180475,181975,184950,189950,199000,190000,185000,189950,187000,169975,174950,165900,165950,168750,150525,157900,147422.5,147422.5,149900,149700,142000,137000,136000,140000,144972.5,139000,139450,154950,150000,150000,143975,130000,150000,154925,154900,150000,149975,157500,157500,159000,156750,165000,156400,167250,159925,149975,149950,149950,159900,170500,149925,169400,157475,153500,150975,152500,175000,163950,150000,159950,172475,179900,187000,184950,184950,184900,184150,194500,185000,194925,195000,189900,189725,185000,209950,202450,215000,219000,219950,225000,219000,212500,216000,216000,219925,225000,229750,239475,249000,249950,249950,244975,245000,249950,241475,244950,255000,243128,249925,265000,259925,280000,299000,299000,299000,296500
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",240,199900,199900,209950,209000,209000,204800,199900,189900,189900,189700,189000,189250,179900,175000,174900,174900,182400,171450,169900,169900,174900,174900,174900,169900,175000,179000,179900,179900,179900,175000,174999,165000,157000,159900,159900,157750,155000,154500,150000,150000,154900,155900,159900,163500,161950,159950,169900,164200,161900,159850,157000,162450,164450,166700,174900,171500,170750,164900,162500,160000,166250,162500,162500,174950,169900,169900,171450,174950,171000,174900,172450,172450,169900,169900,169450,164450,164900,167000,169500,165750,165000,165750,159900,154500,164950,179900,180000,182500,174950,179000,179000,175450,175000,175000,178000,174900,174900,179400,176900,175250,174950,174900,179900,174950,172450,169900,169900
"Green Valley South","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192500,192500,201400,214900,219900,218450,215000,216000,216000,235250,224950,235000,224900,225000,229000,235000,229900,229950,229900,225000,229894,225000,235000,237450,235000,235000,234900,234900,236000,240000,239450,239900,235000,235000,231000,232000,230000,235000,249900,256950,259450,264900,267000,265000,285000,285000,288756.5,285000,285000,317000,324000,314900,307499,3e+05,305000,309900,303500,305000
"Meyerland Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",242,297000,289900,299900,299900,299450,289450,289250,289000,279000,279000,275000,275000,275000,289000,289000,280950,289900,279394,281950,279000,289000,279900,279394,286950,285000,285000,282000,277000,282000,295000,294250,289000,285000,289450,315000,309000,319250,322450,331950,339900,339450,359000,352000,349000,369450,382000,385000,369000,364450,379000,385000,4e+05,419000,424000,429990,407500,407500,439000,454750,452200,434450,450000,449900,435000,429900,429900,429450,425000,425000,420000,424000,409900,403500,409950,404500,399983,4e+05,412500,419500,399250,399500,415000,398500,389000,399000,399999,419450,420000,414900,402499.5,399900,398450,384500,354600,349000,349000,349000,349000,349000,349000,349000,349000,352350,349900,369000,375000,379900
"South Perry","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",242,120000,114950,117250,119250,115450,115950,119900,116900,116900,115000,114450,113950,112000,108450,109900,109900,109975,110000,117200,119500,119900,119900,119900,119900,119998,119695,119900,119900,118900,114900,119900,119000,119900,119830,115000,113900,109900,115000,118700,119900,119900,119900,119900,124900,122450,118500,119900,119900,119900,129900,124200,124900,125000,128900,125000,124900,120000,120000,124500,123900,124900,124900,128900,128450,129875,129450,129450,125000,126900,129900,129825,129650,132375,134900,134950,132500,129900,130000,129990,129995,129900,127900,129900,129950,134950,139900,136000,140000,140000,143700,148450,141400,152450,150000,154900,159950,159450,139500,150000,154900,150000,147000,155000,159900,150000,159900,164000
"Near North","Chicago","IL","Chicago-Naperville-Elgin","Cook County",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859500,1859500,1849950,1775000,1705000,1650950,1619400,1599000,1607900,1590000,1554400,1542500,1490000
"Greenway - Upper Kirby Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732400,734900,714900,709900,648500,689900,689900,689900,704949.5,689900,680000,699900,699999,764500,739000,709900,659900,649990,649000,677500,677500,673000,672950,657500,671000,669500,671000,699000,681950,725000,689900,684450,690000,714672,687500,699444,710000,722500,739900,757500,732950,722500,730450,729900,720000,724950,695000,720000,758300,775000,750000
"Kamm's Corner","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",246,120000,125000,128400,123500,119900,119900,119900,119900,119900,119900,119900,112500,112500,110700,109450,107900,108900,108400,107450,108900,109900,109900,107800,104900,99900,99900,99900,99000,99500,99000,104900,99700,107400,109000,101950,98000,98250,104900,109000,109900,109900,109900,112000,113500,110000,112250,112000,112000,114950,109900,114700,109900,119900,119900,117000,114900,115000,114900,115000,111000,110000,110900,119900,112500,114250,117500,122449.5,119900,114450,114900,113950,109850,111234.5,113500,114250,119900,118450,114900,114000,119700,119900,119900,116900,114000,115950,115000,123950,126450,135000,133900,134900,139900,139900,139900,145000,147000,132500,139900,140500,140000,139900,140000,140000,148000,144700,149900,150000
"Sixteen Acres","Springfield","MA","Springfield","Hampden County",247,158450,156000,158450,163450,164900,160000,163450,162000,163450,159900,158700,150000,156700,158500,159000,154200,149900,150400,152450,149900,147500,145000,144900,139949.5,139000,139949.5,143200,147450,148500,149900,145900,147450,149900,149450,149900,148000,149900,149999,149900,154900,153750,149900,149900,144900,143900,139900,139900,139900,142000,149900,161200,149450,154900,153449.5,149999,149950,149900,149900,150950,149900,149900,149900,154900,153200,152700,153900,155450,159000,159950,159950,164900,160000,159900,164900,167000,167950,167000,167950,164999,166950,160950,167900,167700,159900,159900,163000,164900,164900,169900,165000,167000,169900,170950,170000,169900,170000,179900,179900,182900,175000,179875,179900,179900,179900,175000,175000,179900
"Petworth","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559950,588950,649500,649500,625000,644450,597496.5,629900,650000,674900,677450,710000,724000,722000,724500,725000,725000,7e+05,714999.5,715000,715000,699500
"Sheep Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,299825,299900,299900,298000,297500,297250,298000,289500,290000,299750,335000,375000,325000,299375,297000,302500,329900,339500,323900,319900
"Spring Branch North","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253999,250000,279000,304900,299900,289000,292750,314999,311990,329745,329995,327995,333995,329992.5,329900,324995,315090,317990,317990,307885,309000
"West Las Vegas","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,125000,124999,124450,120000,124700,125000,122950,124000,128700,128990,122499.5,129943.5,135000,135000,137000,138888,135500,139888,139888,133500,139000,148700,140000,140000,139900,151000,160000,169500,171900,179950,180000,189999,199900,2e+05,199950,199999
"Sand Lake","Anchorage","AK","Anchorage","Anchorage Borough",252,279900,284450,281450,286700,289000,279000,279250,279950,279000,279900,273900,269450,265000,262400,267450,274950,279900,284400,279000,279450,278000,278000,269900,272400,287450,273900,266400,272450,298500,272500,264700,269900,266250,254900,264450,284500,277077,278000,277000,269000,273500,279000,279900,299500,299900,294999.5,289000,294450,319000,285000,320000,299900,315000,299950,299950,3e+05,303884,310000,299950,3e+05,305000,321000,319000,350000,318250,310000,304900,302400,304900,312400,331685,327450,319700,334235,330000,323950,314900,305450,302500,315900,315000,314950,315000,305000,3e+05,315900,315450,320450,315000,314450,310000,314900,335000,329900,328000,329900,329950,343700,325000,325000,328000,319900,319450,325900,320000,328000,324450
"Westbury","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",253,154500,172740,174900,172500,174900,174500,174900,174900,180000,179900,176000,178000,170000,167999,166999.5,170000,169900,179450,179900,179900,179900,179950,179500,179250,176950,176950,184500,194000,198000,204500,198500,189450,186000,186000,2e+05,197000,192500,192500,209000,209499.5,215450,219500,225000,222250,239500,227250,217450,226000,224900,223900,242450,259000,266650,275000,299000,294950,285000,269900,269450,272400,285000,277500,304900,304500,305000,299925,305000,289900,297000,289450,285000,275000,289000,285000,299900,299900,299900,315000,309900,309000,309000,306450,299990,299900,3e+05,299990,299000,299000,295000,299745,299999,310000,315000,307000,299949.5,295500,295250,295000,280950,277000,275000,288000,285000,279900,279450,279900,295000
"Old Northwest - West University","Reno","NV","Reno","Washoe County",254,149000,140000,140000,140000,145500,140000,143000,139900,134900,134900,129950,129000,129900,130000,127200,125000,123450,118900,117950,118900,117900,115000,114350,114900,106900,110000,109900,115450,115000,118900,120000,116950,119450,122895,124900,126950,130800,139500,140000,143750,143750,153900,165500,165500,159447.5,169950,175000,173000,171000,175000,179500,181000,194500,207500,206250,199000,193250,199450,192500,190000,199900,214900,195000,214950,214950,224900,228900,233750,229900,232950,238250,239900,237700,239000,246000,245000,244950,250000,254900,255000,258475,269900,270000,269900,265000,269900,269950,269950,274950,287000,287000,297550,298275,295000,295000,297450,299900,304900,309949.5,316500,319900,319000,318750,319900,320000,324800,319450
