"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Abbott Loop","Anchorage","AK","Anchorage","Anchorage Borough",184,187000,183950,180000,179400,179000,170000,171400,179900,175000,173200,184900,173000,183950,189900,183000,184900,184900,189000,189000,189000,189000,189000,189900,185380,189500,189500,199700,189900,184900,194900,195000,195000,187500,189450,189000,187900,189000,164000,175000,179000,183000,182000,181500,169900,175000,175000,183850,172425,184000,186950,185000,189900,184900,184900,184900,189450,184900,179000,179000,187400,195000,192400,194900,189900,2e+05,204900,199900,193250,202450,199000,199000,189900,189900,185000,189900,189000,190000,190000,190000,175000,185000,179900,179450,185000,199000,191200,189000,189500,194000,199900,193000,193000,197900,197000,197000,195000,186950,166450,183450,195200,197000,202400,197900,209000,208000,199900,189450
"South Chicago","Chicago","IL","Chicago-Naperville-Elgin","Cook County",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,74900,75428,75000,74096,71250,74900,74500,69000,68000,69450,71396,69900,69450,69900,70793,69000
"Powellhurst Gilbert","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",186,169700,169900,169900,169900,169900,165900,165900,165000,164900,160125,149000,140000,139250,129925,129975,129925,130000,138400,139900,139995,139900,133425,128200,133450,134950,130000,129550,129900,135000,132450,139000,139000,125000,129100,134900,136250,129900,126900,134450,138950,140000,140000,145000,144950,149900,156500,159950,164900,164450,169500,165000,164450,159975,169000,169000,174900,169000,169450,169925,164158,166950,173450,174900,190000,192500,190000,190000,199950,195000,205000,209999.5,209949.5,212000,219700,219700,224900,229000,235000,231875,234972.5,230000,235000,239000,242399.5,237500,239661.5,249950,259900,260000,266928.5,259975,260000,260000,249975,259925,280000,279950,289000,279925,280000,279900,279900,279950,279850,274900,270000,274900
"Bethel","Eugene","OR","Eugene","Lane County",187,152425,152425,154900,150000,150000,150000,150000,150000,149450,143000,139900,130250,129950,129900,129000,129900,129000,129900,129000,125000,119900,109475,113600,109900,110700,109000,109450,110000,105800,110000,110000,110000,100700,110000,115000,122450,119000,111250,116950,116950,119900,119900,122950,123950,122400,124900,124900,125000,125000,129999,129999,129999,130000,143950,146200,146250,144900,139900,144900,146500,149900,149900,149900,145000,145000,154450,148580,150000,159950,167000,159999.5,159949.5,165000,159000,169450,172900,174900,173900,179000,179900,179900,184950,179450,175000,179000,179450,179450,179900,179900,195000,195000,195000,198500,194900,199900,204900,199450,199900,2e+05,199900,219900,219000,224900,224900,224900,224000,224000
"South Tacoma","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",188,150000,150000,150000,150000,150000,149999.5,145000,149950,142500,139000,139900,138400,129975,129500,125500,119900,119900,118500,116500,116225,119900,119900,115000,115000,122399.5,119900,107500,113700,114950,119900,115000,117925,110000,116900,113100,110999.5,105000,109475,119900,119925,110055.5,112999,114200,121250,120000,120800,127750,126500,126500,121000,123000,114999.5,125000,123899,125000,120720,129950,130000,129975,134450,133450,137000,142950,149000,153500,149975,149950,150000,155000,160000,160000,159950,159925,159950,162475,165000,175000,179000,184725,189000,189450,184975,185000,189000,189450,189999,209475,209975,219925,219975,216500,221000,219900,220000,225000,225000,224950,229800,239900,239925,236250,239000,239900,249700,249950,250000,245000
"Douglaston-Little Neck","New York","NY","New York-Newark-Jersey City","Queens County",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,239000,265000,268888,249800,259344,274000,289400,288500,283500,279000,278500,271944,275000,279500,288000,274000
"West End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",190,199950,2e+05,199950,199950,194950,189700,189250,189700,189250,188950,189000,181000,179900,174500,175000,171000,169000,164950,159000,155000,158000,155000,149950,143500,145000,139000,149000,151450,149900,143100,149000,149000,147500,145000,149450,148250,149500,149900,150000,150000,156450,154975,165000,166500,174700,174900,177000,174950,179000,166850,177250,180000,179750,175000,188250,199975,199950,199900,199388.5,189900,195000,199000,199000,218175,219000,224997,227000,224998.5,225000,215000,213000,225000,230000,225000,230000,230000,235000,244000,242500,247000,249250,249900,247922.5,249450,247000,247000,261495,267900,259450,260000,270000,295000,284950,278000,299900,319950,324000,316500,323996,323000,325000,327450,335000,325000,323975,329000,332450
"Winchester","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",191,56900,54900,57700,55500,53460,51300,55700,58000,59450,55475,54443.5,54000,55000,50450,55250,51000,50500,47500,49000,49450,53900,53900,53900,50000,49900,49900,49900,47900,46500,47000,50000,52000,52000,52300,51000,57450,55000,55000,57000,58950,59900,62000,62000,65000,65150,66250,65000,63900,69900,74500,70000,82000,85000,79997.5,79000,78000,79995,84900,75000,70000,69000,74200,75000,79000,76000,79900,80000,80000,81750,84996.5,85000,84997.5,84900,89950,92000,89925,89900,89900,89950,90000,97270,97635,99000,91500,98888,1e+05,99450,107542.5,109450,110000,111000,109900,115000,109900,105000,104950,116950,120000,120000,124999.5,125000,134999.5,129500,132495,139945,139000,139000
"Creston","Grand Rapids","MI","Grand Rapids-Wyoming","Kent County",192,64900,65000,65000,69000,63950,59438,59900,60000,64900,63950,59900,60000,59900,55000,58900,55900,59900,59900,59900,59900,59900,59900,54950,54900,54900,54900,56900,59900,58950,55000,51900,54900,55160,64900,61650,59900,65940,64900,69900,69900,73850,69900,69900,69900,74900,70000,68000,69900,73400,74800,71150,69900,74900,74900,77700,76200,75000,75000,74450,73400,74400,74400,78000,74400,75000,77450,74900,74900,74900,72900,74400,84900,89900,90900,87400,94850,94900,94900,90750,90750,104900,104900,99900,99900,105000,105000,109900,1e+05,111950,110000,114950,114900,114900,114900,112250,120000,116000,119900,123900,124600,124800,129900,129900,129900,129900,129900,129900
"Liberty City","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139450,135000,129900,135000,137000,149000,152000,147000,150000,147000,149000,146210,149700,136900,144000,140000
"Brooklawn- St. Vincent's","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",194,152400,159900,161350,169950,169246,163250,160000,160000,159450,159950,153500,149000,135000,129900,130400,129900,139900,149000,150000,149900,149900,149900,144500,149000,149000,129900,139000,137000,129000,125000,127392.5,119900,129785,139900,139900,134900,135500,135500,129900,129700,134950,145000,149500,149700,149900,146000,149900,140950,129900,129900,126200,138450,144900,145900,145900,157450,164900,162450,159900,155000,149900,149900,136200,134900,137600,137850,144900,147000,148450,144900,136500,134700,134700,145900,141217.5,149900,138870,146500,141400,142650,139950,145900,141950,144900,142000,141900,150000,149000,157450,169900,191950,179900,180000,180100,184999.5,185000,177000,178250,172450,159900,165000,164950,160000,169000,155000,169950,179990
"Hazelwood","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",195,159900,163000,159900,161450,164950,155925,157912.5,169900,164450,164750,159000,155900,150528,148250,139950,135000,139000,135000,148750,139000,137000,121326,125000,119976,123831,122107,117476,126500,135000,134000,130000,132500,125450,129900,140400,137499.5,144900,144900,142250,142000,149000,154950,159900,166950,169499.5,169900,170000,167450,169900,169200,172425,174950,175000,179949.5,179900,186975,177750,174947.5,176700,179450,179900,179900,179900,190000,190000,190000,181247.5,185000,195000,207450,219900,214900,205000,209925,217450,220000,229900,229900,235000,235000,245000,249000,249950,239900,225000,239900,249000,249000,249900,249975,257450,274950,275000,269000,272450,275000,272450,279450,275000,272000,275000,288500,284200,289995,289999,292500,289900
"Oakland Gardens","New York","NY","New York-Newark-Jersey City","Queens County",196,230000,230000,232000,234834,234834,234834,230000,229900,229950,230000,228600,230000,226000,228000,228000,225000,225000,225000,219900,219000,215734,212758,210000,210000,212827,210000,205000,209999.5,210000,210000,210000,210000,210302,209407.5,199894,199000,205000,205000,199900,208515,208515,205000,208500,209000,209000,209745,212000,210000,210000,210000,209742,209000,209000,196000,195000,208000,210000,210000,210000,210000,210166.5,211000,213000,214194,217250,217250,218000,218000,219000,219694,219000,218000,217000,219000,225000,227000,226000,225000,219000,227600,220750,223653,224444,229000,229998,242888,245000,240000,240000,245000,239900,220888,238000,235000,235000,254444,264000,263800,272500,283000,285000,290000,289944,285000,279000,285000,285000
"Logan","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,75000,70000,72250,72450,73450,75000,84950,76750,75000,79200,74999,79999,83000,85000,85000,85000,79450,91250,92500,92700
"Northeast","Reno","NV","Reno","Washoe County",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122950,114900,119450,110000,118000,115000,132450,137900,130000,131250,124500,134750,137450,160000,166450,158500,156500,155500,165000,169000,167000,154738.5,174900,193000,191000,194250,176000,192450,199000,179900,168900,174900
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,160000,160000,165000,167000,167450,169000,173000,175000,174500,169730,169999.5,174500,175000,180000,184000,180000,184500,181160,180000,185000,185000,180000,182800
"North End","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",200,164750,162000,163000,162000,160000,159900,159900,159900,152000,155000,150000,149900,149900,149950,149900,144900,145000,149700,149900,148450,149562.5,144900,139900,139900,139900,138449.5,135000,125000,129900,132900,138450,130950,125900,129900,134900,128000,129950,129950,129450,129450,125000,131000,135000,134900,140419.5,143033,149950,148950,143033,129450,129450,135900,135950,139000,129900,139900,135000,144950,141700,143500,135000,134900,134000,132000,132500,134950,136900,135900,139900,143500,146750,149950,150000,149900,135000,132000,130000,132000,135000,139900,133950,149900,160000,159900,157000,158450,159900,153500,160000,159900,159950,160000,163700,165000,165000,165000,164999,169450,172450,170000,175000,184900,174500,182400,169900,165000,167000
"Nanuet","Clarkstown","NY","New York-Newark-Jersey City","Rockland County",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,275000,269900,239900,219900,239900,239900,239900,244400,265000,254450,244900,259000
"South Norfolk","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",202,149900,147500,145900,142000,139900,139900,132900,132300,135000,131500,125000,125000,124900,124900,125000,124900,124000,119900,116950,116900,110819.5,114500,115900,110500,114900,109450,105000,101250,105000,105000,105000,101750,105000,105000,109950,110000,105000,99999,99999,105000,99250,1e+05,1e+05,1e+05,1e+05,112000,114900,117700,115900,117900,119900,118950,117425,119450,119900,110000,110900,114325,110450,109900,106750,108950,108900,115000,119900,122000,124450,124949.5,124400,130000,129900,129400,129900,129950,130000,125000,125250,125000,130000,130000,129450,129000,127000,129900,135000,129900,135000,135000,134950,135000,139900,139950,139900,137800,137500,131321,139950,144900,142950,140000,138000,141500,143250,137950,137900,137900,136950
"West Englewood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,44900,45500,39000,39900,39000,38750,39900,38250,45000,46700,50000,48200,49500,50900,49900,49000,49000,55400,49900,50950,54500,52000,49900,49900,49900,52000,55278.5,52000
"Centennial","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",204,176000,169950,169000,165000,164000,163250,159900,159900,160032,159925,154900,147950,142499.5,144999,137650,134950,135000,134950,135000,137950,139900,133900,134400,134700,134000,129900,129900,125000,129000,129925,134000,139000,131000,134500,135000,135000,137000,138000,138000,149700,149500,149950,164900,169450,169900,169450,170400,170000,169900,175000,175000,179000,174999,178000,179900,179900,180000,179900,188000,189000,195000,189000,189900,199000,199925,2e+05,199900,209000,212800,214900,218900,217900,224000,224900,225000,239000,239900,239925,242250,249000,244000,239900,240000,240000,249900,260000,247300,249900,255000,265900,275000,274900,275000,272000,272000,273500,275000,279900,280746.5,289900,294900,299000,299900,299900,299900,299900,299900
"Upper Kensington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39900,45000,44987.5,45000,45000,44900,39900,41550,45000,45450,47800,47000,49900,49000,49900
"West Side","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",206,185000,192000,189900,199000,189000,189900,185000,195000,185000,185000,169949.5,169949.5,168500,165000,168950,169949.5,169999,162700,162700,164900,161250,162500,154950,155000,148250,152900,164900,169000,169000,169450,160000,169000,167450,172000,169000,160000,164900,165000,159900,169500,170000,164900,159900,159250,159900,175000,169000,169000,169000,160000,160000,165000,165000,165000,175000,195000,199000,199450,213500,198000,199000,199000,178250,175000,174900,177500,176250,180000,180000,197000,188000,173000,174000,185950,188500,184950,187000,205450,200900,220000,220000,204500,2e+05,209000,225000,209000,209000,199000,199000,189000,199500,222500,199000,199000,199950,2e+05,2e+05,199137.5,199999.5,209000,211950,2e+05,199999,209000,210000,229999,269000
"Northwest","Spokane","WA","Spokane-Spokane Valley","Spokane County",207,119900,118900,119900,119900,118900,115000,115000,115000,115000,115000,113900,110000,112000,101900,97900,96750,99900,97950,94000,92500,92500,94250,89900,89900,89900,93500,93250,95000,95450,99995,95000,95000,90000,90000,92700,90000,89700,89700,89900,90000,99000,106000,108900,105975,104500,102900,100950,99900,99900,105000,99900,104900,105950,104900,103500,109900,110500,109900,110000,107750,107750,110900,110000,110450,114450,119500,118500,118500,114925,118000,119900,119900,119900,119900,119900,119900,119949.5,127750,128950,128500,129900,129900,127250,129900,128000,130206,128888,134950,139000,139000,139998,140000,145000,145000,140000,146000,154900,154950,150000,157200,159900,162500,160000,167000,165000,165000,168000
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego County",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,338900,350000,350000,349000,349500,360000,360000,369000,364450,370000,370000,375000,381200,379000,379950,380000,380000,386000,382500,385000,379000,385000,379450,391250,399000,397000,399000,398750,397000,399000,399900,414900,4e+05,420000,415000,415000,409900,419000,447250,435499.5,419000
"Frankford","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",209,74900,74450,72000,75450,74950,78700,79900,79900,79900,79700,74900,74900,74900,69949.5,69949.5,69875,69949,69900,69900,72000,69900,59900,64900,64995,69900,67000,65000,69900,67900,69900,69200,59900,60000,59900,61700,64850,64850,67900,64900,62500,67999.5,64950,64900,64900,59900,59700,59900,59900,56000,59900,59900,59900,59950,68000,59000,62900,69000,69900,69900,67900,64950,65000,65000,60000,60000,64900,69900,69900,69900,72500,69900,70949.5,69900,73800,70000,71450,72900,70000,65000,59995,64900,59900,59500,59900,60000,68000,69900,79775,72250,74900,80000,74900,74900,74900,79900,79450,79900,79900,75000,74900,80000,80000,80000,80000,82450,84900,79900
"East Toledo","Toledo","OH","Toledo","Lucas County",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29250,26950,26850,26500,28000,28000,27000,26000,25450,25450,30000,31900,27900,25900,28900
"Central","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",211,179950,174000,174000,170000,165500,165250,165000,164900,159925,159900,156250,149900,145000,139900,145000,139700,139000,136450,135000,135000,129000,124900,119000,119000,123750,125000,119950,116900,125000,119975,125000,124400,123500,121900,129950,129900,135000,133000,144950,139950,147000,152500,150000,149000,153300,149975,149450,136925,143895,144999,145000,144959,149950,149950,159900,153000,150000,159900,148000,149950,155000,169500,169975,170000,165000,170000,174725,179925,184900,177950,175750,175000,175000,179500,182950,199900,199950,210999.5,219000,219000,215000,212500,210500,219250,215000,219950,224500,229000,229000,237500,239250,240000,230000,244950,240000,231500,230000,244900,255000,252475,262495,270000,280000,294000,289900,288575,294950
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",212,149900,155000,152450,150000,155000,155000,155000,155000,149950,146900,146000,147000,144900,139900,136900,134900,135000,138305.5,134900,134999,134000,134900,132950,129500,125000,125000,126450,126450,129900,129925,129900,125750,125000,125000,125000,125000,125450,125900,129700,129900,125100,125000,126200,124900,128900,124900,121900,124000,127500,124500,125000,123900,124950,125000,129900,129950,129250,129000,127500,124700,126700,129750,135000,135000,130000,130000,135000,135000,135450,133950,135000,137900,130000,129950,134900,135000,130000,133950,135450,135000,135000,135000,134900,124700,124500,129800,129900,130000,131000,130000,137000,139900,146950,149000,149000,149000,149900,149400,150000,150000,150000,150000,150000,149000,146700,145000,149700
"Uptown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000,99900,104900,105000,102500,106000,103000,101000,103000,109950,110000,112900,113806,117000,110000,113000,111900,113400,107200,110000,114900,110000,119900,120000,114950,110000,110000,119000,119900,119000,120000,124450,125000,125000,125000,124000,119000,123450,129900,129900,129949.5,134900,134900,129900,134900,132200,131000,135000,145000,139900,144900,149000,144900,146450,144950,144000
"People Active in Community Effort","San Antonio","TX","San Antonio-New Braunfels","Bexar County",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500,114950,113700,110000,112500,115000,111000,115383.5,117500,120000,120000,120000,115000,119900
"Sixteen Acres","Springfield","MA","Springfield","Hampden County",215,140000,139900,135000,135550,134900,131950,129900,134500,134500,133900,130000,130000,130000,129900,129900,129950,130000,133000,129900,129900,129900,130000,129900,129900,127950,124900,126450,127700,121450,129500,124900,125450,127200,119200,120000,119700,123400,124900,124950,120000,128900,125000,129250,129900,125000,129000,129000,129000,124900,121800,124900,123900,124900,125000,129000,127900,127900,125000,124900,122400,124200,121900,125950,127000,129900,125900,127500,124900,122450,124900,124900,126200,128900,129450,129450,129000,129900,129900,129900,135000,132000,134950,139900,143000,142450,135750,138500,137852.5,139900,144900,139950,149000,154900,153700,149900,147450,139999,149450,140000,152000,159900,155000,159900,159900,157250,155000,158450
"Hampden","Denver","CO","Denver-Aurora-Lakewood","Denver County",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,130000,137900,139900,145000,149900,134450,132450,149000,149000,155000,169800,167400,179000,177000,163450,175000,169000,169900,179900,182450,172900,188748.5,184900,207500,205000,224900,216950,2e+05,210000,204950,2e+05
"West Las Vegas","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,114000,114900,113900,113800,114350,112888,116000,118500,121900,124900,115000,120499.5,125000,130000,130000,130000,130000,138888,137000,133500,138999,140000,137450,134000,135000,148500,159900,160000,162000,162499.5,164423,169990,163495,182500,178886,187400
"Sand Lake","Anchorage","AK","Anchorage","Anchorage Borough",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,212400,213950,214900,209450,224900,219900,210000,218000,217750,210000,199475,180420,198000,2e+05,210000,202500,189900,186200,175000,175000,175000,172000,179500,175000,179250,199900,220000,219000,208950,199900,179900
"Eagledale","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",219,58200,58900,54900,54900,52900,49900,46900,45900,40000,42000,44900,37950,37000,35900,37000,38500,39897,40750,41500,42000,42000,42500,39950,46500,49900,46250,44950,41000,41700,41400,39995,36050,35000,35000,36750,38000,37950,39950,41250,47500,49900,49450,47750,45500,44900,49000,49900,49995,50000,51500,53000,53000,52000,52000,53000,49999,49700,49900,49900,52000,52000,51900,55000,55000,54900,53700,57000,55000,53950,50000,50450,53000,54900,54950,53950,49950,52000,50000,50500,52950,55000,55500,52000,52000,49900,54900,49999.5,45000,45000,47900,47950,55500,55500,51500,56450,58000,58400,63900,64400,64900,63900,57900,60000,60000,55500,62400,65000
"Holmesburg","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",220,114999,119900,119900,119900,119777,119810,117900,115000,115250,119838.5,119900,119900,119875,114900,114900,110000,109900,111900,114997.5,114899,109995,105000,104200,106450,101900,104000,104900,101499.5,104000,104900,109000,103000,99900,99900,99999,99949.5,99900,107450,109900,106750,104900,102450,1e+05,104900,102499.5,108450,99949.5,99900,98900,99940,107000,107900,107700,109850,109900,105000,108950,108000,104900,104800,1e+05,105450,105000,109000,109900,105500,109900,109900,105000,104900,99900,99900,109900,105000,99999,107000,99999,109900,1e+05,99900,115000,114900,1e+05,112450,115000,110000,116997.5,117000,119900,121900,121900,121900,119900,119900,119900,125000,121000,119950,124900,126000,129900,134900,132450,135450,136950,135900,135000
"Wissinoming","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",221,95000,90000,94850,94900,89900,89900,94700,94900,95450,95000,94999,94999,92900,89900,91900,94900,91000,89900,89969.5,87500,87500,87700,85000,85000,87700,87700,87700,86900,85000,90000,92499.5,91199,93995,89950,89900,92749,89900,85900,83500,84900,86200,84900,84900,85000,85000,83900,81375,79900,77000,79900,84700,84500,79900,79950,86400,84900,86941.5,82500,79900,79949.5,82500,84400,84900,82900,84000,83900,84900,86388.5,87994.5,87615.5,85000,88700,86250,91425,94900,89900,89900,88900,89250,88250,89000,89200,80500,82900,83450,84900,94999,95000,94950,95000,95500,91050,93700,104900,96900,97000,97500,99450,93500,101900,99949.5,109900,109900,109900,114950,114900,110000
"Greater Fifth Ward","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78500,83000,85250,84000,76000,84000,92450,95000,89750,90000,95000,99350,97500,96250,93750
"Sunnyside","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,77326.5,82450,77450,75000,79980,89400,89900,89500,89450,90950,79450
"Lents","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",224,159000,159000,159950,157499.5,154900,149900,148500,149000,142250,139900,136350,129900,129075,119450,128150,124900,120225,119000,115000,115000,119475,120000,124900,128950,125000,128500,121000,119900,125000,125000,120000,121200,124995,126000,125000,126000,129900,129000,130000,129900,140000,155000,154500,159250,159250,159000,169500,167000,165000,172400,170000,165000,169500,167000,165000,167950,169500,169900,174975,179900,169999.5,169998.5,175000,185000,185000,189000,191750,199900,199900,208000,209900,203473.5,199999,197500,199000,2e+05,214950,219000,225000,229900,239900,239925,249450,239900,239900,249900,249999.5,258500,259900,269900,269900,274850,275000,274900,265000,269000,269450,269900,279900,289949.5,289900,289900,290000,290000,289900,288400,284950
"19th Ward","Rochester","NY","Rochester","Monroe County",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,69900,64900,54900,57450,54900,54900,55000,59900,55000,52550,52550,57950,59900,59900,64900,64900,66900,65950,66250,64900,64997.5,64950,64900,64900,69000,72900,72900,72900,70000,69900,69900,74950
"East Side","Chicago","IL","Chicago-Naperville-Elgin","Cook County",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,107000,111950,117751,119900,109900,113750,113450,107000,109450,115000,115000,107900,109900,109900,107900,104800,100700,117500,120000,127000,122400,128250,125000,122450,124900
"East Little York - Homestead","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93175,94950,104900,109000,105000,109000,108000,107000,105500,106000,107000,105000,110000,110000,106750,105000,114900,110000,110000,116750,113700
"Bayville","Berkeley","NJ","New York-Newark-Jersey City","Ocean County",228,249900,249900,249900,249900,249450,249000,249900,244950,239900,233900,229900,229900,229900,229900,229000,229000,221750,229000,224900,219900,208000,204903.5,199900,199900,199900,199000,195000,195000,194000,190000,190000,189000,189000,189900,189900,179900,175000,175000,179900,175000,185000,187700,187900,189900,199000,189900,189000,187000,189900,189900,199900,199900,2e+05,205000,210000,205000,202500,208900,202450,208900,199949.5,199900,202500,199900,205000,214000,214900,213700,214900,210000,210000,210000,210900,209000,199999,213950,215000,215000,219900,219900,218500,219900,215000,209950,209950,214900,220171,224900,229000,235000,231700,230000,229900,229900,229900,229850,229900,230000,230000,230000,233450,235000,235000,235000,235000,235000,234900
"Twin Lakes","Federal Way","WA","Seattle-Tacoma-Bellevue","King County",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299950,299000,299975,310000,3e+05,319000,299950,305000,319950,279975,310000,299500,299950,299950,299000,304950,319990,311950,335000
"South Acres - Crestmont Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000,96500,99000,92200,99000,86750,89000,99900,1e+05,105000,106500,106999.5,109800,109250,108500,108500,109000,104900,105750,102670,89500,105000,109900,115000,115000,114900,115000,114900,115000
