"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-11-30,"Hoover","CA","Fresno","Fresno County","Fresno",143,986,0.00921187308085977,0.0175438596491228,0.0313807531380753,1822
2018-11-30,"Lone Mountain","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",144,1155,0.0149384885764499,0.0194174757281553,0.0538321167883212,2314
2018-11-30,"Parkway","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",145,1341,0.00751314800901578,0.0151400454201363,0.022883295194508,1535
2018-11-30,"Kensington","NY","New York-Newark-Jersey City","Kings County","New York",146,2165,0.00791433891992551,0.00791433891992551,-0.0466754733597534,6365
2018-11-30,"Albany Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",147,1512,0.00934579439252336,0.0120481927710843,0.008,6988
2018-11-30,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",148,2297,0.0101143359718558,0.0305069537909376,0.0291218637992832,1975
2018-11-30,"Lake Highlands","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",149,1120,0.0126582278481013,0.0191082802547771,0.0616113744075829,4115
2018-11-30,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",150,2160,0.0126582278481013,0.0183875530410184,0.0261282660332542,3000
2018-11-30,"Encanto","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",151,1203,0.0100755667506297,0.0151898734177215,0.0335051546391753,4815
2018-11-30,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",152,3720,0.0056772100567721,0.0119695321001088,0.00134589502018843,8315
2018-11-30,"Raleigh","TN","Memphis","Shelby County","Memphis",153,760,0.00131752305665349,0,-0.0367553865652725,933
2018-11-30,"Kempsville","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach County","Virginia Beach",154,1246,0.00241351568785197,0.0040290088638195,0.00646203554119548,8352
2018-11-30,"Lake View","IL","Chicago-Naperville-Elgin","Cook County","Chicago",155,1818,0.0150753768844221,0.0173475097929491,-0.0246781115879828,19403
2018-11-30,"Archer Heights","IL","Chicago-Naperville-Elgin","Cook County","Chicago",156,1362,0.0111358574610245,0.0111358574610245,-0.0151843817787419,2596
2018-11-30,"Fresno High Roeding","CA","Fresno","Fresno County","Fresno",157,861,0.00701754385964912,0.0141342756183746,-0.0369127516778524,1667
2018-11-30,"Queens Village","NY","New York-Newark-Jersey City","Queens County","New York",158,2151,0.0237981913374584,0.0272206303724928,0.0252621544327931,2800
2018-11-30,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",159,2329,0.0121686223381139,0.0255394099515632,0.00517911091929219,2461
2018-11-30,"Fairgrounds","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",160,2915,0.0062133241284087,0.00830162573503978,0.016742239274503,4546
2018-11-30,"Mclane","CA","Fresno","Fresno County","Fresno",161,892,0.0101925254813137,0.0101925254813137,-0.0176211453744493,1399
2018-11-30,"Rogers Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",162,1477,0.00681663258350375,0.0109514031485284,0.0235620235620236,14761
2018-11-30,"Casas Adobes","AZ","Tucson","Pima County","Tucson",163,1150,0.002615518744551,0.00436681222707424,0.0277033065236819,3149
2018-11-30,"Maspeth","NY","New York-Newark-Jersey City","Queens County","New York",164,2197,0,0,-0.0183199285075961,7015
2018-11-30,"Bay Ridge","NY","New York-Newark-Jersey City","Kings County","New York",165,2230,0.0108794197642792,0.0122560145256468,-0.0449678800856531,9215
2018-11-30,"Northwest","CA","San Diego-Carlsbad","San Diego County","Chula Vista",166,2057,0.0133004926108374,0.0142998027613412,0.0198314328210213,2775
2018-11-30,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",167,2320,0.00913440626359287,0.0117749672917575,0.0148731408573928,1959
2018-11-30,"Michael Way","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",168,938,0.00643776824034335,0.0184581976112921,0.0683371298405467,3008
2018-11-30,"Greater Uptown","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",169,1496,0.00740740740740741,0.00876601483479434,-0.013843111404087,10764
2018-11-30,"Lower Valley","TX","El Paso","El Paso County","El Paso",170,800,0,0.00125156445556946,-0.00124843945068664,673
2018-11-30,"Golfcrest - Bellfort - Reveille","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",171,1075,0.018957345971564,0.0179924242424242,-0.0511915269196823,895
2018-11-30,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",172,2453,0.0136363636363636,0.0212323064113239,-0.0778195488721805,2306
2018-11-30,"Oxford Circle","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",173,1145,0.00174978127734033,0.0035056967572305,0.0150709219858156,10316
