"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Chelsea","New York","NY","New York-Newark-Jersey City","New York County",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895000,2895000,2975000,2998000,3250000,3500000,3700000,3495000,3500000,3500000,3047500,3175000,2985000,2985000,2850000,2830000,2888888,2819444,2750000,2785000,2942500,3145000,2894444,2894444,2869444,2850000,2888888,3195000,3450000
"Jamaica Plain","Boston","MA","Boston-Cambridge-Newton","Suffolk County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,495000,499000,470000,475000,479450,499000,525000,522000,529000,519000,509500,540000,549000,534000,594000,599000,599000,582000,599000,612000
"El Sereno","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317825,307000,329900,339000,349000,350000,350000,349500,341500,347000,359500,360000,369000,368900,369000,358000,350000,344000,348000,348000,350000,359500,375000,375000,375000,370000,369750,363950,370000,388000,374950,389000,395000,385000,405000,427444,442944,425000,419500,409000,418500,419000,418500,413000,408000,439900,440000,430000,429000,449500,439000,459000,465000,467000,479000,479000,469000,469000,489000,5e+05,505000,5e+05,482000,498000,529450,501000,524950,564500
"Allapattah","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192749.5,192700,192700,197425,194950,194950,200001,200000.5,209000,204950,204900,199000,202500,214900,225000,225900,226700,224999,214500,209750,220000,214950
"East Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000,549000,539000,549000,544450,554050,553100,554050,599000,599000,589000,599000,619450,599000,599000,592450
"Jefferson Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,244900,274500,249450,259900,233450,249000,254900,264950,240000,259950,244900,242450,220000,234900,249000,257450,257450,259950,246150,239900,243650,247400,269900,279900,285338.5,279900,269900,279977,280000,280000,274450,274450,274900,289900,283000,291950,295000,304000,314000,307000,307950,310000,312500,307100,315000,299950,285000,267000,226450,235950,229900,249900,251800,272450,285000
"Briarforest Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,150000,150000,144949.5,149900,165000,155000,149900,152450,165000,162500,149900,159000,158000,159900,156500,165000,160000,165500,175000,165350,172000,161000,169900,164900
"Rancho Bernardo","San Diego","CA","San Diego-Carlsbad","San Diego County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246750,239000,256950,292000,289000,330500,325000,319950,302500,325000,335000,348500,320000,320000,315000,315000,312500,325000,324900,348875,352500,320000,324743.5,355000,363500,355000,339000,349000,339500,330443.5,334000,339900,339450,324950,335000,357000,350000,364250,365000,383000,355900,374000,379500,393944,365000,379500,375000,389900,380000,397000,399000,399000,424000,429450,421500,419000,415000,399000,414900,425000,415000,419000,429450,429450,424999,424999,429000,434750,429000,449000,445000,463400,450000,462500,459000,479876
"Oak Forest - Garden Oaks","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,349900,330000,324500,322000,322000,320000,320000,314450,309000,3e+05,299900,297900,297500,298000,302450,299900,294450,303950,302487.5,289500,295500,297000,294500,289900,296500,289500,3e+05,325000,320000,327200,339000,335000,329500,325000,327250,349000,349900,359900,375000,365250,363749.5,354950,349900,349900,357500,369500
"Coral Way","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",57,220000,214900,209900,210000,220000,210000,209000,206400,199000,199000,202900,199000,194950,209995,211000,209895,225000,211000,225000,224999,230000,232500,249000,249000,247000,224000,239000,249000,249000,219000,245950,239900,239900,224999,215000,223000,224950,229900,224900,227250,249900,267500,282400,287000,291800,299450,3e+05,3e+05,299000,288500,289900,299000,299900,299999,319000,320000,320000,319990,319000,319000,310000,315950,325000,329900,345000,345000,327500,324900,350000,359000,364000,359500,365000,368450,365000,362000,359900,359000,354000,359000.5,359001,369000,369450,382450,389000,395000,370000,369500,365000,364500,378000,370000,362000,366500,368500,389500,380000,385000,379750,379000,385000,379500,396499.5,386000,375000,398000,398500
"Greater Heights","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",58,227500,229900,239000,230000,234450,245000,234900,239000,239950,234450,239450,239000,233900,239900,241000,245000,244900,244850,239450,237000,236500,230000,234500,234750,240000,247000,247000,254900,239450,249000,249000,249900,244500,241450,242900,249450,249900,259900,282450,299900,309450,324950,349000,342000,342000,325000,339450,338750,325000,342000,348000,342000,350000,353500,361500,369450,371000,375000,375990,375000,374549,372143,361990,369000,365000,364990,380000,385450,399000,399000,385000,379900,379450,398500,398500,409900,415000,412450,4e+05,399900,399450,392000,384990,380000,398500,399900,399000,422200,425000,425000,425000,440000,439700,450000,450000,449900,449570,444500,439750,440000,449900,439950,435000,435000,425000,425000,425000
"North Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247950,279900,250000,244900,282500,315000,325000,325000,324450,282000,295000,3e+05,3e+05,285000,309000,309250,292450,261250,277000,298949.5,302499.5
"Meridian Avenue Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,87000,84700,84500,79790,86500,90000,88450,86900,86900,88950,88000,89900,94000,94900
"South End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104675,99500,94500,93900,99950,110000,112000,110950,110950,119950,119900,105000,114500,109950,109950,110000,119450,119000,120000,119975,122500,125000,125000,126000,119950,119950,124975,128000,125000,125000,135000,135000,140750,142050,144900,141225,138900,129999,129500,139950,145000,151000,165000,169000,174950,169990,169990,174950,178950,174000,174900,179925,182250,185500,187000,189950,199000,189475,199500,199900,199950,209975,211000,209000,219950,230000,229000,230000,239500,239950,239700,239500
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",62,179999.5,179287,177500,175950,171000,166000,168500,165750,172000,169900,169900,168400,162900,160000,165750,169450,154900,140900,147500,149777,151888.5,148777,172400,161450,159900,154900,145200,140000,140000,149900,139950,154925,146475,149950,155000,144900,142950,150000,153900,154900,154900,148500,148000,149000,144000,147500,140000,135000,135000,139500,139900,134950,135000,140450,145000,144450,145000,145000,140000,130000,141500,138000,144900,144900,144500,148000,147500,148750,152500,152500,155200,152500,148500,155900,155000,159000,156900,155000,155000,153900,144950,146500,142700,132500,141000,148500,152250,156500,154950,149900,142500,144950,149900,144950,142400,147400,151987,156500,157000,154900,150000,150500,152750,160000,159900,153500,164900
"Tarzana","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384777,409000,399450,399900,439900,445000,407499.5,407499.5,437000,435000,435000,436000,449500,440000,439000,449500,419000,395400
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,385000,394850,407450,409900,420000,419900,415000,421250,449900,420000,445000,426000,429900,454950,464900,450000,446950,444900,435000,429000,429900,459900,455500,440000,439950,449000,465000,469800,485000,487000,479000,480500,485000,495000,479000,504950,527450,525000,494440,477500,479000,494500,496394,467000,479000,484500,499500,519949.5,519900,497250,5e+05,515500,515500,523875,519888,519000,510000,509900
"North Park","San Diego","CA","San Diego-Carlsbad","San Diego County",65,282500,298900,324900,299950,290000,282000,299000,3e+05,305000,314900,294000,279900,247497.5,250876,249577,252500,257000,249450,272000,255000,265397.5,274000,285000,251900,251900,250000,261400,270000,249950,276950,305500,314500,295000,268188,280150,317450,329000,319000,325000,325000,319900,329000,329900,359000,359000,341000,352950,375000,375000,375000,399000,399000,347500,389900,417500,409000,394500,385000,403450,394900,399500,410000,425000,450833,467000,449000,449000,432494,425000,424500,424500,454000,409450,404500,4e+05,450000,404450,419500,438850,439000,430000,485000,497000,497000,499450,454000,449000,442000,469000,472000,457000,479000,465000,490000,479000,471450,499000,512000,464000,504950,549449.5,558500,558000,567450,577000,564800,567450
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549000,499000,469000,464000,504000,509900,507200,519450,499000,519900,559000,599000,559000,537000,549000,529000,550000,572450,559000,549000,525000,518000,569000,599999,629900,649000,622000,614000,589000,593500,570000,574950,575000,579000,575000,614450,655000,669000,649900,665000,649999,679500,688597.5,699808,739000,699000,698500,699450,799000,759000,799000,820875,882000,899000,899999,949450,949000,975000,972000,984925,950000,927000,925000,925000,939000,899000,898950,869000,849000
"Studio City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,479500,470000,499999,489000,477000,499450,499000,499000,509000,489500,529000,549000,525000,525000,573400,597000,595000,645000,599000,629000,654000,597999.5,585000,576950,580000,579000,551999.5,561250,564000,569900,564450,564000,567450,549000,591000,593500,612500,610000,593495,590000,559900,569000,559900,580000,559000,581500,624900,598000,599000,635000,649950,625000,617500,622500,669500,699999,659900,599000,599000,629000,663500,719000,699800,693950,729500,759000,849000,722000,709499.5,765000,794975,732000,829000,899000,795000,765000,749000,769000,749000,787000
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874495,877500,877500,890385,896500,875000,910995,898000,807450,819000,862500,849000,835000,849000,865000,938000,970000,992000,979500,819000,839500,899000,1050000,997000,992000,989000,932000,983000,949000,949000,935000,950000,915000,899000,898000,935000,979000,945000,1080500,998888
"Gateway - Green Valley Ranch","Denver","CO","Denver-Aurora-Lakewood","Denver County",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,283500,280000,299900,299900,3e+05,324900,320140,315000,3e+05,3e+05,312000,314000,302450,304900,324500
"West Lawn","Chicago","IL","Chicago-Naperville-Elgin","Cook County",70,159450,154900,154900,159900,159450,152400,149900,145000,149000,149000,130000,129900,139999,122500,129100,129500,132400,127500,128700,124950,124900,125000,127450,125000,129900,126900,125000,123450,119900,129900,135950,136900,128450,114500,112900,113450,112900,114500,120200,129000,129900,129436.5,134450,129900,133700,129900,128500,132500,135000,126215.5,136950,138420,139900,148575,148537.5,143500,149000,145000,144900,139450,146700,144900,148500,149000,147900,152450,159900,159949.5,159900,149900,149900,149900,144900,137450,149450,154575,163814.5,167450,167350,165000,170850,167200,162900,165200,179000,199000,199000,184900,174950,177000,179900,174900,179900,189500,189250,194450,199900,199950,185000,199450,2e+05,203150,210000,219900,215000,199500,205000
"Summerlin South","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444995,449000,440990,445925,446950,488880,488435,459000,479000,445000,443950,459945,489900,475000,429900,428990
"Del Rey","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817450,829000,850000,829000,834000,820000,849000,849000,849000,832995,849000,865000,890495,885990,895000,873995,875000,889000,895000,933500,933500,950000,975000,975000,950000,977000,1035000,1112500,1085000,1011750,995000,998000,998000,1099000
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362000,377450,397000,381450,380000,383450,379900,388000,392500,389900,399999.5,414000,399999,414450,399450,390000,390000,4e+05,403500,399900,399000,399000,4e+05,409900,415000,409000,395000,389000,389000,395000,395000
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199000,1197000,1245000,1097000,899999,949000,935000,900995,900994.5,969000,900495,972500,979000,999000,1122500,1077500,1095000,1090000,1084000,1150000,1207388.5,1299999.5,1299499.5,1300000,1274500,1299999.5,1299000,1248000,1350000,1389000,1395000,1363500,1385000,1439000,1499999,1487499.5,1499999,1499475,1475000,1498000,1422500,1549000,1549000,1423250,1325000
"Central Islip","Islip","NY","New York-Newark-Jersey City","Suffolk County",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292500,295000,290000,295000,295000,295000,287000,285000,287000,295000,299000,295000,297000,299495,3e+05,3e+05
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings County",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322500,1362500,1377000,1387500,1400000,1337500,1337500,1337500,1395000,1395000,1395000,1375000,1395000,1435000,1485000,1550000,1350000,1350000,1400000,1497500,1545000,1447500,1337500
"Columbia Heights","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452450,484439.5,499990,569000,621950,614000,604000,540000,557400,539900,549900,579950,549900,569000,584900,569900,549900,589950,549000,549000,575000,586950,595000,572450,549450,550000,581950,584900,599000,617000,609000,599000,584900,586950,587400,584900,599874.5,589450,594000,591950,597000,619000,629000,634950,622450,599900,619950,649000,649900,624900,599450,599900,599000,599450,599475,649000,654000,599900,629950,669900,649900,635000
"Berclair-Highland Heights","Memphis","TN","Memphis","Shelby County",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29249.5,31250,35750,37000,35000,33500,32500,32500,28000,25375,28900,27400,26275,29200,29900,27400,26500,30000,29950,29000,28200,29500,27250,27450,27215,29900,33200,33200,31500,29900,29000,28950,29000,30500,30000,31500,32000,33000,32250,37850,35950,37800,39700,40200,41000,39000,35000,39000,37384,37000,34665,32120,33440,32560,34000,34430,34500,39900,39260,38650,39600,39925,38750,38500,37900,38950
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185000,1185000,1239000,1298500,1299000,1225000,1204950,1167500,1200000,1188000,1250000,1250000,1296500,1250000,1316500,1396999.5,1299000,1290000,1472500,1398999,1399000,1459999,1435000,1412000,1425000,1299000,1299000,1350000,1397000,1399000,1395000,1368000,1436500,1448000,1345000,1312000,1395000,1469000,1575000,1499000,1495000,1524499.5,1639000,1499000,1475000,1544500,1629500,1695000,1629000,1629000,1599500,1597000,1589500,1599000,1684500,1695000,1712000
"Little Haiti","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314450,309000,304500,312500,325000,327000,329000,322500,327000,327000,304000,249900,259450,259950,254900,277500,271000,267000,255000,249900,279000,259000,275000,279450,295000,279900,305000,304500,322450
"Spring Branch West","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331950,327975,341495,322950,318556,324225,322110,319995,319995,319995,334995,331950,334972.5,319995,319995,319995,302450,299000
"Westwood","Cincinnati","OH","Cincinnati","Hamilton County",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,57450,55000,59900,59900,59900,67475,64900,65950,67700,71450,74400,71750,69700,64825,64500,69900,67200,69500,65000,62000,65000,64950,64900,57950,64900,64900,72000,72000,73450,75950,79000,69400,66250,68649.5,68069,67030.5,59900,66450,71900
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Urban Honolulu","Honolulu County",83,,,,,,,,,349000,349250,345000,345000,345000,335000,349000,355350,371250,363900,368000,389300,381000,389300,388000,371500,385000,374000,389300,382000,406000,405000,405500,405000,403150,394000,382500,385000,371800,375300,381999.5,409000,385000,355000,332500,339500,325000,340000,359500,332000,375000,401250,375000,370000,395000,398500,399000,385000,385000,399000,395000,449500,409500,444000,439000,438000,438000,438000,428944,424944,430000,459000,415000,417450,417500,410000,445000,445000,437000,458000,458000,449888.5,452500,467500,462500,475000,477500,450000,460000,427500,436500,440000,442500,440000,434999.5,430000,422450,430000,455000,450000,439000,444500,444000,445000,425000,419000,420000,425000,427500
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399250,394950,399000,415000,389000,407000,375000,397000,395000,395000,395000,406000,412500,435500,380000,399500,399900,425000,422450,417425,449700,449900,440000,425000,427000,435000,399900,399000,404500,397000,395000,395000,395000,395000,399900,399900,399900,379450,388200,415000,444000,439000,4e+05,411000,415000,399000,389000,399000
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819000,725000,849900,899000,998000,869500,894500,864250,882250,884250,899000,899000,869000,899000,859000,939000,899000,875000,839000,867500,879919,819900,849000,829000,817000,799900
"South End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220000,1220000,1249500,1275000,1348500,1190000,1237500,1120000,1150000,1149500,1150000,1149000,1149000,1195000,1149000
"Washington Avenue Coalition - Memorial Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",87,259000,260000,264900,259000,254900,259450,250000,243450,249500,250000,249750,249250,241000,249893,249893,259000,259000,249900,247900,244500,249500,259990,259990,259945,250000,245000,237000,249000,249900,259990,259000,259990,249950,252000,259990,264950,269500,269500,269950,271400,279000,282450,295000,279000,280500,277225,274999.5,274900,275000,287000,289499.5,291000,299250,319900,324900,339000,349499.5,339000,350000,350000,355000,359500,354900,364000,350000,350000,367000,363499.5,359000,364499.5,352500,349900,357000,362250,362900,363950,358500,349000,349500,349000,349000,339990,345000,334500,336950,334900,349450,358000,350000,331900,329900,329900,339000,348200,349000,349000,339000,336250,337750,339500,343000,347500,340000,350000,359000,359000,354750
"Capitol Hill","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000,630000,659000,679450,752500,769000,724900,625000,649950,666950,669900,664450,710000,712400,747700
"Financial District","New York","NY","New York-Newark-Jersey City","New York County",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552500,2530000,2567500,2640000,2500000,2627500,2655000,2505000,2428500,2670000,2385000,2600000,2845000,2597500,2850000,2950000,3e+06,2970000,2975000,2970000,2980000,2970000,2942500,2895000,2847500,2950000,2870000,2957500,3047500,2890000,2870000,2412500,2570000,2895000,3047500,2845000,2912500,2845000,2830990,2867500,2822500,2822500
"Northeast","Anchorage","AK","Anchorage","Anchorage Borough",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190000,182000,197700,185000,165000,155000,159600,159900,154900,157450,155000,168000,169250,170000,174900,174900,179000,174900,169000,165000,165000,165000,169900,172000,177500,184900,175000,165000,164900,157000,170000,171862.5,179900,166912.5,160000,154200,159900,160000,163250,159825,157000,159900,165000,169900,171950,174900,149500,149250,149900,164000,171950,171900,166200,167700,167500,160000,167000
"Garfield Ridge","Chicago","IL","Chicago-Naperville-Elgin","Cook County",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182400,179900,189500,179900,179900,179700,179052.5,179700,181950,192000,196000,195900,184999,208700,219950,214500,219950,212400,209900,209900,220000,220000,235000,234900,226000,215900,215900,219250,210000,219900,214950,214950,211950,210000,219950,234900,234900,235000,229000,229900,229000,228000,229000,229000,227500,227500,225000,234000,239900,242900,254950,259900,249500,239950,239900
"Richmond","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146280,139949.5,149800,139999,137449.5,149900,149900,159922,168800,179999,177450,174000,172500,168950,159900
"Spring Branch East","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,277000,295000,304900,299994.5,299000,299250,292499.5,304950,3e+05,3e+05,320000,320000,299700,280000,279500,277000,277000,279999,282500,279999.5,277499.5,272000,274000,266000,270000,280500,294900,294900,302000,299500,297450,294900,297450,294900,312500,350000,349000,347000,349000,350000,350000,329000
"McCully-Moiliili","Honolulu","HI","Urban Honolulu","Honolulu County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484000,459000,498000,495000,499000,499500,525000,465000,433500,449000,465000,444500,475000,485000,525000,488000,480000,475000,470000,493500,520000,531900,538800,484500,516500,539444,499000,508950,455000,485500,463500,477000,484500,475500,498000,450000,478000,499000,499000,517450,495000,469000,479000,508000,494500,525000,525000,525000,525000,519000,520000,514000,495000,477000,460000,464500,465000
"Flatiron District","New York","NY","New York-Newark-Jersey City","New York County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880000,3105000,3150000,3175000,3260000,3475000,3499990,3425000,3530000,3475000,3475000,3337500,3450000,3312500,3340000,3275000,3330000,3300000,3312500,3340000,3350000,3407500,3450000,3480000,3402500,3377500,3402500,3350000,3330000,3330000,3315000,3250000,3235000,3272500,3145000,3150000,3100000,3095000,3100000,3065000,3100000,3047500,3047500,3185000
"Northside Village","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262450,249000,219850,225000,225000,225000,250000,220950,235000,229000,245000,259000,259450,259900,259000,254500,267500,254950
"South Tacoma","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199000,183727,175000,184500,189900,189925,179950,189975,203725,214375,205000,209000,209000,208470,219000,219000,219950,219975,219000
"Winchester","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000,172250,179900,169000,184700,176400,189500,199900,199000,189900,179000,181000,193500
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",99,385000,384450,379250,382950,395000,375000,369900,362900,379000,375000,379900,381900,385000,4e+05,409500,415000,430000,445000,439500,439000,441750,435000,450000,450000,445000,439000,469000,450000,444900,449000,490000,570000,587892,520000,5e+05,499892,5e+05,509500,514900,510510,526425,526452,529444,530892,549000,539000,539000,525000,515000,510000,520400,527100,535000,536500,545000,544900,550000,550000,550000,570000,550226,550000,549000,540000,539000,530000,560000,575000,575000,575000,571250,575000,575000,579500,565000,567000,565000,560000,555000,549000,547000,540000,549000,540000,550000,545000,539000,539000,545000,549000,549999,565000,569000,566000,575000,589000,590000,585000,595000,590000,598000,599000,599000,590000,595000,590000,590000
"Liberty City","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,137950,148000,150000,150000,155000,150000,157000,157000,157000,154500,149900,150000,144949.5,165000,155000,165000,165000,164000,165000,165000,165000
