"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Clear Lake","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",39,214900,212500,205000,204500,215000,216500,219900,212000,219000,217000,212500,204000,209000,204900,214450,204900,199900,194900,197500,198950,186500,185750,185000,187500,188450,199900,199900,217418,216836,214230,209950,212343,224500,226000,214995,218950,219900,224724,222010.5,216450,225000,239000,227000,214975,225000,231950,235950,252350,232450,225500,239900,247493.5,262500,269950,285000,278000,284900,299364.5,298229,296614.5,294293,289500,279950,289465,287000,279950,291500,283000,290000,335000,346101.5,334500,374000,317395,334950,323449.5,329000,330000,330000,333700,329900,315000,340450,359900,379500,358000,352450,349900,373700,354900,329900,319900,321900,353450,359150,379900,394900,379410.5,369000,355000,349900,349900,359900,352000,378875,379000,382324
"Princess Anne","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000,379950,387500,405000,427364.5,429729,418450,409900,418500,416500,409000,403800,409900,397450,414950,409900,410000,385000,385000,386455.5,389500,397400,397900,399000,391450,379900,392500,408625,409900,399950,399000,409400,425560,419000,419500,414900,4e+05,409000,419900,409900,425000,409900,410900,409900,397950,388000,389450,399891.5,387000,396500,399000,379950,365000,379900,379900,379900,395000,399900,412400,408000,399950,399900,415000,414950,407450,399900,399900
"East Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso County",41,195000,199900,190000,185000,195000,195000,195000,194750,194750,195000,190000,185000,179900,186500,181900,179950,179900,179900,179900,179950,184900,184900,179250,179000,177500,178000,173500,184850,184850,182900,192500,199000,205000,215000,205000,199000,194900,194900,205000,205000,209950,218000,210350,210000,201950,2e+05,195000,199900,189900,199900,199000,199450,208650,214900,209900,204000,211000,207000,199900,202400,210000,210200,218000,226450,230000,235000,236750,239999,234999,230000,225750,229000,229000,229900,239250,235000,242000,235000,235000,237900,249900,246500,249900,255000,250000,261250,259900,256250,260000,275000,292000,279900,268000,278450,279900,269900,284450,289450,3e+05,309900,3e+05,295000,295950,299500,295000,295000,289950
"Northeast Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso County",42,254900,242450,239900,245500,249900,240000,240000,244900,246250,245000,239900,232000,229950,227000,229900,229900,229950,230000,227500,229500,229700,229900,224900,229900,230000,224950,219900,220000,219949.5,225000,229900,231950,229900,231900,229900,234900,242450,239950,239950,248450,249900,251200,240000,249000,249900,241500,250000,249200,245000,245000,242500,248500,255000,250000,249500,248900,250000,255000,252450,256200,279200,274400,257425,265000,270000,279950,285000,275750,274500,269950,270000,274950,277450,279900,276950,279495,285000,285000,285000,277500,279900,279000,277350,290000,289900,299900,310000,3e+05,290000,294900,322450,309900,309900,295000,299950,309900,311950,325000,325000,342250,325000,315000,325000,325000,344950,324950,324900
"Kingwood","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",43,228000,219900,212000,202450,217500,214950,210750,211500,221000,219000,219900,219900,219900,220000,224000,224900,225500,229900,226495,224750,225000,219994.5,210945,219900,219900,224950,219900,222900,229000,234500,237500,239250,239900,239900,239900,245990,256740,250990,250000,252490,249500,249900,249900,249900,251950,258900,240000,259900,274990,275495,279445,289900,284900,285000,285450,288750,292950,289900,279900,298500,297200,299500,299995,3e+05,299000,299650,307950,307950,309000,311950,315000,314950,315975,309900,299000,307950,299900,299900,294949.5,285000,285000,285000,279900,299000,299500,295000,295000,295000,299900,299500,294900,295000,300244.5,299900,319900,309450,324950,310000,299900,298500,299900,299140,294945,289900,297500,304445,299000
"Woodward Park","Fresno","CA","Fresno","Fresno County",44,379900,379000,389450,376750,350000,347400,302495,299998,310000,305000,299900,305000,299000,294850,292425,289000,289900,284900,275000,297375,297375,308990,310000,289000,294450,279900,299900,270000,274900,275000,319950,334662.5,338000,309000,309900,312500,311750,324000,329000,344990,379900,344995,330000,333400,349000,349900,372500,350000,350000,356200,374850,348745,339900,336500,339925,336900,347000,365000,359000,359000,376975,379475,372474,379499,369975,379200,397497.5,390000,389999.5,374999.5,367450,374999,384950,364950,368500,369900,379450,402225,391688,396944,395888,393000,439500,436950,394000,404500,434500,449850,449925,468950,465950,450000,477200,454000,442000,444950,426950,417850,429900,429450,454450,459500,446950,448880,439000,449900,447400
"Centennial Hills","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",45,219900,219900,201975,198000,204425,190855,189900,184900,189000,184950,185284,174875,175000,165000,164975,161000,174900,184950,189450,189950,204145,224900,225000,214995,214900,217200,199999,199900,212900,229900,209000,209950,214900,221000,214900,214900,220000,229900,235000,260000,240000,235000,259950,250000,250450,259000,275000,275000,288750,286250,284950,304900,315000,319000,319000,315000,312500,309950,316000,299970,293695,299945,320000,339000,332450,329950,344950,329900,329950,334900,347499.5,351500,354500,349900,329900,329995,343495,349994.5,352474.5,349888,352475,364900,369000,379900,389990,377187.5,367168,359900,382067,375000,377000,399000,377500,405000,399450,421495,405000,417990,389434,420000,445000,457945,452995,474481,499000,489999,482450
"Lone Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",46,198900,205000,196950,199900,192072.5,189500,179900,179900,175000,169250,167000,159250,154900,150000,154450,154450,159000,159900,160000,164500,164900,158500,159900,155000,155150,158500,160000,171000,179200,181500,182400,180000,189900,189900,179900,184900,190000,192000,190000,192950,2e+05,209950,205000,208000,220000,230000,234999,230000,239990,239900,249945,250000,249990,249999,255000,259900,259900,255000,271999.5,265000,265500,274900,275000,275000,295000,275000,284950,295000,291969,291200,294999.5,3e+05,289000,3e+05,304000,304000,303972.5,304999,318000,324900,319000,319900,318000,310400,312500,310000,325000,319499.5,325000,339900,344450,339388.5,340000,339900,344600,347500,329999,346990,369999,349950,365000,374900,384995,389000,389000,385495,398900
"Kempsville","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",47,299900,297250,302450,289000,292450,292000,296750,299900,289900,286700,282000,279450,274450,271250,264900,265000,265000,269900,274200,269900,268750,250000,249000,249000,249000,249925,254500,249900,249900,249900,249900,247900,239950,229000,239900,250000,269900,291950,289900,289900,282500,289900,290150,285285,285285,285142.5,284900,285142.5,279000,274750,275000,270000,275000,281900,289900,294900,289900,289900,284900,285900,284825,284750,284900,289900,286575,287125,284950,288250,289400,290000,287000,282750,282600,283000,284150,289900,289900,284900,279900,273500,279900,273000,270000,272900,271900,274900,277900,289900,289900,285900,296500,291950,292400,299950,288000,307500,288000,3e+05,310000,299000,315000,3e+05,310000,319500,318000,311950,309400
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook County",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032000,1125000,1143500,1019000,1e+06,1124500,1099000,1195000,1197000,1075000,914900,914900,899500,995000,995000,995000,999700,995000,995000,997000,989844.5,979000,979000,964500,979900,1075000,1099900,1099450,1149500,1149500,1125000,1049000,1049000,1027450,974450,999900,1119500,1152000,999999,999000,999000,1099000,1049000,995000,985000,989000,979900
"Greater Uptown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975000,1079000,1095000,1087000,1121000,1169000,1200000,1225000,1225000,1225000,1250000,1250000,1237500,1250000,1244500,1239000,1257000,1239000,1292500,1329000,1386000,1382997.5,1287500,1349000,1350000,1300000,1285000,1262500,1324500,1275000,1300000,1375000,1370000,1295000,1290000,1370000,1335000,1300000,1250000,1324000,1337000,1324000,1249500,1330000,1382000,1339500,1354500,1350000,1379000,1395000,1395000,1387000,1395000,1394000,1394000,1450000,1500000,1474950,1445000,1475000,1485000,1497500,1454500,1450000,1397450,1324950,1297500,1319475,1385000,1354950,1349900,1295000,1350000,1372500,1350000,1349000
"Granada Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",50,449000,449735,482750,479950,484475,479000,459450,450000,459000,459950,464475,435000,439900,439950,449500,429450,432000,457000,439950,430000,435000,427450,429000,410000,399938.5,399000,4e+05,418750,425000,429450,422499.5,419974.5,459900,454950,474950,469700,425000,450000,468000,476950,485000,499000,5e+05,482000,479000,489500,519500,549000,529000,539000,499900,539000,539750,569000,549000,592499.5,589999,595000,594000,590000,549000,565000,549000,577000,589000,635000,645000,637250,645000,649000,630000,649950,649950,621454,639950,639925,649950,627000,636000,633000,6e+05,599974.5,615000,612500,649000,640000,651249.5,659500,679500,692000,672450,667000,650000,654500,667500,679000,672500,665000,669000,685000,699900,699994.5,690000,694500,689501,695000,698500
"Southwest","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",51,219000,210500,212400,209000,204950,214900,214900,214900,216300,220000,224900,209900,215900,204945,209450,205270,203700,208385,2e+05,197000,195170,189900,189900,189900,189900,189900,194900,199900,199999.5,199000,194950,189900,195495,199990,199900,199900,208995,208990,205000,216550,213775,216550,219900,215550,218500,218775,219900,222285,222285,222900,225000,225990,230990,239450,240000,242450,235000,232900,231990,232900,242500,245945,259000,266831.5,271247.5,264500,252900,249945,250000,265000,256445,250995,249990,257950,255500,265000,279900,275000,258850,264600,259250,284900,289900,289900,281950,275000,276500,295000,299010,3e+05,307900,3e+05,3e+05,307400,299500,329661,339500,344250,349900,342000,348250,329000,318500,335000,331990,329490,327490
"Rancho Penasquitos","San Diego","CA","San Diego-Carlsbad","San Diego County",52,587400,585000,599900,599900,589000,579500,589900,589450,589000,584950,577000,570550,574950,567000,550000,555000,557450,549000,580000,583000,575000,554381,552190.5,554381,550000,558500,548000,565000,562450,576000,575000,579900,570000,585000,565000,550000,549900,572450,607499.5,629000,629000,649000,649900,649450,659000,647000,649000,657450,679000,679000,694000,685000,650000,688250,680000,675000,678950,684950,675000,670000,675000,688500,689000,709000,749900,719000,709900,709450,727000,719000,714000,729450,722000,707500,734475,749000,749950,747000,739000,741750,739000,739000,749000,750000,749999.5,749000,750000,749900,749949.5,749000,749999,749999.5,749999,750000,750000,750000,750000,769000,779000,779900,825000,849000,849450,799000,799450,799000,809499.5
"Winnetka","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555000,579000,559000,559000,577000,589000,595000,588000,562425,575500,585000,615000,592000,585000,599000,599950,607000,629000,599475
"Summerlin North","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",54,374950,359995,342450,339700,342450,329900,325000,299999,290000,282500,275000,273510.5,262450,271000,268000,260000,260000,253600,253600,249450,249900,252500,249900,254999,251800,254999,259900,269900,279000,289000,289000,279900,270000,278750,280000,276900,272000,281745.5,299000,299945,3e+05,299990,309000,320000,349000,367450,383995,379997.5,389990,388900,4e+05,385000,391000,395000,396857.5,399540,399990,407495,411000,427450,425000,433000,478590,454500,460000,452990,452990,449900,449900,447000,449995,450568,449495,456000,474900,477189.5,469900,469000,469000,461051,459000,442300,439998.5,449900,450000,449000,454193.5,456950,465000,480000,493995,499000,504999.5,530000,530000,530000,555000,555745,539000,535000,529350,520000,518450,533499.5,549900,567450,567500
"Memorial","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000,730000,742000,685000,699900,689950,690000,730000,699000,669000,695000,699700,749000,798900,785000,785000,746000,767000,764000,749000,732450,719000,692500,690000,690000,685000,685000,675000,710000,699000,699000,699000,699000,719900,741250,719000,675000,687450,729000,717000,726950,717000,699000,698500,687000,687000,649000,599900,579000,574500,599000,639900,639450,639700,629450,639500,629000,617000,599900,595000
"Briargate","Colorado Springs","CO","Colorado Springs","El Paso County",56,311995,323000,307450,301890,314950,309900,309900,313550,308000,303950,309000,315800,310000,309345,319950,324900,319900,319950,314000,314000,314500,309900,310000,309795,309690,315000,329000,332175,325950,325000,319900,310000,310000,309925,299450,314500,324950,325000,327200,334500,326200,324900,317700,320350,319900,301150,313525,319900,345950,349325,345000,349500,349900,349900,339950,325000,323957.5,329900,329900,332450,347925,339900,339400,349000,347925,359900,354900,354900,359900,354700,355725,361550,360650,374500,374000,374900,368700,375000,364900,360000,361250,369900,379900,381607.5,379986,393650,395000,394350,399450,4e+05,398125,389825,399900,399900,410974.5,424900,427041,428877.5,425000,425000,420000,425000,412450,424949.5,429900,435000,439900
"Newbury Park","Thousand Oaks","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",57,849000,849000,824900,729000,724450,709000,686975,687323,675000,687323,675000,668500,658250,659000,679925,679950,699000,675000,675000,664900,649000,632475,599000,587000,629000,647000,622500,639000,634900,645000,649900,650000,668000,666250,635000,629450,597000,597000,625000,639000,674900,660000,649250,699900,669000,696975,699000,694950,684900,701700,740000,672000,749900,774450,779000,781500,764950,759999.5,769950,789900,765000,769450,779000,799000,794500,808500,814450,799450,799000,799000,799000,799450,799000,789000,787000,787000,799000,797500,798500,826950,899450,859000,858950,858950,825000,799000,799499.5,799450,850000,849950,850000,835000,819000,829000,849000,814449.5,859000,871950,874900,869900,850000,859000,865000,850000,848250,849950,814000
"Carmel Valley","San Diego","CA","San Diego-Carlsbad","San Diego County",58,899000,902000,967500,986000,995000,995000,950000,935000,949000,879500,870025,874000,869512.5,859900,867000,865000,859000,865000,867000,889876,875000,839000,835000,850000,828000,852625,879250,899900,925000,942000,924000,909000,899500,971944,1025000,1044900,1044450,1049900,1032450,1025000,1039900,1049500,1199000,1089000,1069438,1049000,1060000,1057000,1149950,1149000,1195000,1097000,996944,995000,1073700,1039950,1065000,1199500,1185000,1267499.5,1248999.5,1225000,1195000,1125000,1150000,1199000,1081500,1195000,1049000,1054000,1012000,1028339,1099500,1099000,1199000,1097000,1099000,1149000,1079000,1099000,1062500,1083515,1088515,1172549,1159549,1150000,1150000,1157990,1230000,1285000,1225000,1232636,1299000,1290000,1299000,1307000,1349000,1349000,1349000,1348000,1369500,1349000,1344000,1347500,1311500,1329000,1290000
"Salem","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",59,294950,299990,299900,299900,299900,299900,296500,289900,281000,289000,289900,294950,289000,295000,289000,290000,293500,287500,279900,284900,275000,277450,275000,277499.5,277950,274500,279999,279883,276500,262400,250000,259950,261750,260000,265000,272450,269950,275000,289450,289500,289450,288900,294000,299900,314900,319900,295900,302500,3e+05,294900,306550,3e+05,299900,288691.5,285000,284950,288949.5,291949.5,309883,289900,284950,284950,299900,303750,299500,299900,309450,302000,309950,310000,309950,299900,299950,302950,309999,325000,339900,342950,341000,320000,329900,320000,315000,315000,3e+05,305450,314000,316000,329900,341000,328900,322000,319900,315000,320950,319900,312000,319900,329900,336950,325000,325000,322450,320000,320000,319900,320000
"Briarforest Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",60,248200,250000,258500,265000,269500,259975,255000,249000,249000,248000,243950,244000,248944,249000,249630,249450,245000,249900,259000,266000,249500,249900,249900,265000,255950,258450,269250,261700,259900,269500,269000,249900,254500,254700,269000,269450,289000,298600,309900,307400,319900,329900,319000,324900,328750,307500,319900,319900,319000,319900,344500,356500,344500,349999.5,374900,380000,394900,369900,379900,379000,399000,425000,422450,397450,389900,389900,414950,404950,399000,399000,399388.5,398900,421400,404950,399950,399900,399949,399900,399900,398900,394450,389900,389250,389900,395000,389900,395000,399700,419000,416000,4e+05,399900,413450,409000,398900,382500,379900,375000,390000,399000,399900,399900,409500,408000,419900,425000,427500
"Rancho Bernardo","San Diego","CA","San Diego-Carlsbad","San Diego County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759000,765000,769000,774500,799500,865000,832500,815750,799000,787499.5,788000,784999.5,794000,784999.5,779900,799000,849900,849450,818000,804500,819000,846500,819000
"Portage Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,375000,375000,369900,389000,379950,350000,349950,360000,364500,374450,382400,396950,412000,398900,389000,360000,394450,399900,392400,387400
"Oak Forest - Garden Oaks","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620936,653488,725000,774900,769000,699000,791500,774950,774900,721000,689495,672450,622000,560000,589000,576950,629900,629900,550000,575000,619875,639450,614450,629900,619050,664500,699000,7e+05,714000,699000,699000,699000,688000,674900,629500,649155,563984,563984,615000,599900,618500,618500,576450,599900,581250,599000,565000,499913.5,492000,495000,525000
"Valley High-North Laguna","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323450,315000,319900,319900,307500,315000,323675,324950,320000,322975,328524.5,349700,343500,339725,337444,335888,325000,318950,318950
"North Cheyenne","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",65,169975,177809,179250,169900,174900,179900,158900,154900,154995,153990,154445,151445,149450,149900,149900,149900,140500,149000,144900,144900,145225.5,144900,144900,141000,139999.5,141000,140000,140000,140000,149900,149900,154950,152000,154950,149900,163445,169900,167500,162950,167500,179900,189900,199000,201500,210100,2e+05,190000,185000,185000,2e+05,2e+05,219900,215000,215795,217295,218290,226450,227000,218888,222445,219990,234900,234900,225000,220000,219900,220000,226450,230000,225000,229900,225000,257000,259990,253500,254500,259838.5,254000,249990,249900,255000,265950,279900,257400,256950,265000,274900,274500,287000,296500,294475,310000,299000,319750,330000,329900,309950,299900,317900,319950,322450,327750,324950,330994.5,333820,319750,325000
"North","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",66,219900,230500,230000,235221.5,227000,219950,229200,232750,239900,245000,247000,247000,245000,225000,227450,229900,229900,229900,229900,224900,224900,229500,229250,229700,229500,229700,227250,219900,236000,239000,224999,246000,249000,245950,250000,259900,272350,282400,269900,269900,281400,275000,289000,285900,299000,313900,325900,324900,339900,344995,329995,350000,334795,299999.5,332400,339900,347000,339945,359999,361900,359663.5,369990,375227,381445,407990,407990,412990,409990,412990,413990,415995,407490,400990,381950,367450,369500,347450,340000,359447.5,382400,395000,387500,382450,399900,459990,434490,428000,405000,401264,389900,389046,387983,387983,383991.5,380500,385289,399885,403990,411839,412914.5,417945,415914.5,411990,414132.5,415190.5,404975,409999
"Greater Heights","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614450,575000,559999,489900,559900,537500,559900,579575,567450,624500,581500,575000,567450,644735,659990,675000,690495,775000,709000,679990,679450,725000,714990,748500,799000,799000,843950,799000,799000,848000,839000,849250,779990,848000,795000,799900,799900,819000,799900,849000,859500,811987.5,811987.5,799900,799500,799250,799500,777000,799987,798500,850000,807450,837000,792500,799900,784500,724500,732450,775000,750000,784000,735000,722500,778000,809200,795000,797000,832000,767450,785000,735000,795000
"River Oaks-Kirby-Balmoral","Memphis","TN","Memphis","Shelby County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237500,234950,259200,265000,253250,262450,282000,279900,279000,282500,255000,259900,250000,250000,239900,259950,272500,272500,299750,299450,287450,268950,259900,259900,248100,248100,249900,254700,277500,259900,262900,262450,266950,259900,245000,259900,259900,273450,275000,297000,290000,289000,304450,299900,309900,298000,279900,269900,267400,265000,271750,299900,268500,279900,267400,309450,285000,309950,312500,295000,297500,324500,339900,372500,372500,375000,349499.5,344450,337900,335000,334950,361950
"North Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",69,699888,674900,665000,649999.5,649949.5,632000,599500,599250,599000,649900,695000,689316,686816,679900,675000,699000,693632,699000,630000,629900,649900,599000,599000,550000,575000,575000,582000,634500,620000,665000,702000,649000,707000,715000,749700,729000,705000,649500,7e+05,799900,812450,849000,799900,825000,814900,899000,872500,872500,865000,807000,850000,850000,837000,809900,869500,879000,895000,849500,849750,849500,889000,925000,949500,1039900,1092500,1050000,985000,999000,998500,985000,967000,969000,949450,949450,999000,975000,1034500,1095000,1095000,1085000,996250,949000,975000,964500,985000,1025000,1162500,1195000,1190000,1197500,1195000,1150000,1199000,1150000,1110000,1100000,1193250,1199000,1188990,1142000,1120000,1177500,1244500,1150000,1120000,1197000,1160000
"Green Valley North","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",70,217400,216700,2e+05,213500,209900,199950,199950,208500,210000,189900,185000,189900,180700,179900,179900,177500,179000,177500,171000,169000,164950,167650,162500,165793.5,164987,169950,170800,179900,173350,179900,176000,180000,180000,184500,191200,195000,199000,199164.5,208495,214900,210000,214950,235000,239950,239900,249900,254950,249900,247450,249900,259900,259450,264700,269900,275000,274950,269900,270990,272990,269999.5,269000,288715,275000,279900,275000,289000,284100,299000,299900,289000,282500,287000,289000,289900,292500,299700,299900,299250,3e+05,308499.5,3e+05,299200,299900,299500,321950,310000,299999,314500,317000,315000,312500,321450,339888,334888,335000,327450,345000,349999,364950,375000,360000,360000,363900,380000,382250,378000,374900
"South End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177450,179950,174950,172400,169975,174950,159900,169975,169975,174925,174875,177445,179950,179950,180000,180000,189500,189900,199900,195000,194975,199225,199975,199950,199950,189997.5,199950,212500,225000,229900,229000,229450,219950,219500,225000,219950,235000,235000,239000,244950,249950,250500,250000,257000,259950,263950,259000,259725,259000,256000,258000,270000,275000,289000,279950,280000,288000
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",72,334000,337194.5,335000,319000,308750,299999,289900,280000,275000,269950,272450,269900,270000,269900,275000,269900,275000,274950,267450,299000,319450,299450,299900,310000,329000,288200,315000,306300,297000,290000,302600,268000,273950,253750,252000,249000,234900,243000,279900,280000,264950,266450,279900,320200,325000,316200,289000,319950,317450,320000,327500,332950,329900,325000,324000,314900,304450,294450,312499.5,325000,304999,315000,315000,359900,373000,360000,349997,357450,344900,325500,323750,329900,349900,347000,330949.5,364900,322500,334975,338000,334925,339000,329900,321998.5,324948.5,319450,289500,299000,310000,317400,339000,317400,310000,327500,310000,329500,330750,327500,329500,329700,348000,336945,333750,331950,329500,339245,329500,324750
"Tarzana","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149000,1192000,1099000,1149000,1167000,1149000,1149000,1147000,1099000,1129000,1169000,1098000,1095000,1114500,1099500,1175000,1245000,1250000,1224000,1150000,1299000,1197000,1299000,1324500,1350000,1372000,1359000,1299000,1299000,1354500,1372000,1324000,1299000
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",74,650000,659000,662000,659000,662000,662000,686500,665000,664900,637000,639000,639000,599900,615900,599450,615400,599000,619900,599900,639000,629900,629900,599900,599900,577000,575000,570000,599450,599000,611100,612475,599900,599838.5,599900,624900,631950,649000,650000,699000,749000,739900,779000,749250,779000,749000,744500,744950,749500,752250,742500,760000,760000,749900,779450,774000,769500,750000,749900,779900,739950,744475,775000,777000,767450,782400,789000,764900,757400,769000,769000,799000,809000,770000,770000,780000,849000,850000,849000,844500,865000,850000,849949.5,849900,849000,820000,839000,849888,854400,851950,859900,859900,870000,879000,869999,908940,899000,875000,902450,925000,922500,944950,969900,920000,896000,899893,909943,891000
"Fairport","Perinton","NY","Rochester","Monroe County",75,224900,219450,224900,226400,229100,239900,220000,222450,239000,226900,239000,239000,239900,239900,229900,225950,239000,229900,227000,226900,225950,229900,224900,253000,244450,234900,224900,259900,239900,229900,259900,269900,279450,259000,259000,228900,244900,253145,244990,220950,229000,222000,223450,219900,212400,209900,214950,229900,229900,242900,243200,236499.5,238500,226950,229000,212450,234950,234900,239900,239900,242450,255300,266950,249900,235000,247450,227000,221950,227400,234950,249900,265900,274900,265900,266900,264900,266900,274950,258195,258195,249900,249900,244450,237900,259900,254900,249900,250000,249900,264672,272400,264900,258000,263000,263000,255000,264000,302400,302400,279900,267450,279450,279900,260000,260000,257600,259000
"West Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",76,529000,510000,519000,515000,522000,515000,539925,499925,499000,492425,499000,481993,474493,469900,474493,487450,469000,469975,487000,497000,484900,469000,439950,449900,449000,464500,450000,429900,459475,469900,489925,479000,472450,472449.5,472500,470000,489000,499900,549900,559975,549700,577000,589450,569900,549950,529900,559000,604950,617500,599000,599000,617200,619000,599475,599475,599500,599925,629495,612500,584950,599975,624500,629000,629000,649900,659000,664475,682000,674975,649999.5,649999.5,649900,659950,654500,675000,699000,679900,715000,699000,659900,649924.5,659900,659950,660000,677475,697000,704950,691900,717000,699900,727000,699999,699974.5,699970,704999.5,699994.5,699900,699999,749900,775000,782000,789000,799950,779900,779000,744000,744000
"Charleston Heights","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129999,132449.5,131000,135000,135000,136500,135000,140000,156750,152500,140000,149450,144900,144900,149000,150950,153999.5,154800,157000,162400,169500,166680,168250,169725,169975,170000,170000,172425,179900,179000,177444,179900,179900,175000,188000,185000,181950,190000,183250,194990,196500,199900,199999,205000,210000,199900,199950,204990,209900,218750,235000,239900,235000,239900,250000,259900,258250,257500,257000,259394,259998
"Powers","Colorado Springs","CO","Colorado Springs","El Paso County",78,249900,250000,242000,239900,239900,239900,240000,239900,239500,239500,237450,236900,235950,235000,232850,235000,234800,235947.5,235947.5,235000,235000,230000,232350,229400,224975,229950,229900,229900,232500,234950,235000,235000,234900,229450,231000,233450,230000,229950,239900,242900,242900,239950,239900,247949,247998,235950,250000,250000,259900,257750,249900,246000,250000,254750,255000,257800,257800,261000,260000,266497.5,268945,268450,268447.5,275000,275000,268995,270995,270995,273995,278447.5,278900,279700,288950,281450,284900,285000,284950,284450,284900,280000,277500,285000,280000,294240,306997.5,304997.5,316750,319900,318025,317387.5,315000,315000,312000,320000,320000,320000,320000,325000,320000,325000,325000,321250,325000,327900,325000,327450,320000
