"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"North Hills","El Paso","TX","El Paso","El Paso County",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.5,1362.5,1325,1312.5,1297.5,1295,1300,1325,1325,1337.5,1300,1267.5,1300,1300,1300,1300,1300,1295,1300,1350,1350,1300,1295,1300,1297,1300,1297.5,1245,1250,1300,1300,1297.5,1295,1295,1350,1300,1295,1300,1250,1275,1300,1300,1295,1262.5,1250,1300,1200,1250,1262.5,1250,1250,1200,1250,1250,1250,1275,1300,1300,1295,1250,1250,1250,1250,1250,1200,1250,1262.5,1300,1300,1325,1385,1350,1347.5
"Stone Oak","San Antonio","TX","San Antonio-New Braunfels","Bexar County",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,1795,1800,1750,1795,1797.5,1797.5,1795,1750,1795,1797,1815,1890,1815,1797.5,1750,1807.5,1850,1807.5,1785,1795
"Brookside","Tulsa","OK","Tulsa","Tulsa County",348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1100,1012.5,1050,1000,1000,1025,1037.5,1150,1100,1050,1050,1050,1037.5,1100,1095,1100,1050,1050,1100,1050,1095
"Steele Creek","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1495,1495,1495,1495,1510,1510,1532.5,1544.5,1500,1497.5,1495,1495,1497.5,1497.5,1550,1540,1542.5,1550,1595,1550,1510
"North-East Coconut Grove","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,3750,3500,3500,3500,3500,3500,3700,3750,3750,4000,3800,3900,3900,4000,3975,3775
"West Meadows","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.5,1650,1612.5,1640,1722.5,1697.5,1712.5,1700,1600,1597.5,1675,1695,1750,1782.5,1795,1795,1695,1700,1800,1750,1700,1675
"Highland, Stoner Hill","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,750,750,697.5,695,700,750,825,800,757.5,750,712.5,745,750,700,695,725,675,650,700,800,750
"Canton","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2175,1950,1900,1850,1875,1950,1850,1797.5,1825,1795,1800,1900,1850,1800,1825,1900,2000,2200,1950,1987.5,2000,2000,2000,1975,1850,1850,1850,1800,1800,2050,2100,2275,2100,2000,1975,1950,1900,2000,2190,2000,2000,2000,2100,2195,2200,2050,2000,2000,1997.5,1900,2000,2000,1995,2000,2000,2100,2100,2185,2000,1950,1950
"Concordia","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2212.5,2165,2150,2150,1960,2000,2047.5,2200,2100,2200,2172.5,2200,2125,2047,1995,1975
"Sunset Arcre, Garden Valley, Morningside","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,572.5,597.5,595,575,595,595,600,637.5,625,585,597.5,600,575,650,625,637.5,575,620,625,600
"The Meadows","Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2125,2180,2250,2125,2200,2250,2195,2190,2150,2195,2100,2150,2195,2295,2297.5,2300,2300,2300,2297.5,2195,2187.5
"West Passyunk","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,1100,1100,1150,1125,1150,1150,1156,1190,1272.5,1250,1212.5,1225,1250,1200,1300,1250,1250
"East Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",358,,,,,,,,,,,,,,,,,2720,2729,2745,2779.5,2776,2968,2951,2980,2927,2980,3025,3068.5,2855,2875,2829.5,3150,3150,3097,3043.5,3037.5,3033.5,3129.5,3077,3020,3092,3137,3133.5,3100,3100,3133.5,3116,3133.5,3132,3132,3116,3133.5,3176,3135,3135,3163,3183,3176,3155.5,3135,3190,3195,3176,3195,3200,3204.5,3195,3135,3135,3155.5,3135,3155.5,3132,3133.5,3132,3135,3190,3176,3176,3135,3190,3176,3190,3176,3150,3190,3200,3200,3204.5,3200,3200,3183,3135,3085,3133.5,3132,3127.5,3190,3204.5,3210,3210,3200,3155.5,3183,3135
"Yorkshire","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1450,1475,1475,1495,1545,1525,1525,1520,1495,1495,1495,1495,1495,1495,1495,1595,1545,1450,1495,1532,1475
"Brooklyn","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,900,900,950,962.5,950,987.5,962.5,950,950,975,900,950,999,999,999,999,999,999.5,999,999,999
"Georgian Acres","Austin","TX","Austin-Round Rock","Travis County",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,640,709,750,669,687,669,657,645,657,657,669,678,678,678,657,687,678,669,687,687,720.5,698,698,678,657,657,657,669,678,657,657,669,657,669,669,678,687,678,657,687,669,669,698,657,657,657,678,678,669,669,698,698,687,709,698,698,687,657,657,678,678,698,687,678,687,698,678,678
"Murray Hill","Jacksonville","FL","Jacksonville","Duval County",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895,900,925,925,975,1050,1000,987.5,965,900,900,895,885,895,925,900,975,975,995,1025,1095,1095,1025,1000,1000
"Near Northeast","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,2700,3000,3250,3350,2997.5,2900,2825,2900,3100,3000,2900,2975,2985,2950,2800,3300,3495,3200,2927.5,3200
"West Highland","Denver","CO","Denver-Aurora-Lakewood","Denver County",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2550,2345,2350,2500,2550,2497.5,2397.5,2300,2375,2400,2240,2300,2437.5,2500,2417.5,2400,2550,2500,2400,2350
"Highland Garden","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.5,1850,1899,2060,1899,1857.5,2000,1997.5,2000,1825,1750,1750,1700
"Water Catchment Area","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.5,1800,2000,1845,1850,1900,1989.5,2000,2000,2050,2050,2000,2100,2052.5,2297.5,2295,2100,2141,2047.5,1900,1875
"Brentwood","Austin","TX","Austin-Round Rock","Travis County",367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1950,1900,1900,1900,1900,1850,1824.5,1875,1895,1975,1995,1987.5,1875,1875,1975,1995,1975
"Southland-Deerfield-Open Gates","Lexington","KY","Lexington-Fayette","Fayette County",368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1175,1200,1295,1350,1295,1300,1350,1300,1200,1200,1250,1350
"Stanton","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1300,1350,1350,1350,1337.5,1300,1200,1200,1350,1350,1300,1350,1400,1425,1350,1300,1200,1200,1200,1300
"Queensborough","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,537.5,495,550,550,550,550,550,550,550,550,525,525,537.5,550,550,530,550,550,525,550
"Fairmount","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1995,1897.5,1812.5,1762.5,1850,1800,1800,1800,1750,1700,1775,1850,1795,1825,1900,2000,1925,2047.5,2100
"Highland","Denver","CO","Denver-Aurora-Lakewood","Denver County",372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2600,2475,2500,2600,2600,2500,2525,2500,2695,2600,2487.5,2600,2400,2600,2550,2500,2500,2500,2475
"The Village","Oklahoma City","OK","Oklahoma City","Oklahoma County",373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1100,1050,995,1050,1050,1000,1100,1062.5,1050,1050,1050,1000,995,985,950,975,1000,1000,1050,1099.5,1097,1125,1150,1100,1050,1050
"Midtown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2200,2150,2125,2100,2200,2350,2300,2400,2150,2100,1999.5,2125,2050,2299,2200,2200,2300,2299.5,2299.5,2297.5,2299.5
"Eastside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705,750,747.5,750,750,750,797.5,712.5,725,750,725,700,725,725,700
"Berkeley","Denver","CO","Denver-Aurora-Lakewood","Denver County",376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.5,2250,2320,2225,2200,2250,1999,1995,1925,1925,2150,2200,2350,2500,2325,2275,2297.5,2550,2265,2300
"Mount Washington","Pittsburgh","PA","Pittsburgh","Allegheny County",377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.5,1200,1200,1195,1295,1200,1200,1299,1200,1200,1299,1299,1250,1295,1250,1245,1250,1262.5,1200,1200,1200,1200
"South-West Coconut Grove","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,3500,3500,3500,3500,4100,4100,4000,3725,3675,3650,3800
"Creekside Park","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2900,2500,2500,2500,2475,2550,2500,2500,2600,2750,2800,2750,2550,2500,2500,2700,2750,2600,2600,2500,2550
"Eastgate","Bellevue","WA","Seattle-Tacoma-Bellevue","King County",380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2500,2492.5,2495,2700,2750,2500,2597.5,2580,2600,2595,2597.5
"Isle of Normandy","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,3725,3650,4200,4050,4000,3800,3800,3750,3700,3650,4000,4000,4100,4200,4200,4000,3975,4200,4050,3875,3500
"Washington Park West","Denver","CO","Denver-Aurora-Lakewood","Denver County",382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725,2600,2600,2500,2375,2525,2650,2650,2650,2650,2500,2512.5,2600,2700,2500,2500,2600
"Deerwood","Jacksonville","FL","Jacksonville","Duval County",383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1512.5,1495,1497.5,1595,1595,1595,1822.5,1872.5,1972.5,1650,1445,1650,1695,1690,1695,1895,1826,1695
"Old North Columbus","Columbus","OH","Columbus","Franklin County",384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362,1340,1445,1400,1250,1200,1250,1200,1190,1300,1395,1300,1300,1357.5,1440,1450,1465,1350,1300,1350,1350,1500,1470
"Back Creek Church Road","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329,1450,1450,1559.5,1412.5,1415,1397.5,1445,1438,1480,1425,1475,1495,1495,1545,1525,1499,1450,1425,1450,1472.5
"Queen Village","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.5,2325,2100,2375,2100,1990,1850,1800,1945,1900,2000,2225,2362.5,2562.5,2472.5,2450,2150,2150,2100
"Coldstream Homestead Montebello","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1200,1200,1200,1200,1299,1200,1200,1200,1200,1250
"Victoria Park","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,3200,3425,3500,3150,3000,3000,3200,3500,3250,3250,3400,3272.5,3200,3200,3250,3250,3250,3300,3200,3350,3500
"West Loop Gate","Chicago","IL","Chicago-Naperville-Elgin","Cook County",389,,,,,,,,,,,,,,,,,,1749,1943.5,1733,1710,1721.5,1752.5,1701,1590.5,1624,1630,1631.5,1610,1699,1547,1460,1541.5,1589,1501,1571,1543.5,1495,1477,1499,1537,1555,1528.5,1528.5,1528.5,1532,1532,1528.5,1528.5,1528.5,1532,1528.5,1528.5,1532,1532,1528.5,1528.5,1528.5,1528.5,1528.5,1537,1528.5,1528.5,1528.5,1528.5,1528.5,1528.5,1528.5,1528.5,1528.5,1528.5,1532,1532,1528.5,1528.5,1532,1542,1532,1528.5,1550,1528.5,1528.5,1532,1528.5,1542,1528.5,1532,1532,1528.5,1532,1537,1528.5,1528.5,1528.5,1528.5,1542,1532,1532,1542,1537,1532,1532,1537,1532,1528.5
"Patterson Park","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1582.5,1550,1600,1600,1642.5,1600,1600,1572.5,1600,1600,1650,1650,1595,1597,1675,1687.5,1700,1650,1650,1645
"Newell","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1300,1285,1250,1285,1300,1300,1250,1225,1225,1224.5,1255,1260,1300,1270,1290,1262.5,1350,1350,1350,1325,1289
"Zilker","Austin","TX","Austin-Round Rock","Travis County",392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660,1680,1595,1600,1820,1700,1680,1660,1800,1887.5,1632.5,1680,1595,1600,1700,1595,1550,1605,1605,1595,1680,1632.5,1605,1700,1700,1660,1820,1800,1697.5,1800,1810,1825,1820,1825,1750,1605,1680,1680,1810,1585,1595,1660,1660,1660,1845,1820,2000,2097.5,2050,2100,1887.5,1830,1810,1795,1797.5,1800,1825,1887.5,1860,1915,1810,1820,1825,1820
"West End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793,3720,3384,3305,3337,3144.5,3126,3075,3253.5,3229,3121,3076,2915,2999,3025,3025,3025,3050.5,3025,3025,3012,2999,2999,2997,2990,2990,2999,2999,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3025,3012,3012,3025,3025,3012,2999,3012,3025,3025,3025,3012,3012,3025,3050.5,3012,3012,3012,3012,2999,2999,2999,3012,3012,3012,3012,3012,3012,3012,3012,3012
"Stubbs-Stewart","Lubbock","TX","Lubbock","Lubbock County",394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.5,925,900,950,950,950,912.5,975,983,950,897.5,925
"Old Town","Chicago","IL","Chicago-Naperville-Elgin","Cook County",395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482,2200,1950,2225,2185,1935,1967.5,2182.5,2295,2250,2439.5,2282.5,2340
"Springs","East Hampton","NY","New York-Newark-Jersey City","Suffolk County",396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28000,28000,27000,25000,24000,25000,25000,24000,25000,27000,25000,24000,21000,20000,18500,18000,18000,18000,17750,17000,16000,15500
"River North","Chicago","IL","Chicago-Naperville-Elgin","Cook County",397,,,,,,,,,,,,,,,,,2202.5,2199.5,2197,2245,2192,2199,2175,2195,2199.5,2206,2385.5,2300,2206,2225,2212.5,2100,2172.5,2200,2325,2280,2280,2325,2400,2387.5,2353,2337,2300,2300,2342,2342,2348,2348,2342,2326.5,2352,2354.5,2337,2323,2342,2342,2306,2300,2300,2337,2354,2354,2354,2362,2348,2348,2342,2348,2342,2348,2348,2354,2342,2342,2348,2339.5,2339.5,2348,2339.5,2354,2342,2348,2342,2342,2342,2342,2346,2342,2339.5,2342,2342,2342,2348,2339.5,2337,2323,2323,2323,2309,2304.5,2342,2342,2342,2339.5,2342
"Five Points","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1195,1220,1200,1195,1195,1195,1185,1162.5,1200,1175,1227.5,1200,1250,1250,1247.5,1245
"Mustang-Padre Island","Corpus Christi","TX","Corpus Christi","Nueces County",399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,2000,1975,2100,2200,2395,2200,2200,2225,2200,2200,2200,2100,2250
"Southside Flats","Pittsburgh","PA","Pittsburgh","Allegheny County",400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,1800,1925,1775,1685,1712.5,1725,1600,1600,1575,1725,1900
"Heart of Lubbock","Lubbock","TX","Lubbock","Lubbock County",401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,995,1000,950,995,950,912.5,850,850,850,850,897.5,1000,1000,999.5,995,995,900,900,850,850
"Bouldin Creek","Austin","TX","Austin-Round Rock","Travis County",402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285,1325,1295,1300,1300,1300,1250,1214,1231.5,1234,1262.5,1242,1229,1275,1300,1285,1231.5,1167,1262.5,1275,1234,1234,1297.5,1325,1350,1350,1375,1400,1350,1325,1300,1300,1297.5,1297.5,1300,1275,1300,1285,1250,1300,1250,1297.5,1275,1350,1375,1490,1580,1594.5,1490,1450,1515,1350,1400,1300,1350,1350,1375,1580,1700,1584.5,1589,1594.5,1475,1375,1362.5
"Wheelock & Monterey","Lubbock","TX","Lubbock","Lubbock County",403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.5,995,950,887.5,900,975,1100,1100,950,925,950,997,975,925,872.5
"Riverside","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2250,2300,2300,2237.5,2100,2100,1950,1850,1812.5,1787.5,1850,1900,1995,2125,2175,2200,2099,2000,1900
"Vine","Kalamazoo","MI","Kalamazoo-Portage","Kalamazoo County",405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1250,1250,1300,1300,1275,1250,1200,1212.5,1200,1275,1250
"Edmondson Village","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1250,1200,1250,1250,1250,1250,1200,1199,1250,1299.5,1299,1300
"Fulton River District","Chicago","IL","Chicago-Naperville-Elgin","Cook County",407,,,,,,,,,,,,,,,,,1788.5,1770,1763,1752,1776,1788,1859,1875,1885,1850,2061,2000,1973.5,1955,1882.5,1800,1940,1960,1945,1929,1959,1915,1931,1944.5,1947.5,1940,1867,1880,1880,1867,1852,1853,1854,1867,1915,1915,1867,1947.5,1942.5,1897.5,1897.5,1927.5,1940,1920,1900,1867,1945,2030,1897.5,1897.5,1853,1853,1853,1854,1867,1853,1854,1867,1854,1852,1867,1854,1854,1889.5,1867,1853,1897.5,1880,1880,1880,1915,1940,1942.5,1940,1947.5,1945,1897.5,1880,1854,1854,1880,1915,1942.5,1940,1927.5,1950.5,1897.5,1880,1927.5
"Sonterra-Stone Oak","San Antonio","TX","San Antonio-New Braunfels","Bexar County",408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,1262.5,1250,1250,1250,1250,1262.5,1285,1275,1295,1250,1250,1243.5,1295,1262.5,1250,1285,1285,1243.5,1250,1262.5,1285,1275,1301,1301,1295,1301,1309,1301,1301,1285,1262.5,1237,1237,1243.5,1262.5,1237,1237,1237,1237,1262.5,1301,1309,1308,1295,1275,1262.5,1275,1301,1309,1308,1317,1308,1309,1301,1317,1307,1295,1317,1301,1309,1307
"Northwood Point","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,4100,4165,4750,4400,4300,4400,4300,4225,4250,4250,4400,4250,4100,4350,4300,4200,4200,4200,4000
"Manayunk","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1900,1800,1795,1750,1700,1695,1650,1650,1650,1650,1600,1600,1800,1750,1740,1750,1799,1775,1750,1600
