RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
343237,Otay Ranch,California,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398800,400300,406900,409600,425900,421700,432900,432400,440500,442e3,451200,459500,462e3,445300,461300,463e3,486100,487500,483600,474700,471300,476600,476600,474300,471100,486300,489e3,492e3,489100,493500,510800,512600,521400,512100,519200,521600,520300,519200,508300,529e3,522800,518800,508300,520100,533400,542800,542900,543e3,554200,565700,567900,552400,540500,557900,553500,564400,548100,553500,559e3,564600,576300,567900,579900,588100,617300,626e3,626300,609300,605800,593500,6e5
268076,Clairemont Mesa East,California,144,455200,461500,460500,439600,432800,425600,423600,400700,405200,392e3,389600,366500,362900,360600,356800,352e3,341800,342200,362100,373600,388200,387200,388e3,393500,392200,388400,385200,382300,388500,390300,388800,400700,400800,396100,376e3,363900,357800,358900,362600,365800,366e3,360200,365700,371500,368400,358e3,350900,351300,361500,373400,369400,365100,369600,395300,409600,404200,407600,401800,408900,407700,417e3,429400,436600,444700,445800,449100,452700,461200,459800,458900,460800,466100,470200,476600,474300,473500,460900,473200,475100,475400,474400,482800,474700,486100,482500,498800,499300,510800,518e3,508600,506200,506600,515e3,517e3,522600,513500,519500,520300,532200,530100,530700,527800,537300,543200,554800,553e3,554100,561200,569100,572700,573e3,572700,588500,601100,606300,608500,605200,608800,595900,608200,621500,640300,637600,633100,627700,621100,626300,626700,633300
269584,Garfield Ridge,Illinois,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164900,152200,144800,142500,149500,159200,161e3,17e4,173300,177400,185200,187600,185700,164700,162400,162600,172700,171600,171600,172800,174600,174e3,170100,171500,175700,175800,175600,175100,178400,185e3,186900,192500,191e3,203300,201200,196300,196300,2e5,205900,195200,189700,197600,196e3,195300,188100,195100,201e3,202e3,200900,200200,206200,211e3,206600,206300,206800,214e3,212100,210600,211600,213600,222500,225e3,223500,216200,215800,215200,220600,22e4,224e3,226400,231100,229900,227600,228100,232600,228500,221800,218800,227800,236600,242300,243900
269563,West Valley,Idaho,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,173900,174700,172e3,172100,174500,175600,177100,174200,178e3,176600,177900,177100,179600,181500,185100,186e3,183e3,182700,182500,187600,193900,198300,202400,199800,200400,197e3,196400,196500,199200,203800,204300,208600,206500,216700,224600,225700,219400,214400,216500,217900,221e3,238300,244700,242500,233900,233200,244400,248600,255100,258e3,260100,262700,259400,269600
214954,Rhawnhurst,Pennsylvania,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165500,166700,166300,165900,165200,171900,174e3,174800,172900,171600,171900,168400,169600,168500,170500,176800,179100,179200,18e4,180300,185800,186200,188200,188100,184e3,186400,185600,185500,194800,197200,205700,194300,191100,184600,194500,200900,209800,208200,210300,210300,
27484,Tujunga,California,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570500,589700,578100,579600,575200,585700,605e3,595600,595700,588800,607900,599900,618800,619500,631700,627e3,632700,644100,627800,616800,604600,623200,637300,681600,672900,684400,674400,667800,665300,653500,682700
344035,Nevada-Lidgerwood,Washington,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166300,171500,175200,176e3,178400,179700,186700,190300,196800,198700,200800,2e5,202800,213600,212400,210900,215300,222700,220500,210100,202200,21e4,208400,215500,210300,213400,214500,225900
276389,Indian River,Virginia,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207e3,203800,203200,200400,198400,198600,196800,213200,213700,215200,210200,212300,210500,210900,211300,218500,211600,214900,213600,220600,235e3,226400,227500,217300,232600,229500,227600,224900,226800,227800,233800
21885,Holbrook,New York,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350600,348700,350600,347400,347600,346900,357500,365700,366100,355700,347100,344500,346300,346e3,348300,345500,347700,350800,355900,348900,338300,336600,344200,359900,357700,370600,378400,385e3,378400,365900,357300,357900,364800,383600,385400,407400,399400,402300,391700,404500,404400,398800,389100,387e3,39e4,405200,417200,420300,411300,401e3,414600,424600,431800,
275126,Ramona,California,152,,,,,,,,,,,,,,,,,,,177300,173700,171500,172600,176800,194200,195500,197300,188400,185600,183200,178500,178300,174400,176e3,176300,184100,187600,182700,174400,167300,169e3,170100,171200,171600,174400,173300,172300,17e4,179400,186e3,189700,182e3,179900,182400,189e3,192800,197600,203700,207900,209400,207900,217200,219600,222300,217300,221900,224700,229700,232e3,236400,241100,246400,248e3,249400,249400,256700,257400,258100,255300,264700,270300,270300,260500,256100,265800,270400,275e3,266800,269100,274500,279200,286900,296200,296900,293100,285300,300700,301800,305700,297600,304100,302300,305700,305500,311200,317100,321900,322700,321600,323600,322900,328900,329800,335500,330800,332700,332e3,338900,34e4,343200,353600,357500,367100,357800,362600,363900,364600,360200,352800,357e3
125257,Meadow Woods,Florida,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173900,176400,175800,171600,171700,175900,177400,180400,177900,178500,181500,183600,186400,184800,184400,185100,181800,184800,188700,194400,197e3,199200,199800,197800,208300,221e3,227400,217900,209200,209100,217500,221600,221600,217800,220400,226200,232800,243300,24e4,235800,224500,228100,234200,233700,239400,237700,243600,
272015,West End,Washington,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310300,314500,320800,321700,329100,327200,328400,336300,338200,366800,360100,372600,354300,352200,355e3,350300,368200,374500,396100,390400,396e3,397400,433e3,438600,435100,411500,417700,428600,423400,417700,413e3,421100,420100,438500,456500,458900,459800,463200,468600,458900,473800,479e3,486400,460400
195087,Great Kills,New York,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403200,398400,388500,373900,377e3,389300,410400,428600,425200,416400,418100,420600,433e3,430800,434100,438300,442600,438600,425500,437500,452e3,462500,451100,443400,443300,453600,471200,478400,487600,485100,482500,458200,458800,478e3,5e5,499100,493200,496400,501300,494e3,495400,497500,503700
192895,Winchester,Nevada,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192700,191500,189100,191100,193700,198400,196500,190400,189300,192600,193700,203900,208200,216400,218700,22e4,220500,214400,218800,217600,218600,228e3,249700,260100,262800,255700,253700,249400,251900,269900,,
269973,Creston,Michigan,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113300,113800,110500,107700,11e4,110600,110900,111600,112600,109800,109400,106100,109400,108600,113200,112200,111100,112600,113800,114700,113100,113800,118e3,121600,122e3,125600,126200,126300,124300,124400,125400,126500,127e3,129100,126300,127500,129400,132e3,133700,134600,135200,134500,133200,133900,136500,135e3,134600,130300,140100,140200,142800,135800,136200,137200,138900,141400,144200,147600,156600,158e3,155400,149700,149300,153900,156500,159500,161500,161200,162700,162700,166500,164500,168e3,169600,173e3,173100,172e3,172400,173200,171300,,
273892,Greenbrier East,Virginia,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217900,222500,226200,223500,230300,228600,231900,217500,222600,212400,217e3,205e3,208900,205500,222500,222200,226600,220600,223200,223100,217800,222900,230100,237500,233300,244600,238400,238600,220700,228800,229100,232400,226300,233900,231600,229500,223700,243500,256700,260900,250900,244200,241500,235100,231100,234500,234200,241e3
118015,Serra Mesa,California,159,,,,,,,,,,,,,,,,,,,,,,,,,,384500,390400,401100,389400,381500,382500,377300,375900,360400,364e3,358900,357600,370900,368900,369100,365400,363800,359300,356800,352e3,355200,351300,37e4,370100,386900,376900,384200,369e3,370500,375400,382200,386700,387e3,395e3,402e3,407200,416e3,423800,439400,440400,447600,441800,445800,439700,445600,451500,456e3,450100,441600,442600,448e3,460600,455700,455600,452e3,466200,472800,482100,481300,484300,483800,487400,489300,496100,504800,517900,516200,508e3,504300,492400,510100,515700,536e3,534200,528400,522e3,523e3,529400,544e3,555100,557300,550700,547500,564400,582600,586700,589600,590400,595100,597800,609e3,620800,620700,602100,605e3,602600,623900,,,,,,,
243919,Great Bridge,Virginia,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213800,204900,222500,229200,224800,206500,210800,214200,219400,223400,226600,216e3,211400,211600,223400,218400,222600,226300,231600,222600,214600,220800,223900,225900,221300,212700,207900,203600,223600,232100,246700,235500,243700,243e3,248500,254400,255200,242700,231e3,217500,225400,230200
417134,Disston Heights,Florida,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131200,126e3,123200,121200,125e3,129400,134200,134400,129300,128400,13e4,126100,127300,128e3,137e3,141500,142e3,143600,141500,142900,144300,145200,144300,145900,149700,155200,156700,155700,151500,148700,149200,151900,153900,155700,158e3,157500,154600,148900,151300,154900,164900,169300,168e3,171600,175300,177700,176300,174700,180300,182900,187500,187300,190900,187400,189200,188500,191500,196900,200200,208500,203800,202700,203100,206400,211300,214200,217500,
55788,Elkhorn,Nebraska,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133400,136e3,137900,138500,136500,136300,136400,135800,134400,133800,133600,136e3,136800,137800,142100,142900,145400,143e3,143600,143600,137900,138500,146600,153800,157e3,159200,159900,159300,151400,149e3,148200,148900,147e3,149900,150700,155300,152400,152400,152200,153900,155200,152800,155700,158500,166300,164700,166900,166700,170600,169100,170100,170700,171500,167e3,170500,177e3,179100,173900,167200,173400,177800,183300,182800,182400,182800,180600,
271936,North End,Washington,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308400,310100,312400,319400,330500,339600,327900,325700,316300,330700,345300,351800,348600,345300,352100,355200,352500,349900,358e3,365400,367400,358400,352800,361300,381400,386600,380600,378900,385600,395500,386800,397800,403300,424200,424300,427300,426900,434200,442700,441200,443900,438600,450700,453400,458700,444100,448600,464800,491100,481200,472300,467300,480400,490300,476e3,475800
56840,West Islip,New York,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357500,339700,350600,337100,356100,337800,339200,329400,339700,346200,367600,391300,397600,361200,339900,334100,35e4,365400,363400,361500,349e3,355800,362700,370400,371900,378300,378500,360600,360400,362200,387600,385300,391e3,376700,373200,357900,363800,360700,365100,363600,374900,374100,378700,379100,379500,378800,378600,379200,379700,376700,382200,384700,384700,382300,407100,411100,415200,391700,404400,406400,400100,392100,385900,394700,401100,411300,426200,424500,445700,450300,457900,444e3,437400,438700,443900,,
273653,Eltingville,New York,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423700,415e3,417700,421e3,425400,424e3,423600,417100,422600,419500,425e3,417e3,414200,409100,411300,409200,410200,406800,408900,417500,416100,433400,431200,446600,439100,449400,438900,453800,447700,469900,475400,490100,488400,479100,479700,486100,491700,492200,488200,488500,490800,494400,499600,479300,485900,489200,524100,535400,541400,540800,
623416,Flamingo Lummus,Florida,166,298e3,278500,261400,248500,260600,247600,240800,235300,229700,228900,217100,202400,193600,173400,171300,170400,171400,165900,149600,151500,161200,165400,171800,165700,171100,164600,175300,167200,159600,143200,145e3,147200,148500,147800,143200,146e3,145100,145400,144100,143600,147600,147800,149700,147300,155900,161100,163600,156200,151400,152400,151700,153e3,158900,157100,158600,162800,170400,173800,167400,171400,169300,172600,169500,171300,175500,181e3,191100,189600,190900,184300,187500,186800,194100,195500,199400,198900,199300,200600,203500,207300,204400,203200,201100,203600,204e3,208200,212900,212100,214700,215600,219300,219e3,222400,221700,226100,226800,229200,232200,230300,234800,229900,231700,228600,233e3,236100,243500,245800,246500,241600,232800,236500,237e3,242900,238100,237700,250300,255100,262200,254300,255600,256300,254100,257200,270200,272800,,,,
113507,Arlanza,California,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288500,291e3,290700,288200,29e4,290600,298800,299300,302600,305400,306300,301e3,301e3,299600,306500,309700,310300,314200,318300,320600,324700,324900,333300,323100,329600,326800,338500,336900,347500,354900,345300,331500,332500,339900,357100
275078,Porter Ranch,California,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663300,644300,615700,609500,623100,632100,630400,629300,625e3,651800,650700,672400,666800,687800,695900,682200,665800,673800,667700,687700,679400,690200,681900,690200,698700,723800,730100,728400,750100,744500,773600,745900
271950,Northwest,Washington,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151600,148100,147300,147e3,146900,149600,143100,141600,141700,146800,152600,142300,138700,135100,146700,148100,144600,143e3,141100,144800,145e3,143200,140400,138100,141300,141400,143300,142600,144200,147500,149700,15e4,146500,147500,148700,148900,151600,148400,148800,146300,149600,152300,153500,155400,153500,154200,152700,153800,151900,153500,155500,158500,158500,157900,158900,159800,163200,159200,162e3,155200,160300,160600,165600,167200,168900,170700,171e3,172200,174100,175700,183600,185500,187500,182800,183800,185200,186300,188200,187200,186800,189100,195200,202700,204e3,206300,208300,213100,212500,212100,216300,215600,218700
272773,Anthem,Nevada,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139700,141800,151200,147800,149800,148500,147e3,148800,144e3,149200,151400,159800,156600,159900,164400,166200,166800,169900,178500,184200,187300,188700,192800,196100,198500,194e3,194200,202200,212e3,212500,214800,212500,212300,208200,212200,218300,223100,224100,223100,223600,224200,226400,223100,224400,225900,229400,228200,223600,225500,230700,236600,236500,242200,247700,251600,249700,248900,250600,240800,241700,243200,254700,259300,259800,26e4,258400,26e4,264700,270200,278600,279700,274700,281300,285e3,299600,296500,297500,302600,302800,305600,,
273889,Green Valley South,Nevada,171,249900,234200,235900,230700,231e3,221700,219800,217100,215700,211900,209300,207600,200100,19e4,180300,170800,171700,168700,166700,161200,155300,15e4,142300,142800,141800,143400,145700,151700,147100,142800,138200,139100,140300,138800,142800,133600,133400,131500,138e3,134500,130200,123600,124900,122100,124400,126200,127600,125600,122300,121400,120700,120800,124900,122900,122e3,118100,123500,134400,146900,147500,148100,143e3,151800,151100,156700,152400,150400,147400,154700,167100,172500,175200,174900,184900,181500,182400,174700,181300,187e3,190200,191700,187500,188600,193500,193900,202400,209400,203600,203800,200500,216600,220300,220600,218200,218600,220100,224600,221100,222e3,224800,226200,226800,226e3,229200,228500,228500,227300,229700,228300,230400,227900,229600,236400,246800,249100,252300,256100,269700,271700,271700,271300,259500,257300,254300,263100,268400,269400,,
269597,Near North,Illinois,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231300,238700,241700,241900,237600,230400,232800,237100,239400,230400,218600,219800,228400,249900,254800,256500,249300,241100,238100,241900,254800,260200,262600,256300,254e3,250400,249e3,245900,253400,256e3,255300,249600,230600,241800,233400,255100,245300,253700,248800,249700,254900,256100,262400,,
43174,Yorktown Heights,New York,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392700,407500,407600,418200,405300,409e3,415400,413900,409200,404e3,406500,412400,412900,405400,414900,406900,425200,422500,431100,431900,438200,438700,439200,438400,427900,412400,400400,409e3,421600,439100,442100,458500,463200,470500,462e3,451700,448200,453400,454500
271005,Kamm's Corner,Ohio,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119800,116100,118300,119800,115e3,107100,11e4,116900,125900,123300,119300,118100,121500,119700,116900,117300,123600,127e3,127600,124700,125600,127400,124700,120300,119900,120900,123600,123400,125400,127700,126200,127100,124e3,122700,120800,125400,131200,137100,137600,137200,137400,138600,141100,145800,148800,146e3,142300,136300,136e3,133500,136500,136300,141e3,152400,162100
274750,Northwest Torrance,California,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497500,525200,534400,511400,504500,482700,493600,509200,515800,504300,51e4,518700,533400,538200,536400,538400,539100,569700,575100,578500,559800,570200,58e4,584700,579e3,573500,612e3,610800,617800,578800,590200,582800,583400,595e3,603300,605700,606100,611200,625200,630700,635200,647900,636700,642700,632500,607900,597300,597900,633300,640400,647500,656900,685800,683100,687200,658500,667400,675300,697100,713200,719700,729900,756500,743400,739200,719400,704e3
268671,Hampden,Colorado,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327500,33e4,336900,336e3,336100,340100,344500,347200,360900,359200,360900,345500,346200,351200,365900,367600,370200,365200,372500,375200,380100,388200,387600,388200,388600,391200,393800,392300,394800,390600,388300,385300,395900,416100,415600,414400,404200,416500,422e3,423700,424600,429400,,
275354,Sheep Mountain,Nevada,177,,,,,,,,,,,,,,,,,,,,,,,,,,,145800,151800,144e3,140900,138800,140400,142100,135800,128600,126500,122e3,124800,123500,122300,121600,123300,122200,123300,125900,127500,133700,123400,122300,119100,128500,128e3,128800,126300,135300,136400,139800,138900,142e3,148e3,157100,155800,156200,153400,157e3,162700,163900,168300,170900,180700,181400,183800,183100,188500,191200,193400,193900,193300,187800,183200,180500,181900,184e3,186400,187400,191e3,191700,197500,196400,196800,201700,213800,225300,222e3,213600,207900,205900,208500,212500,216300,216800,216300,224600,226800,225200,219900,226300,227800,231400,229e3,231300,230900,239300,241e3,244100,241200,253300,257e3,258400,260800,264900,278300,274300,273800,264700,264300,268100,,
28723,Fern Creek,Kentucky,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130700,124500,133800,133300,135900,129600,130300,133700,133100,135e3,133100,135e3,135900,138600,136500,137300,135400,134300,134600,132600,134100,135300,139500,137e3,133800,136200,140300,143600,142800,141900,135600,134200,133300,142100,140800,145400,143600,145600,142200,144600,148500,145200,146700,146900,153800,152700,156500,155700,161200,154700,162900,158300,160100,155300,156900,158900,161400,157900,157400,156e3,161200,160400,166400,169600,177e3,176800,176300,179e3,176900,176e3,169300,173700,174900
210745,Fox Chase,Pennsylvania,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176300,180400,177600,175800,176800,170200,168900,162800,165700,179700,186800,186800,175200,175400,180100,184100,186600,191300,190100,183800,179300,179500,181500,183700,197400,192100,191600,178400,182e3,185200,188700,194600,194500,192100,189400,182900,179800,180300,184100,189700,186100,184700,189e3,197500,202700,203800,201100,204200,204600,209e3,207400,211800,213500,219300,219500,226600,220900,213300,206e3,207600,212700,211200,217200,223800,224700,224400,
343873,Southwest Raleigh,North Carolina,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216900,222700,236500,228100,230100,223100,224400,218400,208900,219100,226e3,242500,244300,239700,236700,237200,236500,236800,240100,258e3,257400,243600,229200,222900,233100,237100,250700,251e3,256600,251600,250400,259800
126056,Sandalwood,Florida,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185400,185200,194600,180800,182700,186e3,203500,213100,210300,212600,201100,208300,208200,216600,224500,231300,222e3,218600,212700,221900,229900,235800,244200,235900,231200,222500
415906,Forest Park East,Ohio,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133300,139600,148400,147100,146100,144100,145100,145700,145e3,144600,148600,151e3,156e3,152300,155500,155800,156500,154e3,159e3,158500,161100,160400,166700,169400,171400,171e3,17e4,169e3,170100
275782,Tule Springs,Nevada,183,253e3,251900,253600,245200,236400,230700,222800,219400,208100,206100,201100,199900,191100,188800,181700,183600,172300,164700,159800,157e3,159500,154500,154700,146300,143100,144500,153600,150800,145600,139600,147e3,147300,149e3,143300,144200,139500,138900,140600,141e3,137600,136e3,133100,135e3,128200,127900,126400,125100,128e3,122800,127900,130600,137e3,137600,136100,139700,147400,152500,152400,150500,149300,149400,153400,155300,163e3,165600,169700,172700,178100,178100,177600,177200,182100,184500,178700,184800,186600,195700,192300,206800,207600,209300,196e3,201100,205e3,212500,209500,205400,201800,204300,208900,209700,207900,210200,216100,217900,217900,221300,229900,233400,230100,220300,209700,208900,215400,228500,235400,231200,228800,225100,229300,232400,238200,241500,244100,246600,248200,252400,261100,266e3,268600,263600,269900,270700,272800,274900,275500,282100,,
268491,South of Market,California,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597400,617600,619300,651600,662900,666800,677900,676e3,691700,696600,711800,716800,710900,705200,702600,716800,720900,731600,742e3,746700,733500,726400,728200,756200,776500,787300,803300,791600,835500,844600,873e3,866400,861500,873900,861300,941100,951300,957300,876400,861400,848800,859900,836900,835400,83e4,840500,853700,904600,905e3,909200,873900,892400,889200,875800,849500,864400,894600,904400,920300,956800,99e4,961500,905200,883600,94e4,983600,1043e3,1025300,,
276353,Greenbrier West,Virginia,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226800,221300,226300,227600,231900,234400,236600,241400,239200,236300,234800,242e3,248400,249100,243700,240100,239500,237600,237400,234500,230500,219300,211800,203800,226400,241700,260300,257e3,253900,252300,242900
275564,Stapleton,Colorado,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372400,384800,375100,373400,375500,39e4,394400,385400,386200,368500,375800,367300,389500,387800,392200,389200,400900,419900,434e3,423200,403800,394800,405700,415700,418e3,422200,426700,427100,429600,429200,436800,431800
192099,Taylor Ranch,New Mexico,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171700,170600,166200,167200,169600,171800,170500,174700,172900,171800,165300,178e3,179800,187100,179700,181400,176400,178100,183700,184300,183800,179400,179800,185800,183900,186800,184700,186600,185300,185e3,188100,184900,185800,185600,189800,189300,187500,186400,184300,190300,188900,187800,181300,186100,191900,200100,199300,203200,201600,201500,200300,203800,205100,201200,
273443,Deep Creek North,Virginia,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201600,198800,202100,208500,210500,207600,201e3,206200,203200,222600,225100,229800,217e3,209900,208e3,212900,219e3,223300,220800,225100,223800,227100,226900,227300,221e3,213200,209e3,209100,208400,211100,214900,223900,234e3,239200,243300
275099,Prosperity Church Road,North Carolina,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147500,138900,134200,145600,152e3,149900,139700,148500,143100,145e3,143300,152400,160600,154e3,156700,152400,154900,161100,160800,158400,151500,150100,148600,151500,161300,167500,165900,163700,165600,169300,172700,171800,171700,171400,172300,170300,167300,155500,156600,159200,168300,170300,173800,176900,177100,176400,177600,179800,182600,183800,182700,185e3,183600,185100,183e3,186e3,197200,197900,200500,192900,191300,190600,193500,201700,204700,202700,199600,201600,211e3,218800,220100,224900,221700,212e3,204600,203600,207400,207400,209600,215e3,213900
276606,The Plaza,California,190,535700,522700,512900,508200,507600,504e3,487500,478700,467800,464200,476500,480300,492400,477900,470600,461600,451400,459900,458600,471800,472700,468600,480100,480700,488300,475700,476200,473500,456400,435100,431100,441200,448500,435200,421900,422400,427500,427800,422500,405e3,409500,401800,407200,389500,401200,399800,410900,391800,402900,409600,425700,408200,398500,416e3,435900,450500,440600,444800,445800,449600,453600,473e3,483400,491900,484300,501300,507900,516500,509800,513100,518700,521400,515600,517600,517600,524e3,527100,533300,537400,533700,528400,528800,528300,537300,548200,552600,552900,556e3,548300,553500,555300,576100,566200,564400,565700,582300,601200,610400,613400,604700,601500,594100,597200,593900,614100,621800,639400,638900,633800,622700,624600,623100,629300,626700,626e3,632600,629700,638300,634100,655500,674900,696600,691200,689200,686700,680200,672400,663100,
